rt,stimulus,response,subjectID,databaseID,exp_name,exp_stage,trial_type,trial_index,time_elapsed,internal_node_id,rest_warning,choice_idxs,q_name,prolificID,start_time,date
4958.0,How <b>happy</b> are you right now?,0.6210029105143499,R59DSD6PthgngmJK4QokTMLDFSK2,R59DSD6PthgngmJK4QokTMLDFSK2,delaylearn,survey,lmdlab-html-vas-response,45,762364,0.0-45.0-0.0,,,,63ea445c759d5bf0e3f63739,16:53:56,04/04/2024
1596.8999996185303,"<p style='font-size: 4rem; line-height: 1.3'>Great!<br><br>Next, there are a few questions about the task.<br><br></p><p style='font-size: 3.4rem; line-height: 1.3; color: blue;'><br><br>*Press the space bar to begin*</p>", ,R59DSD6PthgngmJK4QokTMLDFSK2,R59DSD6PthgngmJK4QokTMLDFSK2,delaylearn,survey,html-keyboard-response,46,763967,0.0-45.0-1.0,,,,63ea445c759d5bf0e3f63739,16:53:56,04/04/2024
3409.1000003814697,"<p style='font-size: 4rem; line-height: 1.3'>The following questions are very important for our scientific<br>research, but they will not affect your compensation in any way.<br><br>We would appreciate it if you respond honestly!<br><br><br><br></p>",,R59DSD6PthgngmJK4QokTMLDFSK2,R59DSD6PthgngmJK4QokTMLDFSK2,delaylearn,survey,lmdlab-rest-trial-limit,47,767886,0.0-45.0-2.0,0.0,,,63ea445c759d5bf0e3f63739,16:53:56,04/04/2024
7280.0,,"{""Q0"":""Very difficult to remember""}",R59DSD6PthgngmJK4QokTMLDFSK2,R59DSD6PthgngmJK4QokTMLDFSK2,delaylearn,survey,lmdlab-evan-quiz,48,776460,0.0-45.0-3.0,,[4],memory,63ea445c759d5bf0e3f63739,16:53:56,04/04/2024
4898.0,"<p style=""line-height: 1.3;"">How engaged and focused were you during this task?</p>",0.7528397333588178,R59DSD6PthgngmJK4QokTMLDFSK2,R59DSD6PthgngmJK4QokTMLDFSK2,delaylearn,survey,lmdlab-html-vas-response,49,782383,0.0-45.0-4.0,,,engagement1,63ea445c759d5bf0e3f63739,16:53:56,04/04/2024
38643.0,,"{""Q0"":""Yes""}",R59DSD6PthgngmJK4QokTMLDFSK2,R59DSD6PthgngmJK4QokTMLDFSK2,delaylearn,survey,lmdlab-evan-quiz,50,822314,0.0-45.0-5.0,,[0],engagement2,63ea445c759d5bf0e3f63739,16:53:56,04/04/2024
97853.10000038147,,{'Q0': 'Yes mail came for me'},R59DSD6PthgngmJK4QokTMLDFSK2,R59DSD6PthgngmJK4QokTMLDFSK2,delaylearn,survey,lmdlab-survey-text,51,920942,0.0-45.0-6.0,,,engagement3,63ea445c759d5bf0e3f63739,16:53:56,04/04/2024
16792.0,,"{""Q0"":""Different room (in same building) + Same computer""}",R59DSD6PthgngmJK4QokTMLDFSK2,R59DSD6PthgngmJK4QokTMLDFSK2,delaylearn,survey,lmdlab-evan-quiz,52,939030,0.0-45.0-7.0,,[2],environment1,63ea445c759d5bf0e3f63739,16:53:56,04/04/2024
51930.89999961853,,{'Q0': 'Could be quicker to show the photos'},R59DSD6PthgngmJK4QokTMLDFSK2,R59DSD6PthgngmJK4QokTMLDFSK2,delaylearn,survey,lmdlab-survey-text,53,991725,0.0-45.0-8.0,,,comment1,63ea445c759d5bf0e3f63739,16:53:56,04/04/2024
2240.5,"<p style='font-size: 4rem; line-height: 1.3'>Great!<br><br>Finally, there are a four short questions about stress, sleep, and the overall experiment.<br><br></p><p style='font-size: 3.4rem; line-height: 1.3; color: blue;'><br><br>*Press the space bar to begin*</p>", ,R59DSD6PthgngmJK4QokTMLDFSK2,R59DSD6PthgngmJK4QokTMLDFSK2,delaylearn,survey,html-keyboard-response,209,1893735,0.0-47.0-0.0,,,,63ea445c759d5bf0e3f63739,16:53:56,04/04/2024
18144.0,"<p style='font-size: 3.4rem; line-height: 1.4'>How would you rate your current stress level?<br><br>Use the scale below, with 1 being the least<br>stressed and 10 being the most stressed:</p><br><br>",0.6665761332260177,R59DSD6PthgngmJK4QokTMLDFSK2,R59DSD6PthgngmJK4QokTMLDFSK2,delaylearn,survey,lmdlab-html-vas-response,210,1913439,0.0-47.0-1.0,,,state_stress,63ea445c759d5bf0e3f63739,16:53:56,04/04/2024
4145.0,,"{""Q0"":""Very good""}",R59DSD6PthgngmJK4QokTMLDFSK2,R59DSD6PthgngmJK4QokTMLDFSK2,delaylearn,survey,lmdlab-evan-quiz,211,1918886,0.0-47.0-2.0,,[0],sleep1,63ea445c759d5bf0e3f63739,16:53:56,04/04/2024
3746.0,,"{""Q0"":""Much more sleep""}",R59DSD6PthgngmJK4QokTMLDFSK2,R59DSD6PthgngmJK4QokTMLDFSK2,delaylearn,survey,lmdlab-evan-quiz,212,1923420,0.0-47.0-3.0,,[0],sleep2,63ea445c759d5bf0e3f63739,16:53:56,04/04/2024
2944.0,,"{""Q0"":""Good""}",R59DSD6PthgngmJK4QokTMLDFSK2,R59DSD6PthgngmJK4QokTMLDFSK2,delaylearn,survey,lmdlab-evan-quiz,213,1927150,0.0-47.0-4.0,,[1],sleep3,63ea445c759d5bf0e3f63739,16:53:56,04/04/2024
