rt,stimulus,response,subjectID,databaseID,exp_name,exp_stage,trial_type,trial_index,time_elapsed,internal_node_id,rest_warning,choice_idxs,q_name,prolificID,start_time,date
6149.0,How <b>happy</b> are you right now?,0.7179783259272481,3UMG47G6CWeflJDOUUzu20nwImc2,3UMG47G6CWeflJDOUUzu20nwImc2,delaylearn,survey,lmdlab-html-vas-response,45,686156,0.0-45.0-0.0,,,,659817d80a3213cd1b4dced3,14:18:04,03/04/2024
7568.0,"<p style='font-size: 4rem; line-height: 1.3'>Great!<br><br>Next, there are a few questions about the task.<br><br></p><p style='font-size: 3.4rem; line-height: 1.3; color: blue;'><br><br>*Press the space bar to begin*</p>", ,3UMG47G6CWeflJDOUUzu20nwImc2,3UMG47G6CWeflJDOUUzu20nwImc2,delaylearn,survey,html-keyboard-response,46,693730,0.0-45.0-1.0,,,,659817d80a3213cd1b4dced3,14:18:04,03/04/2024
9774.300000071526,"<p style='font-size: 4rem; line-height: 1.3'>The following questions are very important for our scientific<br>research, but they will not affect your compensation in any way.<br><br>We would appreciate it if you respond honestly!<br><br><br><br></p>",,3UMG47G6CWeflJDOUUzu20nwImc2,3UMG47G6CWeflJDOUUzu20nwImc2,delaylearn,survey,lmdlab-rest-trial-limit,47,704019,0.0-45.0-2.0,0.0,,,659817d80a3213cd1b4dced3,14:18:04,03/04/2024
24816.0,,"{""Q0"":""Difficult""}",3UMG47G6CWeflJDOUUzu20nwImc2,3UMG47G6CWeflJDOUUzu20nwImc2,delaylearn,survey,lmdlab-evan-quiz,48,730116,0.0-45.0-3.0,,[3],memory,659817d80a3213cd1b4dced3,14:18:04,03/04/2024
8395.0,"<p style=""line-height: 1.3;"">How engaged and focused were you during this task?</p>",0.8086660381050563,3UMG47G6CWeflJDOUUzu20nwImc2,3UMG47G6CWeflJDOUUzu20nwImc2,delaylearn,survey,lmdlab-html-vas-response,49,739537,0.0-45.0-4.0,,,engagement1,659817d80a3213cd1b4dced3,14:18:04,03/04/2024
21071.0,,"{""Q0"":""Yes""}",3UMG47G6CWeflJDOUUzu20nwImc2,3UMG47G6CWeflJDOUUzu20nwImc2,delaylearn,survey,lmdlab-evan-quiz,50,761883,0.0-45.0-5.0,,[0],engagement2,659817d80a3213cd1b4dced3,14:18:04,03/04/2024
91304.30000007153,,"{'Q0': ""I didn't have any instances of inattention or distraction. ""}",3UMG47G6CWeflJDOUUzu20nwImc2,3UMG47G6CWeflJDOUUzu20nwImc2,delaylearn,survey,lmdlab-survey-text,51,853952,0.0-45.0-6.0,,,engagement3,659817d80a3213cd1b4dced3,14:18:04,03/04/2024
21706.0,,"{""Q0"":""Same room + Same computer""}",3UMG47G6CWeflJDOUUzu20nwImc2,3UMG47G6CWeflJDOUUzu20nwImc2,delaylearn,survey,lmdlab-evan-quiz,52,876936,0.0-45.0-7.0,,[0],environment1,659817d80a3213cd1b4dced3,14:18:04,03/04/2024
67850.0,,{'Q0': 'It was difficult to remember which picture was luckier but I enjoyed the challenge.'},3UMG47G6CWeflJDOUUzu20nwImc2,3UMG47G6CWeflJDOUUzu20nwImc2,delaylearn,survey,lmdlab-survey-text,53,945546,0.0-45.0-8.0,,,comment1,659817d80a3213cd1b4dced3,14:18:04,03/04/2024
6395.900000095367,"<p style='font-size: 4rem; line-height: 1.3'>Great!<br><br>Finally, there are a four short questions about stress, sleep, and the overall experiment.<br><br></p><p style='font-size: 3.4rem; line-height: 1.3; color: blue;'><br><br>*Press the space bar to begin*</p>", ,3UMG47G6CWeflJDOUUzu20nwImc2,3UMG47G6CWeflJDOUUzu20nwImc2,delaylearn,survey,html-keyboard-response,209,1995859,0.0-47.0-0.0,,,,659817d80a3213cd1b4dced3,14:18:04,03/04/2024
12337.0,"<p style='font-size: 3.4rem; line-height: 1.4'>How would you rate your current stress level?<br><br>Use the scale below, with 1 being the least<br>stressed and 10 being the most stressed:</p><br><br>",0.33603389947048706,3UMG47G6CWeflJDOUUzu20nwImc2,3UMG47G6CWeflJDOUUzu20nwImc2,delaylearn,survey,lmdlab-html-vas-response,210,2009737,0.0-47.0-1.0,,,state_stress,659817d80a3213cd1b4dced3,14:18:04,03/04/2024
9092.0,,"{""Q0"":""Very good""}",3UMG47G6CWeflJDOUUzu20nwImc2,3UMG47G6CWeflJDOUUzu20nwImc2,delaylearn,survey,lmdlab-evan-quiz,211,2020116,0.0-47.0-2.0,,[0],sleep1,659817d80a3213cd1b4dced3,14:18:04,03/04/2024
11895.0,,"{""Q0"":""More sleep""}",3UMG47G6CWeflJDOUUzu20nwImc2,3UMG47G6CWeflJDOUUzu20nwImc2,delaylearn,survey,lmdlab-evan-quiz,212,2032783,0.0-47.0-3.0,,[1],sleep2,659817d80a3213cd1b4dced3,14:18:04,03/04/2024
12676.0,,"{""Q0"":""Good""}",3UMG47G6CWeflJDOUUzu20nwImc2,3UMG47G6CWeflJDOUUzu20nwImc2,delaylearn,survey,lmdlab-evan-quiz,213,2046234,0.0-47.0-4.0,,[1],sleep3,659817d80a3213cd1b4dced3,14:18:04,03/04/2024
