rt,stimulus,response,subjectID,databaseID,exp_name,exp_stage,trial_type,trial_index,time_elapsed,internal_node_id,rest_warning,choice_idxs,q_name,prolificID,start_time,date
2694,How <b>happy</b> are you right now?,0.4783950617283951,64y4VTgeoLX973gg2hotY9njGqo2,64y4VTgeoLX973gg2hotY9njGqo2,delaylearn,survey,lmdlab-html-vas-response,42,389073,0.0-42.0-0.0,,,,65bbae0c9be9bb4d76ae2c18,11:44:42,08/03/2024
1394,"<p style='font-size: 4rem; line-height: 1.3'>Great!<br><br>Next, there are a few questions about the task.<br><br></p><p style='font-size: 3.4rem; line-height: 1.3; color: blue;'><br><br>*Press the space bar to begin*</p>", ,64y4VTgeoLX973gg2hotY9njGqo2,64y4VTgeoLX973gg2hotY9njGqo2,delaylearn,survey,html-keyboard-response,43,390467,0.0-42.0-1.0,,,,65bbae0c9be9bb4d76ae2c18,11:44:42,08/03/2024
2026,"<p style='font-size: 4rem; line-height: 1.3'>The following questions are very important for our scientific<br>research, but they will not affect your compensation in any way.<br><br>We would appreciate it if you respond honestly!<br><br><br><br></p>",,64y4VTgeoLX973gg2hotY9njGqo2,64y4VTgeoLX973gg2hotY9njGqo2,delaylearn,survey,lmdlab-rest-trial-limit,44,392994,0.0-42.0-2.0,0.0,,,65bbae0c9be9bb4d76ae2c18,11:44:42,08/03/2024
6279,,"{""Q0"":""Average""}",64y4VTgeoLX973gg2hotY9njGqo2,64y4VTgeoLX973gg2hotY9njGqo2,delaylearn,survey,lmdlab-evan-quiz,45,400549,0.0-42.0-3.0,,[2],memory,65bbae0c9be9bb4d76ae2c18,11:44:42,08/03/2024
3263,"<p style=""line-height: 1.3;"">How engaged and focused were you during this task?</p>",0.9969135802469136,64y4VTgeoLX973gg2hotY9njGqo2,64y4VTgeoLX973gg2hotY9njGqo2,delaylearn,survey,lmdlab-html-vas-response,46,404819,0.0-42.0-4.0,,,engagement1,65bbae0c9be9bb4d76ae2c18,11:44:42,08/03/2024
3405,,"{""Q0"":""Yes""}",64y4VTgeoLX973gg2hotY9njGqo2,64y4VTgeoLX973gg2hotY9njGqo2,delaylearn,survey,lmdlab-evan-quiz,47,409491,0.0-42.0-5.0,,[0],engagement2,65bbae0c9be9bb4d76ae2c18,11:44:42,08/03/2024
8246,,{'Q0': 'nope'},64y4VTgeoLX973gg2hotY9njGqo2,64y4VTgeoLX973gg2hotY9njGqo2,delaylearn,survey,lmdlab-survey-text,48,418496,0.0-42.0-6.0,,,engagement3,65bbae0c9be9bb4d76ae2c18,11:44:42,08/03/2024
2950,,"{""Q0"":""Same room + Same computer""}",64y4VTgeoLX973gg2hotY9njGqo2,64y4VTgeoLX973gg2hotY9njGqo2,delaylearn,survey,lmdlab-evan-quiz,49,422723,0.0-42.0-7.0,,[0],environment1,65bbae0c9be9bb4d76ae2c18,11:44:42,08/03/2024
23034,,{'Q0': 'i enjoyed that you changed the pairs to be different.'},64y4VTgeoLX973gg2hotY9njGqo2,64y4VTgeoLX973gg2hotY9njGqo2,delaylearn,survey,lmdlab-survey-text,50,446510,0.0-42.0-8.0,,,comment1,65bbae0c9be9bb4d76ae2c18,11:44:42,08/03/2024
3202,"<p style='font-size: 4rem; line-height: 1.3'>Great!<br><br>Finally, there are a four short questions about stress, sleep, and the overall experiment.<br><br></p><p style='font-size: 3.4rem; line-height: 1.3; color: blue;'><br><br>*Press the space bar to begin*</p>", ,64y4VTgeoLX973gg2hotY9njGqo2,64y4VTgeoLX973gg2hotY9njGqo2,delaylearn,survey,html-keyboard-response,206,1629840,0.0-44.0-0.0,,,,65bbae0c9be9bb4d76ae2c18,11:44:42,08/03/2024
4562,"<p style='font-size: 3.4rem; line-height: 1.4'>How would you rate your current stress level?<br><br>Use the scale below, with 1 being the least<br>stressed and 10 being the most stressed:</p><br><br>",0.5571244793173707,64y4VTgeoLX973gg2hotY9njGqo2,64y4VTgeoLX973gg2hotY9njGqo2,delaylearn,survey,lmdlab-html-vas-response,207,1635926,0.0-44.0-1.0,,,state_stress,65bbae0c9be9bb4d76ae2c18,11:44:42,08/03/2024
5703,,"{""Q0"":""Poor""}",64y4VTgeoLX973gg2hotY9njGqo2,64y4VTgeoLX973gg2hotY9njGqo2,delaylearn,survey,lmdlab-evan-quiz,208,1642896,0.0-44.0-2.0,,[3],sleep1,65bbae0c9be9bb4d76ae2c18,11:44:42,08/03/2024
3719,,"{""Q0"":""Less""}",64y4VTgeoLX973gg2hotY9njGqo2,64y4VTgeoLX973gg2hotY9njGqo2,delaylearn,survey,lmdlab-evan-quiz,209,1647383,0.0-44.0-3.0,,[3],sleep2,65bbae0c9be9bb4d76ae2c18,11:44:42,08/03/2024
3753,,"{""Q0"":""Poor""}",64y4VTgeoLX973gg2hotY9njGqo2,64y4VTgeoLX973gg2hotY9njGqo2,delaylearn,survey,lmdlab-evan-quiz,210,1651899,0.0-44.0-4.0,,[3],sleep3,65bbae0c9be9bb4d76ae2c18,11:44:42,08/03/2024
