rt,stimulus,response,subjectID,databaseID,exp_name,exp_stage,trial_type,trial_index,time_elapsed,internal_node_id,rest_warning,choice_idxs,q_name,prolificID,start_time,date
6599.0,How <b>happy</b> are you right now?,0.6882716049382716,P8WuwouaqBcD1K3QJNHFiLdGIN93,P8WuwouaqBcD1K3QJNHFiLdGIN93,delaylearn,survey,lmdlab-html-vas-response,42,919830,0.0-42.0-0.0,,,,65be5c84defe30b60960f46f,14:36:50,06/03/2024
6700.200000000186,"<p style='font-size: 4rem; line-height: 1.3'>Great!<br><br>Next, there are a few questions about the task.<br><br></p><p style='font-size: 3.4rem; line-height: 1.3; color: blue;'><br><br>*Press the space bar to begin*</p>", ,P8WuwouaqBcD1K3QJNHFiLdGIN93,P8WuwouaqBcD1K3QJNHFiLdGIN93,delaylearn,survey,html-keyboard-response,43,926536,0.0-42.0-1.0,,,,65be5c84defe30b60960f46f,14:36:50,06/03/2024
15452.200000000186,"<p style='font-size: 4rem; line-height: 1.3'>The following questions are very important for our scientific<br>research, but they will not affect your compensation in any way.<br><br>We would appreciate it if you respond honestly!<br><br><br><br></p>",,P8WuwouaqBcD1K3QJNHFiLdGIN93,P8WuwouaqBcD1K3QJNHFiLdGIN93,delaylearn,survey,lmdlab-rest-trial-limit,44,942502,0.0-42.0-2.0,0.0,,,65be5c84defe30b60960f46f,14:36:50,06/03/2024
10100.0,,"{""Q0"":""Average""}",P8WuwouaqBcD1K3QJNHFiLdGIN93,P8WuwouaqBcD1K3QJNHFiLdGIN93,delaylearn,survey,lmdlab-evan-quiz,45,953894,0.0-42.0-3.0,,[2],memory,65be5c84defe30b60960f46f,14:36:50,06/03/2024
7299.0,"<p style=""line-height: 1.3;"">How engaged and focused were you during this task?</p>",0.8070987654320988,P8WuwouaqBcD1K3QJNHFiLdGIN93,P8WuwouaqBcD1K3QJNHFiLdGIN93,delaylearn,survey,lmdlab-html-vas-response,46,962215,0.0-42.0-4.0,,,engagement1,65be5c84defe30b60960f46f,14:36:50,06/03/2024
7908.0,,"{""Q0"":""Yes""}",P8WuwouaqBcD1K3QJNHFiLdGIN93,P8WuwouaqBcD1K3QJNHFiLdGIN93,delaylearn,survey,lmdlab-evan-quiz,47,971393,0.0-42.0-5.0,,[0],engagement2,65be5c84defe30b60960f46f,14:36:50,06/03/2024
9100.200000000186,,{'Q0': 'None'},P8WuwouaqBcD1K3QJNHFiLdGIN93,P8WuwouaqBcD1K3QJNHFiLdGIN93,delaylearn,survey,lmdlab-survey-text,48,981253,0.0-42.0-6.0,,,engagement3,65be5c84defe30b60960f46f,14:36:50,06/03/2024
4822.0,,"{""Q0"":""Same room + Same computer""}",P8WuwouaqBcD1K3QJNHFiLdGIN93,P8WuwouaqBcD1K3QJNHFiLdGIN93,delaylearn,survey,lmdlab-evan-quiz,49,987346,0.0-42.0-7.0,,[0],environment1,65be5c84defe30b60960f46f,14:36:50,06/03/2024
9969.700000000186,,{'Q0': 'none applicable'},P8WuwouaqBcD1K3QJNHFiLdGIN93,P8WuwouaqBcD1K3QJNHFiLdGIN93,delaylearn,survey,lmdlab-survey-text,50,998080,0.0-42.0-8.0,,,comment1,65be5c84defe30b60960f46f,14:36:50,06/03/2024
3063.5,"<p style='font-size: 4rem; line-height: 1.3'>Great!<br><br>Finally, there are a four short questions about stress, sleep, and the overall experiment.<br><br></p><p style='font-size: 3.4rem; line-height: 1.3; color: blue;'><br><br>*Press the space bar to begin*</p>", ,P8WuwouaqBcD1K3QJNHFiLdGIN93,P8WuwouaqBcD1K3QJNHFiLdGIN93,delaylearn,survey,html-keyboard-response,206,1478216,0.0-44.0-0.0,,,,65be5c84defe30b60960f46f,14:36:50,06/03/2024
5642.0,"<p style='font-size: 3.4rem; line-height: 1.4'>How would you rate your current stress level?<br><br>Use the scale below, with 1 being the least<br>stressed and 10 being the most stressed:</p><br><br>",0.39045621141975306,P8WuwouaqBcD1K3QJNHFiLdGIN93,P8WuwouaqBcD1K3QJNHFiLdGIN93,delaylearn,survey,lmdlab-html-vas-response,207,1485374,0.0-44.0-1.0,,,state_stress,65be5c84defe30b60960f46f,14:36:50,06/03/2024
3310.0,,"{""Q0"":""Good""}",P8WuwouaqBcD1K3QJNHFiLdGIN93,P8WuwouaqBcD1K3QJNHFiLdGIN93,delaylearn,survey,lmdlab-evan-quiz,208,1489956,0.0-44.0-2.0,,[1],sleep1,65be5c84defe30b60960f46f,14:36:50,06/03/2024
4495.0,,"{""Q0"":""Average""}",P8WuwouaqBcD1K3QJNHFiLdGIN93,P8WuwouaqBcD1K3QJNHFiLdGIN93,delaylearn,survey,lmdlab-evan-quiz,209,1495221,0.0-44.0-3.0,,[2],sleep2,65be5c84defe30b60960f46f,14:36:50,06/03/2024
3790.0,,"{""Q0"":""Average""}",P8WuwouaqBcD1K3QJNHFiLdGIN93,P8WuwouaqBcD1K3QJNHFiLdGIN93,delaylearn,survey,lmdlab-evan-quiz,210,1499769,0.0-44.0-4.0,,[2],sleep3,65be5c84defe30b60960f46f,14:36:50,06/03/2024
