rt,stimulus,response,subjectID,databaseID,exp_name,exp_stage,trial_type,trial_index,time_elapsed,internal_node_id,rest_warning,choice_idxs,q_name,prolificID,start_time,date
3302,How <b>happy</b> are you right now?,0.99382716,SuAdtjUSOxRStrtwANhZizWi2Fa2,SuAdtjUSOxRStrtwANhZizWi2Fa2,delaylearn,survey,lmdlab-html-vas-response,42,473551,0.0-42.0-0.0,,,,5e836f61445b1c0761ae6a76,15:35:31,4/3/24
2497,"<p style='font-size: 4rem; line-height: 1.3'>Great!<br><br>Next, there are a few questions about the task.<br><br></p><p style='font-size: 3.4rem; line-height: 1.3; color: blue;'><br><br>*Press the space bar to begin*</p>", ,SuAdtjUSOxRStrtwANhZizWi2Fa2,SuAdtjUSOxRStrtwANhZizWi2Fa2,delaylearn,survey,html-keyboard-response,43,476049,0.0-42.0-1.0,,,,5e836f61445b1c0761ae6a76,15:35:31,4/3/24
4536.2,"<p style='font-size: 4rem; line-height: 1.3'>The following questions are very important for our scientific<br>research, but they will not affect your compensation in any way.<br><br>We would appreciate it if you respond honestly!<br><br><br><br></p>",,SuAdtjUSOxRStrtwANhZizWi2Fa2,SuAdtjUSOxRStrtwANhZizWi2Fa2,delaylearn,survey,lmdlab-rest-trial-limit,44,481097,0.0-42.0-2.0,0,,,5e836f61445b1c0761ae6a76,15:35:31,4/3/24
9505,,"{""Q0"":""Easy""}",SuAdtjUSOxRStrtwANhZizWi2Fa2,SuAdtjUSOxRStrtwANhZizWi2Fa2,delaylearn,survey,lmdlab-evan-quiz,45,491863,0.0-42.0-3.0,,[1],memory,5e836f61445b1c0761ae6a76,15:35:31,4/3/24
3795,"<p style=""line-height: 1.3;"">How engaged and focused were you during this task?</p>",1,SuAdtjUSOxRStrtwANhZizWi2Fa2,SuAdtjUSOxRStrtwANhZizWi2Fa2,delaylearn,survey,lmdlab-html-vas-response,46,496672,0.0-42.0-4.0,,,engagement1,5e836f61445b1c0761ae6a76,15:35:31,4/3/24
4830,,"{""Q0"":""Somewhat""}",SuAdtjUSOxRStrtwANhZizWi2Fa2,SuAdtjUSOxRStrtwANhZizWi2Fa2,delaylearn,survey,lmdlab-evan-quiz,47,502783,0.0-42.0-5.0,,[1],engagement2,5e836f61445b1c0761ae6a76,15:35:31,4/3/24
37023.7,,{'Q0': 'Just the tv was on on low volume'},SuAdtjUSOxRStrtwANhZizWi2Fa2,SuAdtjUSOxRStrtwANhZizWi2Fa2,delaylearn,survey,lmdlab-survey-text,48,540567,0.0-42.0-6.0,,,engagement3,5e836f61445b1c0761ae6a76,15:35:31,4/3/24
6466,,"{""Q0"":""Same room + Same computer""}",SuAdtjUSOxRStrtwANhZizWi2Fa2,SuAdtjUSOxRStrtwANhZizWi2Fa2,delaylearn,survey,lmdlab-evan-quiz,49,548291,0.0-42.0-7.0,,[0],environment1,5e836f61445b1c0761ae6a76,15:35:31,4/3/24
57656.8,,{'Q0': 'I was surprised because I forgot about this study completely but I think I could remember many images. '},SuAdtjUSOxRStrtwANhZizWi2Fa2,SuAdtjUSOxRStrtwANhZizWi2Fa2,delaylearn,survey,lmdlab-survey-text,50,606703,0.0-42.0-8.0,,,comment1,5e836f61445b1c0761ae6a76,15:35:31,4/3/24
3008.7,"<p style='font-size: 4rem; line-height: 1.3'>Great!<br><br>Finally, there are a four short questions about stress, sleep, and the overall experiment.<br><br></p><p style='font-size: 3.4rem; line-height: 1.3; color: blue;'><br><br>*Press the space bar to begin*</p>", ,SuAdtjUSOxRStrtwANhZizWi2Fa2,SuAdtjUSOxRStrtwANhZizWi2Fa2,delaylearn,survey,html-keyboard-response,206,1381143,0.0-44.0-0.0,,,,5e836f61445b1c0761ae6a76,15:35:31,4/3/24
11318,"<p style='font-size: 3.4rem; line-height: 1.4'>How would you rate your current stress level?<br><br>Use the scale below, with 1 being the least<br>stressed and 10 being the most stressed:</p><br><br>",0.112678434,SuAdtjUSOxRStrtwANhZizWi2Fa2,SuAdtjUSOxRStrtwANhZizWi2Fa2,delaylearn,survey,lmdlab-html-vas-response,207,1393976,0.0-44.0-1.0,,,state_stress,5e836f61445b1c0761ae6a76,15:35:31,4/3/24
5770,,"{""Q0"":""Poor""}",SuAdtjUSOxRStrtwANhZizWi2Fa2,SuAdtjUSOxRStrtwANhZizWi2Fa2,delaylearn,survey,lmdlab-evan-quiz,208,1401010,0.0-44.0-2.0,,[3],sleep1,5e836f61445b1c0761ae6a76,15:35:31,4/3/24
5066,,"{""Q0"":""Less""}",SuAdtjUSOxRStrtwANhZizWi2Fa2,SuAdtjUSOxRStrtwANhZizWi2Fa2,delaylearn,survey,lmdlab-evan-quiz,209,1406837,0.0-44.0-3.0,,[3],sleep2,5e836f61445b1c0761ae6a76,15:35:31,4/3/24
5657,,"{""Q0"":""Good""}",SuAdtjUSOxRStrtwANhZizWi2Fa2,SuAdtjUSOxRStrtwANhZizWi2Fa2,delaylearn,survey,lmdlab-evan-quiz,210,1413257,0.0-44.0-4.0,,[1],sleep3,5e836f61445b1c0761ae6a76,15:35:31,4/3/24
