rt,stimulus,response,subjectID,databaseID,exp_name,exp_stage,trial_type,trial_index,time_elapsed,internal_node_id,rest_warning,choice_idxs,q_name,prolificID,start_time,date
3178,How <b>happy</b> are you right now?,0.5208333333333334,kGS0hfxmEOdhwlUo3sBoTsiGdqF3,kGS0hfxmEOdhwlUo3sBoTsiGdqF3,delaylearn,survey,lmdlab-html-vas-response,45,527963,0.0-45.0-0.0,,,,54258078fdf99b691fb3858e,09:17:57,03/04/2024
1165,"<p style='font-size: 4rem; line-height: 1.3'>Great!<br><br>Next, there are a few questions about the task.<br><br></p><p style='font-size: 3.4rem; line-height: 1.3; color: blue;'><br><br>*Press the space bar to begin*</p>", ,kGS0hfxmEOdhwlUo3sBoTsiGdqF3,kGS0hfxmEOdhwlUo3sBoTsiGdqF3,delaylearn,survey,html-keyboard-response,46,529131,0.0-45.0-1.0,,,,54258078fdf99b691fb3858e,09:17:57,03/04/2024
1874,"<p style='font-size: 4rem; line-height: 1.3'>The following questions are very important for our scientific<br>research, but they will not affect your compensation in any way.<br><br>We would appreciate it if you respond honestly!<br><br><br><br></p>",,kGS0hfxmEOdhwlUo3sBoTsiGdqF3,kGS0hfxmEOdhwlUo3sBoTsiGdqF3,delaylearn,survey,lmdlab-rest-trial-limit,47,531507,0.0-45.0-2.0,0.0,,,54258078fdf99b691fb3858e,09:17:57,03/04/2024
2849,,"{""Q0"":""Average""}",kGS0hfxmEOdhwlUo3sBoTsiGdqF3,kGS0hfxmEOdhwlUo3sBoTsiGdqF3,delaylearn,survey,lmdlab-evan-quiz,48,535616,0.0-45.0-3.0,,[2],memory,54258078fdf99b691fb3858e,09:17:57,03/04/2024
2668,"<p style=""line-height: 1.3;"">How engaged and focused were you during this task?</p>",0.8291666666666667,kGS0hfxmEOdhwlUo3sBoTsiGdqF3,kGS0hfxmEOdhwlUo3sBoTsiGdqF3,delaylearn,survey,lmdlab-html-vas-response,49,539295,0.0-45.0-4.0,,,engagement1,54258078fdf99b691fb3858e,09:17:57,03/04/2024
2592,,"{""Q0"":""Yes""}",kGS0hfxmEOdhwlUo3sBoTsiGdqF3,kGS0hfxmEOdhwlUo3sBoTsiGdqF3,delaylearn,survey,lmdlab-evan-quiz,50,543142,0.0-45.0-5.0,,[0],engagement2,54258078fdf99b691fb3858e,09:17:57,03/04/2024
4046,,{'Q0': 'none'},kGS0hfxmEOdhwlUo3sBoTsiGdqF3,kGS0hfxmEOdhwlUo3sBoTsiGdqF3,delaylearn,survey,lmdlab-survey-text,51,547942,0.0-45.0-6.0,,,engagement3,54258078fdf99b691fb3858e,09:17:57,03/04/2024
6703,,"{""Q0"":""Same room + Same computer""}",kGS0hfxmEOdhwlUo3sBoTsiGdqF3,kGS0hfxmEOdhwlUo3sBoTsiGdqF3,delaylearn,survey,lmdlab-evan-quiz,52,555902,0.0-45.0-7.0,,[0],environment1,54258078fdf99b691fb3858e,09:17:57,03/04/2024
11030,,{'Q0': 'nothing'},kGS0hfxmEOdhwlUo3sBoTsiGdqF3,kGS0hfxmEOdhwlUo3sBoTsiGdqF3,delaylearn,survey,lmdlab-survey-text,53,567685,0.0-45.0-8.0,,,comment1,54258078fdf99b691fb3858e,09:17:57,03/04/2024
1637,"<p style='font-size: 4rem; line-height: 1.3'>Great!<br><br>Finally, there are a four short questions about stress, sleep, and the overall experiment.<br><br></p><p style='font-size: 3.4rem; line-height: 1.3; color: blue;'><br><br>*Press the space bar to begin*</p>", ,kGS0hfxmEOdhwlUo3sBoTsiGdqF3,kGS0hfxmEOdhwlUo3sBoTsiGdqF3,delaylearn,survey,html-keyboard-response,209,1082615,0.0-47.0-0.0,,,,54258078fdf99b691fb3858e,09:17:57,03/04/2024
3307,"<p style='font-size: 3.4rem; line-height: 1.4'>How would you rate your current stress level?<br><br>Use the scale below, with 1 being the least<br>stressed and 10 being the most stressed:</p><br><br>",0.75419921875,kGS0hfxmEOdhwlUo3sBoTsiGdqF3,kGS0hfxmEOdhwlUo3sBoTsiGdqF3,delaylearn,survey,lmdlab-html-vas-response,210,1087443,0.0-47.0-1.0,,,state_stress,54258078fdf99b691fb3858e,09:17:57,03/04/2024
3137,,"{""Q0"":""Good""}",kGS0hfxmEOdhwlUo3sBoTsiGdqF3,kGS0hfxmEOdhwlUo3sBoTsiGdqF3,delaylearn,survey,lmdlab-evan-quiz,211,1091837,0.0-47.0-2.0,,[1],sleep1,54258078fdf99b691fb3858e,09:17:57,03/04/2024
2788,,"{""Q0"":""Average""}",kGS0hfxmEOdhwlUo3sBoTsiGdqF3,kGS0hfxmEOdhwlUo3sBoTsiGdqF3,delaylearn,survey,lmdlab-evan-quiz,212,1095381,0.0-47.0-3.0,,[2],sleep2,54258078fdf99b691fb3858e,09:17:57,03/04/2024
2164,,"{""Q0"":""Average""}",kGS0hfxmEOdhwlUo3sBoTsiGdqF3,kGS0hfxmEOdhwlUo3sBoTsiGdqF3,delaylearn,survey,lmdlab-evan-quiz,213,1098302,0.0-47.0-4.0,,[2],sleep3,54258078fdf99b691fb3858e,09:17:57,03/04/2024
