rt,stimulus,response,subjectID,databaseID,exp_name,exp_stage,trial_type,trial_index,time_elapsed,internal_node_id,rest_warning,choice_idxs,q_name,prolificID,start_time,date
2857.0,How <b>happy</b> are you right now?,0.7669753086419753,fnCacLD0zsVfWLPq9BYLRSmCbSq1,fnCacLD0zsVfWLPq9BYLRSmCbSq1,delaylearn,survey,lmdlab-html-vas-response,45,342840,0.0-45.0-0.0,,,,62b6ded74322ef992b784ce0,10:18:22,03/04/2024
2294.899999976158,"<p style='font-size: 4rem; line-height: 1.3'>Great!<br><br>Next, there are a few questions about the task.<br><br></p><p style='font-size: 3.4rem; line-height: 1.3; color: blue;'><br><br>*Press the space bar to begin*</p>", ,fnCacLD0zsVfWLPq9BYLRSmCbSq1,fnCacLD0zsVfWLPq9BYLRSmCbSq1,delaylearn,survey,html-keyboard-response,46,345137,0.0-45.0-1.0,,,,62b6ded74322ef992b784ce0,10:18:22,03/04/2024
189459.60000002384,"<p style='font-size: 4rem; line-height: 1.3'>The following questions are very important for our scientific<br>research, but they will not affect your compensation in any way.<br><br>We would appreciate it if you respond honestly!<br><br><br><br></p>",,fnCacLD0zsVfWLPq9BYLRSmCbSq1,fnCacLD0zsVfWLPq9BYLRSmCbSq1,delaylearn,survey,lmdlab-rest-trial-limit,47,535105,0.0-45.0-2.0,0.0,,,62b6ded74322ef992b784ce0,10:18:22,03/04/2024
4239.0,,"{""Q0"":""Average""}",fnCacLD0zsVfWLPq9BYLRSmCbSq1,fnCacLD0zsVfWLPq9BYLRSmCbSq1,delaylearn,survey,lmdlab-evan-quiz,48,540628,0.0-45.0-3.0,,[2],memory,62b6ded74322ef992b784ce0,10:18:22,03/04/2024
3630.0,"<p style=""line-height: 1.3;"">How engaged and focused were you during this task?</p>",0.9922839506172839,fnCacLD0zsVfWLPq9BYLRSmCbSq1,fnCacLD0zsVfWLPq9BYLRSmCbSq1,delaylearn,survey,lmdlab-html-vas-response,49,545278,0.0-45.0-4.0,,,engagement1,62b6ded74322ef992b784ce0,10:18:22,03/04/2024
3324.0,,"{""Q0"":""Yes""}",fnCacLD0zsVfWLPq9BYLRSmCbSq1,fnCacLD0zsVfWLPq9BYLRSmCbSq1,delaylearn,survey,lmdlab-evan-quiz,50,549871,0.0-45.0-5.0,,[0],engagement2,62b6ded74322ef992b784ce0,10:18:22,03/04/2024
7067.100000023842,,{'Q0': 'Nope'},fnCacLD0zsVfWLPq9BYLRSmCbSq1,fnCacLD0zsVfWLPq9BYLRSmCbSq1,delaylearn,survey,lmdlab-survey-text,51,557706,0.0-45.0-6.0,,,engagement3,62b6ded74322ef992b784ce0,10:18:22,03/04/2024
4076.0,,"{""Q0"":""Same room + Same computer""}",fnCacLD0zsVfWLPq9BYLRSmCbSq1,fnCacLD0zsVfWLPq9BYLRSmCbSq1,delaylearn,survey,lmdlab-evan-quiz,52,563059,0.0-45.0-7.0,,[0],environment1,62b6ded74322ef992b784ce0,10:18:22,03/04/2024
12016.800000011921,,{'Q0': 'I found the task enjoyable and engaging'},fnCacLD0zsVfWLPq9BYLRSmCbSq1,fnCacLD0zsVfWLPq9BYLRSmCbSq1,delaylearn,survey,lmdlab-survey-text,53,575840,0.0-45.0-8.0,,,comment1,62b6ded74322ef992b784ce0,10:18:22,03/04/2024
2931.099999964237,"<p style='font-size: 4rem; line-height: 1.3'>Great!<br><br>Finally, there are a four short questions about stress, sleep, and the overall experiment.<br><br></p><p style='font-size: 3.4rem; line-height: 1.3; color: blue;'><br><br>*Press the space bar to begin*</p>", ,fnCacLD0zsVfWLPq9BYLRSmCbSq1,fnCacLD0zsVfWLPq9BYLRSmCbSq1,delaylearn,survey,html-keyboard-response,209,985791,0.0-47.0-0.0,,,,62b6ded74322ef992b784ce0,10:18:22,03/04/2024
3975.0,"<p style='font-size: 3.4rem; line-height: 1.4'>How would you rate your current stress level?<br><br>Use the scale below, with 1 being the least<br>stressed and 10 being the most stressed:</p><br><br>",0.23304880401234568,fnCacLD0zsVfWLPq9BYLRSmCbSq1,fnCacLD0zsVfWLPq9BYLRSmCbSq1,delaylearn,survey,lmdlab-html-vas-response,210,991300,0.0-47.0-1.0,,,state_stress,62b6ded74322ef992b784ce0,10:18:22,03/04/2024
5867.0,,"{""Q0"":""Average""}",fnCacLD0zsVfWLPq9BYLRSmCbSq1,fnCacLD0zsVfWLPq9BYLRSmCbSq1,delaylearn,survey,lmdlab-evan-quiz,211,998430,0.0-47.0-2.0,,[2],sleep1,62b6ded74322ef992b784ce0,10:18:22,03/04/2024
4645.0,,"{""Q0"":""Average""}",fnCacLD0zsVfWLPq9BYLRSmCbSq1,fnCacLD0zsVfWLPq9BYLRSmCbSq1,delaylearn,survey,lmdlab-evan-quiz,212,1003849,0.0-47.0-3.0,,[2],sleep2,62b6ded74322ef992b784ce0,10:18:22,03/04/2024
2315.0,,"{""Q0"":""Average""}",fnCacLD0zsVfWLPq9BYLRSmCbSq1,fnCacLD0zsVfWLPq9BYLRSmCbSq1,delaylearn,survey,lmdlab-evan-quiz,213,1006930,0.0-47.0-4.0,,[2],sleep3,62b6ded74322ef992b784ce0,10:18:22,03/04/2024
