rt,stimulus,response,subjectID,databaseID,exp_name,exp_stage,trial_type,trial_index,time_elapsed,internal_node_id,rest_warning,choice_idxs,q_name,prolificID,start_time,date
3575,How <b>happy</b> are you right now?,0.7299382716049383,NPudH6V1fhXDi0x1dE3yCieOIvJ2,NPudH6V1fhXDi0x1dE3yCieOIvJ2,delaylearn,survey,lmdlab-html-vas-response,45,423917,0.0-45.0-0.0,,,,5c31167d1a964b0001ffcce5,12:26:03,03/04/2024
1868,"<p style='font-size: 4rem; line-height: 1.3'>Great!<br><br>Next, there are a few questions about the task.<br><br></p><p style='font-size: 3.4rem; line-height: 1.3; color: blue;'><br><br>*Press the space bar to begin*</p>", ,NPudH6V1fhXDi0x1dE3yCieOIvJ2,NPudH6V1fhXDi0x1dE3yCieOIvJ2,delaylearn,survey,html-keyboard-response,46,425788,0.0-45.0-1.0,,,,5c31167d1a964b0001ffcce5,12:26:03,03/04/2024
4439,"<p style='font-size: 4rem; line-height: 1.3'>The following questions are very important for our scientific<br>research, but they will not affect your compensation in any way.<br><br>We would appreciate it if you respond honestly!<br><br><br><br></p>",,NPudH6V1fhXDi0x1dE3yCieOIvJ2,NPudH6V1fhXDi0x1dE3yCieOIvJ2,delaylearn,survey,lmdlab-rest-trial-limit,47,430733,0.0-45.0-2.0,0.0,,,5c31167d1a964b0001ffcce5,12:26:03,03/04/2024
9637,,"{""Q0"":""Average""}",NPudH6V1fhXDi0x1dE3yCieOIvJ2,NPudH6V1fhXDi0x1dE3yCieOIvJ2,delaylearn,survey,lmdlab-evan-quiz,48,441678,0.0-45.0-3.0,,[2],memory,5c31167d1a964b0001ffcce5,12:26:03,03/04/2024
3459,"<p style=""line-height: 1.3;"">How engaged and focused were you during this task?</p>",0.9922839506172839,NPudH6V1fhXDi0x1dE3yCieOIvJ2,NPudH6V1fhXDi0x1dE3yCieOIvJ2,delaylearn,survey,lmdlab-html-vas-response,49,446148,0.0-45.0-4.0,,,engagement1,5c31167d1a964b0001ffcce5,12:26:03,03/04/2024
4701,,"{""Q0"":""Yes""}",NPudH6V1fhXDi0x1dE3yCieOIvJ2,NPudH6V1fhXDi0x1dE3yCieOIvJ2,delaylearn,survey,lmdlab-evan-quiz,50,452131,0.0-45.0-5.0,,[0],engagement2,5c31167d1a964b0001ffcce5,12:26:03,03/04/2024
10776,,{'Q0': 'No instances'},NPudH6V1fhXDi0x1dE3yCieOIvJ2,NPudH6V1fhXDi0x1dE3yCieOIvJ2,delaylearn,survey,lmdlab-survey-text,51,463661,0.0-45.0-6.0,,,engagement3,5c31167d1a964b0001ffcce5,12:26:03,03/04/2024
9239,,"{""Q0"":""Same room + Same computer""}",NPudH6V1fhXDi0x1dE3yCieOIvJ2,NPudH6V1fhXDi0x1dE3yCieOIvJ2,delaylearn,survey,lmdlab-evan-quiz,52,474174,0.0-45.0-7.0,,[0],environment1,5c31167d1a964b0001ffcce5,12:26:03,03/04/2024
59077,,{'Q0': 'The faster pacing between the images and rating scales was much better'},NPudH6V1fhXDi0x1dE3yCieOIvJ2,NPudH6V1fhXDi0x1dE3yCieOIvJ2,delaylearn,survey,lmdlab-survey-text,53,534013,0.0-45.0-8.0,,,comment1,5c31167d1a964b0001ffcce5,12:26:03,03/04/2024
1768,"<p style='font-size: 4rem; line-height: 1.3'>Great!<br><br>Finally, there are a four short questions about stress, sleep, and the overall experiment.<br><br></p><p style='font-size: 3.4rem; line-height: 1.3; color: blue;'><br><br>*Press the space bar to begin*</p>", ,NPudH6V1fhXDi0x1dE3yCieOIvJ2,NPudH6V1fhXDi0x1dE3yCieOIvJ2,delaylearn,survey,html-keyboard-response,209,1019354,0.0-47.0-0.0,,,,5c31167d1a964b0001ffcce5,12:26:03,03/04/2024
4542,"<p style='font-size: 3.4rem; line-height: 1.4'>How would you rate your current stress level?<br><br>Use the scale below, with 1 being the least<br>stressed and 10 being the most stressed:</p><br><br>",0.12193929413218557,NPudH6V1fhXDi0x1dE3yCieOIvJ2,NPudH6V1fhXDi0x1dE3yCieOIvJ2,delaylearn,survey,lmdlab-html-vas-response,210,1025423,0.0-47.0-1.0,,,state_stress,5c31167d1a964b0001ffcce5,12:26:03,03/04/2024
2762,,"{""Q0"":""Very good""}",NPudH6V1fhXDi0x1dE3yCieOIvJ2,NPudH6V1fhXDi0x1dE3yCieOIvJ2,delaylearn,survey,lmdlab-evan-quiz,211,1029462,0.0-47.0-2.0,,[0],sleep1,5c31167d1a964b0001ffcce5,12:26:03,03/04/2024
4948,,"{""Q0"":""Average""}",NPudH6V1fhXDi0x1dE3yCieOIvJ2,NPudH6V1fhXDi0x1dE3yCieOIvJ2,delaylearn,survey,lmdlab-evan-quiz,212,1035173,0.0-47.0-3.0,,[2],sleep2,5c31167d1a964b0001ffcce5,12:26:03,03/04/2024
3140,,"{""Q0"":""Good""}",NPudH6V1fhXDi0x1dE3yCieOIvJ2,NPudH6V1fhXDi0x1dE3yCieOIvJ2,delaylearn,survey,lmdlab-evan-quiz,213,1039069,0.0-47.0-4.0,,[1],sleep3,5c31167d1a964b0001ffcce5,12:26:03,03/04/2024
