rt,stimulus,response,subjectID,databaseID,exp_name,exp_stage,trial_type,trial_index,time_elapsed,internal_node_id,rest_warning,choice_idxs,q_name,prolificID,start_time,date
2990.0,How <b>happy</b> are you right now?,0.5733024068148386,DBD2A0aG0fZJrQ3KTYiJttMihfp1,DBD2A0aG0fZJrQ3KTYiJttMihfp1,delaylearn,survey,lmdlab-html-vas-response,45,395270,0.0-45.0-0.0,,,,5feb9a64d42dc5c4926ffe03,10:51:18,03/04/2024
1180.0,"<p style='font-size: 4rem; line-height: 1.3'>Great!<br><br>Next, there are a few questions about the task.<br><br></p><p style='font-size: 3.4rem; line-height: 1.3; color: blue;'><br><br>*Press the space bar to begin*</p>", ,DBD2A0aG0fZJrQ3KTYiJttMihfp1,DBD2A0aG0fZJrQ3KTYiJttMihfp1,delaylearn,survey,html-keyboard-response,46,396451,0.0-45.0-1.0,,,,5feb9a64d42dc5c4926ffe03,10:51:18,03/04/2024
3822.800000011921,"<p style='font-size: 4rem; line-height: 1.3'>The following questions are very important for our scientific<br>research, but they will not affect your compensation in any way.<br><br>We would appreciate it if you respond honestly!<br><br><br><br></p>",,DBD2A0aG0fZJrQ3KTYiJttMihfp1,DBD2A0aG0fZJrQ3KTYiJttMihfp1,delaylearn,survey,lmdlab-rest-trial-limit,47,400785,0.0-45.0-2.0,0.0,,,5feb9a64d42dc5c4926ffe03,10:51:18,03/04/2024
4608.0,,"{""Q0"":""Easy""}",DBD2A0aG0fZJrQ3KTYiJttMihfp1,DBD2A0aG0fZJrQ3KTYiJttMihfp1,delaylearn,survey,lmdlab-evan-quiz,48,406675,0.0-45.0-3.0,,[1],memory,5feb9a64d42dc5c4926ffe03,10:51:18,03/04/2024
3181.0,"<p style=""line-height: 1.3;"">How engaged and focused were you during this task?</p>",0.895471589572502,DBD2A0aG0fZJrQ3KTYiJttMihfp1,DBD2A0aG0fZJrQ3KTYiJttMihfp1,delaylearn,survey,lmdlab-html-vas-response,49,410873,0.0-45.0-4.0,,,engagement1,5feb9a64d42dc5c4926ffe03,10:51:18,03/04/2024
3325.0,,"{""Q0"":""Yes""}",DBD2A0aG0fZJrQ3KTYiJttMihfp1,DBD2A0aG0fZJrQ3KTYiJttMihfp1,delaylearn,survey,lmdlab-evan-quiz,50,415467,0.0-45.0-5.0,,[0],engagement2,5feb9a64d42dc5c4926ffe03,10:51:18,03/04/2024
4981.9000000059605,,{'Q0': 'None'},DBD2A0aG0fZJrQ3KTYiJttMihfp1,DBD2A0aG0fZJrQ3KTYiJttMihfp1,delaylearn,survey,lmdlab-survey-text,51,421203,0.0-45.0-6.0,,,engagement3,5feb9a64d42dc5c4926ffe03,10:51:18,03/04/2024
3663.0,,"{""Q0"":""Same room + Same computer""}",DBD2A0aG0fZJrQ3KTYiJttMihfp1,DBD2A0aG0fZJrQ3KTYiJttMihfp1,delaylearn,survey,lmdlab-evan-quiz,52,426146,0.0-45.0-7.0,,[0],environment1,5feb9a64d42dc5c4926ffe03,10:51:18,03/04/2024
13324.699999988079,,{'Q0': 'Enjoyed trying to remember the patterns'},DBD2A0aG0fZJrQ3KTYiJttMihfp1,DBD2A0aG0fZJrQ3KTYiJttMihfp1,delaylearn,survey,lmdlab-survey-text,53,440234,0.0-45.0-8.0,,,comment1,5feb9a64d42dc5c4926ffe03,10:51:18,03/04/2024
3671.600000023842,"<p style='font-size: 4rem; line-height: 1.3'>Great!<br><br>Finally, there are a four short questions about stress, sleep, and the overall experiment.<br><br></p><p style='font-size: 3.4rem; line-height: 1.3; color: blue;'><br><br>*Press the space bar to begin*</p>", ,DBD2A0aG0fZJrQ3KTYiJttMihfp1,DBD2A0aG0fZJrQ3KTYiJttMihfp1,delaylearn,survey,html-keyboard-response,209,962199,0.0-47.0-0.0,,,,5feb9a64d42dc5c4926ffe03,10:51:18,03/04/2024
3893.0,"<p style='font-size: 3.4rem; line-height: 1.4'>How would you rate your current stress level?<br><br>Use the scale below, with 1 being the least<br>stressed and 10 being the most stressed:</p><br><br>",0.2183641519257274,DBD2A0aG0fZJrQ3KTYiJttMihfp1,DBD2A0aG0fZJrQ3KTYiJttMihfp1,delaylearn,survey,lmdlab-html-vas-response,210,967625,0.0-47.0-1.0,,,state_stress,5feb9a64d42dc5c4926ffe03,10:51:18,03/04/2024
3655.0,,"{""Q0"":""Average""}",DBD2A0aG0fZJrQ3KTYiJttMihfp1,DBD2A0aG0fZJrQ3KTYiJttMihfp1,delaylearn,survey,lmdlab-evan-quiz,211,972551,0.0-47.0-2.0,,[2],sleep1,5feb9a64d42dc5c4926ffe03,10:51:18,03/04/2024
3321.0,,"{""Q0"":""Average""}",DBD2A0aG0fZJrQ3KTYiJttMihfp1,DBD2A0aG0fZJrQ3KTYiJttMihfp1,delaylearn,survey,lmdlab-evan-quiz,212,976636,0.0-47.0-3.0,,[2],sleep2,5feb9a64d42dc5c4926ffe03,10:51:18,03/04/2024
3090.0,,"{""Q0"":""Average""}",DBD2A0aG0fZJrQ3KTYiJttMihfp1,DBD2A0aG0fZJrQ3KTYiJttMihfp1,delaylearn,survey,lmdlab-evan-quiz,213,980495,0.0-47.0-4.0,,[2],sleep3,5feb9a64d42dc5c4926ffe03,10:51:18,03/04/2024
