"trial_type","trial_index","time_elapsed","internal_node_id","participant","rt","stimulus","response","exp_name","exp_stage","test_part","subjectID","databaseID","counterbal","choice_stimuli_1","choice_stimuli_2","pattern_stimuli","rewarded_answer","correct_answer","feedback_duration_times","stim_left","stim_right","pair","leftright_counter","trial","response_correct","response_rewarded","chosen_stim","counter","displayed_choice","feedback_durations","ITI_duration","labels","rest_warning"
"pavlovia","0","692","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","1","3703","0.0-1.0","","null","<div style=""font-size:100px;"">+</div>","null","delaylearn","learning","pre_fixation","57732cfcda75d30001487571","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","4601","0.0-2.0-0.0","","894.5999999999767","<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_2.png"" style=""width: 408px; height: 417px; margin-right: 200px;""><img src=""images/demo_images/choice_trial_1.png"" style=""width: 408px; height: 417px;""></div></div>","j","delaylearn","learning","trial","57732cfcda75d30001487571","8LNliSX9IlW9ovpF9WaWlzRTCIJ3","5","images/demo_images/choice_trial_2.png","images/demo_images/choice_trial_1.png","images/demo_images/pattern_1.png","j","j","3000","2","1","20","1","1","1","1","1","10","","","","",""
"html-keyboard-response","3","5619","0.0-2.0-1.0","","null","<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_1.png"" style=""width: 408px; height: 417px; margin-left:608px;""></div></div>","null","delaylearn","learning","display_response","57732cfcda75d30001487571","8LNliSX9IlW9ovpF9WaWlzRTCIJ3","","","","","","","","","","","","","","","","","chosen stimuli: images/demo_images/choice_trial_1.png","","","",""
"html-keyboard-response","4","8628","0.0-2.0-2.0","","null","","null","delaylearn","learning","feedback_duration_window","57732cfcda75d30001487571","8LNliSX9IlW9ovpF9WaWlzRTCIJ3","","","","","","","","","","","","","","","","","","3000","","",""
"html-keyboard-response","5","10137","0.0-2.0-3.0","","null","<div style='margin:auto;width: auto; font-size: 150%'><span style='font-weight: bold; font-size: 100px; color: green;'>+10 points!</span><br><br></div>","null","delaylearn","learning","feedback_image_window","57732cfcda75d30001487571","8LNliSX9IlW9ovpF9WaWlzRTCIJ3","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","6","11980","0.0-3.0","","null","<div style=""font-size:100px;"">+</div>","null","delaylearn","learning","ITI","57732cfcda75d30001487571","8LNliSX9IlW9ovpF9WaWlzRTCIJ3","","","","","","","","","","","","","","","","","","","1832","",""
"html-keyboard-response","7","12517","0.0-4.0-0.0","","533.9000000000233","<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_2.png"" style=""width: 408px; height: 417px; margin-right: 200px;""><img src=""images/demo_images/choice_trial_1.png"" style=""width: 408px; height: 417px;""></div></div>","f","delaylearn","learning","trial","57732cfcda75d30001487571","8LNliSX9IlW9ovpF9WaWlzRTCIJ3","5","images/demo_images/choice_trial_2.png","images/demo_images/choice_trial_1.png","images/demo_images/pattern_1.png","j","j","3000","2","1","20","1","2","0","0","2","10","","","","",""
"html-keyboard-response","8","13528","0.0-4.0-1.0","","null","<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_2.png"" style=""width: 408px; height: 417px; margin-right: 608px;""></div></div>","null","delaylearn","learning","display_response","57732cfcda75d30001487571","8LNliSX9IlW9ovpF9WaWlzRTCIJ3","","","","","","","","","","","","","","","","","chosen stimuli: images/demo_images/choice_trial_2.png","","","",""
"html-keyboard-response","9","16544","0.0-4.0-2.0","","null","","null","delaylearn","learning","feedback_duration_window","57732cfcda75d30001487571","8LNliSX9IlW9ovpF9WaWlzRTCIJ3","","","","","","","","","","","","","","","","","","3000","","",""
"html-keyboard-response","10","18047","0.0-4.0-3.0","","null","<div style='margin:auto;width: auto; font-size: 150%'><span style='font-weight: bold; font-size: 100px; color: red;'>0 points!</span><br><br></div>","null","delaylearn","learning","feedback_image_window","57732cfcda75d30001487571","8LNliSX9IlW9ovpF9WaWlzRTCIJ3","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","11","20109","0.0-5.0","","null","<div style=""font-size:100px;"">+</div>","null","delaylearn","learning","ITI","57732cfcda75d30001487571","8LNliSX9IlW9ovpF9WaWlzRTCIJ3","","","","","","","","","","","","","","","","","","","2052","",""
"html-keyboard-response","12","20890","0.0-6.0-0.0","","778.5999999999767","<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_1.png"" style=""width: 408px; height: 417px; margin-right: 200px;""><img src=""images/demo_images/choice_trial_2.png"" style=""width: 408px; height: 417px;""></div></div>","f","delaylearn","learning","trial","57732cfcda75d30001487571","8LNliSX9IlW9ovpF9WaWlzRTCIJ3","5","images/demo_images/choice_trial_1.png","images/demo_images/choice_trial_2.png","images/demo_images/pattern_1.png","j","f","3000","1","2","20","0","3","1","0","1","10","","","","",""
"html-keyboard-response","13","21896","0.0-6.0-1.0","","null","<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_1.png"" style=""width: 408px; height: 417px; margin-right: 608px;""></div></div>","null","delaylearn","learning","display_response","57732cfcda75d30001487571","8LNliSX9IlW9ovpF9WaWlzRTCIJ3","","","","","","","","","","","","","","","","","chosen stimuli: images/demo_images/choice_trial_1.png","","","",""
"html-keyboard-response","14","24911","0.0-6.0-2.0","","null","","null","delaylearn","learning","feedback_duration_window","57732cfcda75d30001487571","8LNliSX9IlW9ovpF9WaWlzRTCIJ3","","","","","","","","","","","","","","","","","","3000","","",""
"html-keyboard-response","15","26420","0.0-6.0-3.0","","null","<div style='margin:auto;width: auto; font-size: 150%'><span style='font-weight: bold; font-size: 100px; color: red;'>0 points!</span><br><br></div>","null","delaylearn","learning","feedback_image_window","57732cfcda75d30001487571","8LNliSX9IlW9ovpF9WaWlzRTCIJ3","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","16","28766","0.0-7.0","","null","<div style=""font-size:100px;"">+</div>","null","delaylearn","learning","ITI","57732cfcda75d30001487571","8LNliSX9IlW9ovpF9WaWlzRTCIJ3","","","","","","","","","","","","","","","","","","","2330","",""
"html-keyboard-response","17","29980","0.0-8.0-0.0","","1211.5","<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_1.png"" style=""width: 408px; height: 417px; margin-right: 200px;""><img src=""images/demo_images/choice_trial_2.png"" style=""width: 408px; height: 417px;""></div></div>","j","delaylearn","learning","trial","57732cfcda75d30001487571","8LNliSX9IlW9ovpF9WaWlzRTCIJ3","5","images/demo_images/choice_trial_1.png","images/demo_images/choice_trial_2.png","images/demo_images/pattern_1.png","f","f","3000","1","2","20","0","4","0","0","2","10","","","","",""
"html-keyboard-response","18","30997","0.0-8.0-1.0","","null","<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_2.png"" style=""width: 408px; height: 417px; margin-left:608px;""></div></div>","null","delaylearn","learning","display_response","57732cfcda75d30001487571","8LNliSX9IlW9ovpF9WaWlzRTCIJ3","","","","","","","","","","","","","","","","","chosen stimuli: images/demo_images/choice_trial_2.png","","","",""
"html-keyboard-response","19","34012","0.0-8.0-2.0","","null","","null","delaylearn","learning","feedback_duration_window","57732cfcda75d30001487571","8LNliSX9IlW9ovpF9WaWlzRTCIJ3","","","","","","","","","","","","","","","","","","3000","","",""
"html-keyboard-response","20","35522","0.0-8.0-3.0","","null","<div style='margin:auto;width: auto; font-size: 150%'><span style='font-weight: bold; font-size: 100px; color: red;'>0 points!</span><br><br></div>","null","delaylearn","learning","feedback_image_window","57732cfcda75d30001487571","8LNliSX9IlW9ovpF9WaWlzRTCIJ3","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","21","36030","0.0-9.0-0.0","","null","","null","","","mood_trial_fixation","","","","","","","","","","","","","","","","","","","","","","",""
"lmdlab-html-vas-response","22","41211","0.0-9.0-1.0","","4154","How happy are you right now?","0.4653066705774378","delaylearn","learning","mood_trial","57732cfcda75d30001487571","8LNliSX9IlW9ovpF9WaWlzRTCIJ3","","","","","","","","","","","","","","","","","","","","[""Very unhappy"",""Very happy""]",""
"html-keyboard-response","23","43246","0.0-10.0","","null","<div style=""font-size:100px;"">+</div>","null","delaylearn","learning","ITI","57732cfcda75d30001487571","8LNliSX9IlW9ovpF9WaWlzRTCIJ3","","","","","","","","","","","","","","","","","","","2028","",""
"html-keyboard-response","24","44009","0.0-11.0-0.0","","760.1999999999534","<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_2.png"" style=""width: 408px; height: 417px; margin-right: 200px;""><img src=""images/demo_images/choice_trial_1.png"" style=""width: 408px; height: 417px;""></div></div>","j","delaylearn","learning","trial","57732cfcda75d30001487571","8LNliSX9IlW9ovpF9WaWlzRTCIJ3","5","images/demo_images/choice_trial_2.png","images/demo_images/choice_trial_1.png","images/demo_images/pattern_1.png","j","j","3000","2","1","20","1","5","1","1","1","20","","","","",""
"html-keyboard-response","25","45014","0.0-11.0-1.0","","null","<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_1.png"" style=""width: 408px; height: 417px; margin-left:608px;""></div></div>","null","delaylearn","learning","display_response","57732cfcda75d30001487571","8LNliSX9IlW9ovpF9WaWlzRTCIJ3","","","","","","","","","","","","","","","","","chosen stimuli: images/demo_images/choice_trial_1.png","","","",""
"html-keyboard-response","26","48023","0.0-11.0-2.0","","null","","null","delaylearn","learning","feedback_duration_window","57732cfcda75d30001487571","8LNliSX9IlW9ovpF9WaWlzRTCIJ3","","","","","","","","","","","","","","","","","","3000","","",""
"html-keyboard-response","27","49531","0.0-11.0-3.0","","null","<div style='margin:auto;width: auto; font-size: 150%'><span style='font-weight: bold; font-size: 100px; color: green;'>+10 points!</span><br><br></div>","null","delaylearn","learning","feedback_image_window","57732cfcda75d30001487571","8LNliSX9IlW9ovpF9WaWlzRTCIJ3","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","28","51586","0.0-12.0","","null","<div style=""font-size:100px;"">+</div>","null","delaylearn","learning","ITI","57732cfcda75d30001487571","8LNliSX9IlW9ovpF9WaWlzRTCIJ3","","","","","","","","","","","","","","","","","","","2042","",""
"html-keyboard-response","29","53385","0.0-13.0-0.0","","1795.9000000000233","<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_1.png"" style=""width: 408px; height: 417px; margin-right: 200px;""><img src=""images/demo_images/choice_trial_2.png"" style=""width: 408px; height: 417px;""></div></div>","j","delaylearn","learning","trial","57732cfcda75d30001487571","8LNliSX9IlW9ovpF9WaWlzRTCIJ3","5","images/demo_images/choice_trial_1.png","images/demo_images/choice_trial_2.png","images/demo_images/pattern_1.png","f","f","3000","1","2","20","0","6","0","0","2","20","","","","",""
"html-keyboard-response","30","54399","0.0-13.0-1.0","","null","<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_2.png"" style=""width: 408px; height: 417px; margin-left:608px;""></div></div>","null","delaylearn","learning","display_response","57732cfcda75d30001487571","8LNliSX9IlW9ovpF9WaWlzRTCIJ3","","","","","","","","","","","","","","","","","chosen stimuli: images/demo_images/choice_trial_2.png","","","",""
"html-keyboard-response","31","57414","0.0-13.0-2.0","","null","","null","delaylearn","learning","feedback_duration_window","57732cfcda75d30001487571","8LNliSX9IlW9ovpF9WaWlzRTCIJ3","","","","","","","","","","","","","","","","","","3000","","",""
"html-keyboard-response","32","58923","0.0-13.0-3.0","","null","<div style='margin:auto;width: auto; font-size: 150%'><span style='font-weight: bold; font-size: 100px; color: red;'>0 points!</span><br><br></div>","null","delaylearn","learning","feedback_image_window","57732cfcda75d30001487571","8LNliSX9IlW9ovpF9WaWlzRTCIJ3","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","33","60815","0.0-14.0","","null","<div style=""font-size:100px;"">+</div>","null","delaylearn","learning","ITI","57732cfcda75d30001487571","8LNliSX9IlW9ovpF9WaWlzRTCIJ3","","","","","","","","","","","","","","","","","","","1886","",""
"html-keyboard-response","34","62038","0.0-15.0-0.0","","1220.3999999999069","<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_2.png"" style=""width: 408px; height: 417px; margin-right: 200px;""><img src=""images/demo_images/choice_trial_1.png"" style=""width: 408px; height: 417px;""></div></div>","j","delaylearn","learning","trial","57732cfcda75d30001487571","8LNliSX9IlW9ovpF9WaWlzRTCIJ3","5","images/demo_images/choice_trial_2.png","images/demo_images/choice_trial_1.png","images/demo_images/pattern_1.png","j","j","3000","2","1","20","1","7","1","1","1","30","","","","",""
"html-keyboard-response","35","63049","0.0-15.0-1.0","","null","<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_1.png"" style=""width: 408px; height: 417px; margin-left:608px;""></div></div>","null","delaylearn","learning","display_response","57732cfcda75d30001487571","8LNliSX9IlW9ovpF9WaWlzRTCIJ3","","","","","","","","","","","","","","","","","chosen stimuli: images/demo_images/choice_trial_1.png","","","",""
"html-keyboard-response","36","66065","0.0-15.0-2.0","","null","","null","delaylearn","learning","feedback_duration_window","57732cfcda75d30001487571","8LNliSX9IlW9ovpF9WaWlzRTCIJ3","","","","","","","","","","","","","","","","","","3000","","",""
"html-keyboard-response","37","67573","0.0-15.0-3.0","","null","<div style='margin:auto;width: auto; font-size: 150%'><span style='font-weight: bold; font-size: 100px; color: green;'>+10 points!</span><br><br></div>","null","delaylearn","learning","feedback_image_window","57732cfcda75d30001487571","8LNliSX9IlW9ovpF9WaWlzRTCIJ3","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","38","69099","0.0-16.0","","null","<div style=""font-size:100px;"">+</div>","null","delaylearn","learning","ITI","57732cfcda75d30001487571","8LNliSX9IlW9ovpF9WaWlzRTCIJ3","","","","","","","","","","","","","","","","","","","1522","",""
"html-keyboard-response","39","70936","0.0-17.0-0.0","","1834.5","<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_1.png"" style=""width: 408px; height: 417px; margin-right: 200px;""><img src=""images/demo_images/choice_trial_2.png"" style=""width: 408px; height: 417px;""></div></div>","j","delaylearn","learning","trial","57732cfcda75d30001487571","8LNliSX9IlW9ovpF9WaWlzRTCIJ3","5","images/demo_images/choice_trial_1.png","images/demo_images/choice_trial_2.png","images/demo_images/pattern_1.png","f","f","3000","1","2","20","0","8","0","0","2","30","","","","",""
"html-keyboard-response","40","71943","0.0-17.0-1.0","","null","<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_2.png"" style=""width: 408px; height: 417px; margin-left:608px;""></div></div>","null","delaylearn","learning","display_response","57732cfcda75d30001487571","8LNliSX9IlW9ovpF9WaWlzRTCIJ3","","","","","","","","","","","","","","","","","chosen stimuli: images/demo_images/choice_trial_2.png","","","",""
"html-keyboard-response","41","74950","0.0-17.0-2.0","","null","","null","delaylearn","learning","feedback_duration_window","57732cfcda75d30001487571","8LNliSX9IlW9ovpF9WaWlzRTCIJ3","","","","","","","","","","","","","","","","","","3000","","",""
"html-keyboard-response","42","76458","0.0-17.0-3.0","","null","<div style='margin:auto;width: auto; font-size: 150%'><span style='font-weight: bold; font-size: 100px; color: red;'>0 points!</span><br><br></div>","null","delaylearn","learning","feedback_image_window","57732cfcda75d30001487571","8LNliSX9IlW9ovpF9WaWlzRTCIJ3","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","43","78835","0.0-18.0","","2375.29999999993","
  <div style=""display: flex; align-items: center; justify-content: center; height: 80vh;"">
  <div>
          <img src=""images/inst_demo_finish.png"" style=""width: 80vw; height:auto;"">
          <br><br>
      </div>
      <br><br>
  </div>","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","44","83650","0.0-19.0","","4814.599999999977","
  <div style=""display: flex; align-items: center; justify-content: center; height: 80vh;"">
  <div>
          <img src=""images/inst_6.png"" style=""width: 80vw; height:auto;"">
          <br><br>
      </div>
      <br><br>
  </div>","j","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","45","86659","0.0-20.0","","null","<div style=""font-size:100px;"">+</div>","null","delaylearn","learning","pre_fixation","57732cfcda75d30001487571","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","46","89028","0.0-21.0","","null","<div style=""font-size:100px;"">+</div>","null","delaylearn","learning","ITI","57732cfcda75d30001487571","8LNliSX9IlW9ovpF9WaWlzRTCIJ3","","","","","","","","","","","","","","","","","","","2366","",""
"html-keyboard-response","47","90337","0.0-22.0-0.0","","1306.5999999999767","<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/pattern_3.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/choice_trial_16.png"" style=""width: 408px; height: 417px; margin-right: 200px;""><img src=""images/choice_trial_2.png"" style=""width: 408px; height: 417px;""></div></div>","j","delaylearn","learning","trial","57732cfcda75d30001487571","8LNliSX9IlW9ovpF9WaWlzRTCIJ3","5","images/choice_trial_16.png","images/choice_trial_2.png","images/pattern_3.png","f","f","7000","16","2","2","0","9","0","0","2","30","","","","",""
"html-keyboard-response","48","91344","0.0-22.0-1.0","","null","<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/pattern_3.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/choice_trial_2.png"" style=""width: 408px; height: 417px; margin-left:608px;""></div></div>","null","delaylearn","learning","display_response","57732cfcda75d30001487571","8LNliSX9IlW9ovpF9WaWlzRTCIJ3","","","","","","","","","","","","","","","","","chosen stimuli: images/choice_trial_2.png","","","",""
"html-keyboard-response","49","98352","0.0-22.0-2.0","","null","","null","delaylearn","learning","feedback_duration_window","57732cfcda75d30001487571","8LNliSX9IlW9ovpF9WaWlzRTCIJ3","","","","","","","","","","","","","","","","","","7000","","",""
