rt,stimulus,response,exp_name,exp_stage,subjectID,trial_type,trial_index,time_elapsed,internal_node_id,span,answer,correct,correct_full,span_history,prolificID,start_time,date
,"<p style=""font-size:14rem;font-weight:400;"">4</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,29,633140,0.0-7.0-2.1-0.1-1.3-0.3,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">2</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,30,634159,0.0-7.0-2.1-0.1-1.4-0.4,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">6</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,31,635181,0.0-7.0-2.1-0.1-1.5-0.5,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">7</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,32,636209,0.0-7.0-2.1-0.1-1.6-0.6,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,[],,fwdspan,delay,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,33,636775,0.0-7.0-2.1-0.1-2.1,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
7366.0,"<div class = numbox><p style=""font-size:2.5rem"">What were the numbers <b>in order</b>?<br>(When you are ready to lock in your answer, press <b>ENTER</b>)</p><button id = button_1 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>1</div></div></button><button id = button_2 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>2</div></div></button><button id = button_3 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>3</div></div></button><button id = button_4 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>4</div></div></button><button id = button_5 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>5</div></div></button><button id = button_6 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>6</div></div></button><button id = button_7 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>7</div></div></button><button id = button_8 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>8</div></div></button><button id = button_9 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>9</div></div></button><button class = clear_button id = ""ClearButton"" onclick = ""clearResponse()"">Clear</button><p><u><b>Current Answer:</b></u></p><div id=echoed_txt style=""font-size: 6rem; color:blue;""><b></b></div></div><br><br><br><br><br><br><br>",enter,fwdspan,response,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,34,644143,0.0-7.0-2.1-0.1-3.1,4.0,"[4,2,6,7]","[4,2,6,7]",1.0,"[3, 4, 5, 6, 7, 8, 9, 10]",6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,,,fwdspan,update_span,1n26ORHxdTOapP7DbOqDbWy5FUy2,call-function,35,644409,0.0-7.0-2.1-0.1-4.1,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
1284.6999998092651,"<p style=""font-size:3rem"">Trial 3 of 12</p><br><br><br>",0,fwdspan,start_trial,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-button-response,36,645695,0.0-7.0-2.2-0.2-0.2,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">7</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,37,646707,0.0-7.0-2.2-0.2-1.7-0.7,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">9</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,38,647719,0.0-7.0-2.2-0.2-1.8-0.8,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">4</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,39,648738,0.0-7.0-2.2-0.2-1.9-0.9,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">2</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,40,649754,0.0-7.0-2.2-0.2-1.10-0.10,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">6</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,41,650758,0.0-7.0-2.2-0.2-1.11-0.11,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,[],,fwdspan,delay,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,42,651343,0.0-7.0-2.2-0.2-2.2,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
4990.5,"<div class = numbox><p style=""font-size:2.5rem"">What were the numbers <b>in order</b>?<br>(When you are ready to lock in your answer, press <b>ENTER</b>)</p><button id = button_1 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>1</div></div></button><button id = button_2 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>2</div></div></button><button id = button_3 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>3</div></div></button><button id = button_4 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>4</div></div></button><button id = button_5 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>5</div></div></button><button id = button_6 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>6</div></div></button><button id = button_7 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>7</div></div></button><button id = button_8 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>8</div></div></button><button id = button_9 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>9</div></div></button><button class = clear_button id = ""ClearButton"" onclick = ""clearResponse()"">Clear</button><p><u><b>Current Answer:</b></u></p><div id=echoed_txt style=""font-size: 6rem; color:blue;""><b></b></div></div><br><br><br><br><br><br><br>",enter,fwdspan,response,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,43,656335,0.0-7.0-2.2-0.2-3.2,5.0,"[7,9,4,2,6]","[7,9,4,2,6]",1.0,"[3, 4, 5, 6, 7, 8, 9, 10]",6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,,,fwdspan,update_span,1n26ORHxdTOapP7DbOqDbWy5FUy2,call-function,44,656591,0.0-7.0-2.2-0.2-4.2,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
1494.1999998092651,"<p style=""font-size:3rem"">Trial 4 of 12</p><br><br><br>",0,fwdspan,start_trial,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-button-response,45,658087,0.0-7.0-2.3-0.3-0.3,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">8</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,46,659095,0.0-7.0-2.3-0.3-1.12-0.12,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">7</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,47,660121,0.0-7.0-2.3-0.3-1.13-0.13,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">1</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,48,661123,0.0-7.0-2.3-0.3-1.14-0.14,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">6</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,49,662152,0.0-7.0-2.3-0.3-1.15-0.15,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">2</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,50,663169,0.0-7.0-2.3-0.3-1.16-0.16,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">3</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,51,664185,0.0-7.0-2.3-0.3-1.17-0.17,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,[],,fwdspan,delay,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,52,664755,0.0-7.0-2.3-0.3-2.3,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
6258.0,"<div class = numbox><p style=""font-size:2.5rem"">What were the numbers <b>in order</b>?<br>(When you are ready to lock in your answer, press <b>ENTER</b>)</p><button id = button_1 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>1</div></div></button><button id = button_2 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>2</div></div></button><button id = button_3 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>3</div></div></button><button id = button_4 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>4</div></div></button><button id = button_5 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>5</div></div></button><button id = button_6 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>6</div></div></button><button id = button_7 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>7</div></div></button><button id = button_8 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>8</div></div></button><button id = button_9 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>9</div></div></button><button class = clear_button id = ""ClearButton"" onclick = ""clearResponse()"">Clear</button><p><u><b>Current Answer:</b></u></p><div id=echoed_txt style=""font-size: 6rem; color:blue;""><b></b></div></div><br><br><br><br><br><br><br>",enter,fwdspan,response,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,53,671015,0.0-7.0-2.3-0.3-3.3,6.0,"[8,7,1,6,2,3]","[8,7,1,6,2,3]",1.0,"[3, 4, 5, 6, 7, 8, 9, 10]",6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,,,fwdspan,update_span,1n26ORHxdTOapP7DbOqDbWy5FUy2,call-function,54,671270,0.0-7.0-2.3-0.3-4.3,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
1319.2999997138977,"<p style=""font-size:3rem"">Trial 5 of 12</p><br><br><br>",0,fwdspan,start_trial,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-button-response,55,672591,0.0-7.0-2.4-0.4-0.4,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">5</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,56,673609,0.0-7.0-2.4-0.4-1.18-0.18,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">7</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,57,674640,0.0-7.0-2.4-0.4-1.19-0.19,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">4</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,58,675679,0.0-7.0-2.4-0.4-1.20-0.20,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">3</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,59,676697,0.0-7.0-2.4-0.4-1.21-0.21,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">9</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,60,677713,0.0-7.0-2.4-0.4-1.22-0.22,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">6</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,61,678742,0.0-7.0-2.4-0.4-1.23-0.23,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">1</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,62,679753,0.0-7.0-2.4-0.4-1.24-0.24,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,[],,fwdspan,delay,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,63,680319,0.0-7.0-2.4-0.4-2.4,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
7749.099999904633,"<div class = numbox><p style=""font-size:2.5rem"">What were the numbers <b>in order</b>?<br>(When you are ready to lock in your answer, press <b>ENTER</b>)</p><button id = button_1 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>1</div></div></button><button id = button_2 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>2</div></div></button><button id = button_3 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>3</div></div></button><button id = button_4 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>4</div></div></button><button id = button_5 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>5</div></div></button><button id = button_6 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>6</div></div></button><button id = button_7 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>7</div></div></button><button id = button_8 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>8</div></div></button><button id = button_9 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>9</div></div></button><button class = clear_button id = ""ClearButton"" onclick = ""clearResponse()"">Clear</button><p><u><b>Current Answer:</b></u></p><div id=echoed_txt style=""font-size: 6rem; color:blue;""><b></b></div></div><br><br><br><br><br><br><br>",enter,fwdspan,response,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,64,688071,0.0-7.0-2.4-0.4-3.4,7.0,"[5,7,4,3,9,6,1]","[5,7,4,3,9,6,1]",1.0,"[3, 4, 5, 6, 7, 8, 9, 10]",6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,,,fwdspan,update_span,1n26ORHxdTOapP7DbOqDbWy5FUy2,call-function,65,688335,0.0-7.0-2.4-0.4-4.4,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
1462.2999997138977,"<p style=""font-size:3rem"">Trial 6 of 12</p><br><br><br>",0,fwdspan,start_trial,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-button-response,66,689799,0.0-7.0-2.5-0.5-0.5,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">7</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,67,690823,0.0-7.0-2.5-0.5-1.25-0.25,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">9</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,68,691840,0.0-7.0-2.5-0.5-1.26-0.26,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">3</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,69,692855,0.0-7.0-2.5-0.5-1.27-0.27,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">6</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,70,693862,0.0-7.0-2.5-0.5-1.28-0.28,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">5</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,71,694879,0.0-7.0-2.5-0.5-1.29-0.29,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">8</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,72,695898,0.0-7.0-2.5-0.5-1.30-0.30,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">1</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,73,696929,0.0-7.0-2.5-0.5-1.31-0.31,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">2</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,74,697946,0.0-7.0-2.5-0.5-1.32-0.32,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,[],,fwdspan,delay,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,75,698515,0.0-7.0-2.5-0.5-2.5,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
7577.199999809265,"<div class = numbox><p style=""font-size:2.5rem"">What were the numbers <b>in order</b>?<br>(When you are ready to lock in your answer, press <b>ENTER</b>)</p><button id = button_1 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>1</div></div></button><button id = button_2 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>2</div></div></button><button id = button_3 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>3</div></div></button><button id = button_4 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>4</div></div></button><button id = button_5 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>5</div></div></button><button id = button_6 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>6</div></div></button><button id = button_7 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>7</div></div></button><button id = button_8 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>8</div></div></button><button id = button_9 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>9</div></div></button><button class = clear_button id = ""ClearButton"" onclick = ""clearResponse()"">Clear</button><p><u><b>Current Answer:</b></u></p><div id=echoed_txt style=""font-size: 6rem; color:blue;""><b></b></div></div><br><br><br><br><br><br><br>",enter,fwdspan,response,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,76,706094,0.0-7.0-2.5-0.5-3.5,8.0,"[7,9,3,6,5,8,1,2]","[7,9,3,6,5,8,1,2]",1.0,"[3, 4, 5, 6, 7, 8, 9, 10]",6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,,,fwdspan,update_span,1n26ORHxdTOapP7DbOqDbWy5FUy2,call-function,77,706349,0.0-7.0-2.5-0.5-4.5,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
1079.7999997138977,"<p style=""font-size:3rem"">Trial 7 of 12</p><br><br><br>",0,fwdspan,start_trial,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-button-response,78,707431,0.0-7.0-2.6-0.6-0.6,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">8</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,79,708448,0.0-7.0-2.6-0.6-1.33-0.33,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">3</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,80,709457,0.0-7.0-2.6-0.6-1.34-0.34,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">6</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,81,710465,0.0-7.0-2.6-0.6-1.35-0.35,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">5</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,82,711484,0.0-7.0-2.6-0.6-1.36-0.36,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">7</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,83,712511,0.0-7.0-2.6-0.6-1.37-0.37,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">9</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,84,713517,0.0-7.0-2.6-0.6-1.38-0.38,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">1</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,85,714535,0.0-7.0-2.6-0.6-1.39-0.39,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">2</p>",,fwdspan,number,1n26ORHxdTOapP7DbOqDbWy5FUy2,html-keyboard-response,86,715551,0.0-7.0-2.6-0.6-1.40-0.40,,,,,,6545ed716c9ba63f28e9cd34,12:25:07 PM,1/15/2024
