rt,stimulus,response,exp_name,exp_stage,subjectID,trial_type,trial_index,time_elapsed,internal_node_id,span,answer,correct,correct_full,span_history,databaseID,prolificID,start_time,date
2336.7000000029802,"<p style=""font-size:4rem""><br><br>In the next part today, we have a completely different short task.<br><br><br>This part involves keeping numbers in you mind. Participation takes around 5 minutes.<br><br><br></p>",0,fwdspan,instruct,DVm4M911XkhetZSSYvoPm5tD8az2,html-button-response,19,458539,0.0-7.0-0.0,,,,,,,6536baae5339076dc9aed683,5:54:08 AM,1/15/2024
2454.2000000029802,"<p style=""font-size:5rem"">Welcome to the <b>digit span task</b>!<br><br></p><p style=""font-size:3.4rem""><br>On each trial, you will see a sequence of digits, followed by a delay.</p><p style=""font-size:3.4rem""><br>Then you will be asked to type them back in the same order in which they were seen.</p><p style=""font-size:3.4rem""><br><br><br>For example, if you saw the digits <b style=""color:blue;"">1</b>, <b style=""color:blue;"">2</b>, <b style=""color:blue;"">3</b>, you would respond with <b style=""color:blue;"">1</b>, <b style=""color:blue;"">2</b>, <b style=""color:blue;"">3</b></p><p style=""font-size:3.4rem""><br><br><br>To ensure the best measure of true performance for our study,<br><br>it is very important that you do not use any memory aid (e.g., pen and paper).<br><br>Please do the task solely in your head.</p><p style=""font-size:3.4rem""><br><br><br>There will be 12 total trials. Participation takes around 5 minutes.</p><br><br><br>",0,fwdspan,instruct,DVm4M911XkhetZSSYvoPm5tD8az2,html-button-response,20,460995,0.0-7.0-1.0,,,,,,,6536baae5339076dc9aed683,5:54:08 AM,1/15/2024
2093.699999988079,"<p style=""font-size:3rem"">Trial 1 of 12</p><br><br><br>",0,fwdspan,start_trial,DVm4M911XkhetZSSYvoPm5tD8az2,html-button-response,21,463092,0.0-7.0-2.0-0.0-0.0,,,,,,,6536baae5339076dc9aed683,5:54:08 AM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">5</p>",,fwdspan,number,DVm4M911XkhetZSSYvoPm5tD8az2,html-keyboard-response,22,464098,0.0-7.0-2.0-0.0-1.0-0.0,,,,,,,6536baae5339076dc9aed683,5:54:08 AM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">2</p>",,fwdspan,number,DVm4M911XkhetZSSYvoPm5tD8az2,html-keyboard-response,23,465124,0.0-7.0-2.0-0.0-1.1-0.1,,,,,,,6536baae5339076dc9aed683,5:54:08 AM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">6</p>",,fwdspan,number,DVm4M911XkhetZSSYvoPm5tD8az2,html-keyboard-response,24,466137,0.0-7.0-2.0-0.0-1.2-0.2,,,,,,,6536baae5339076dc9aed683,5:54:08 AM,1/15/2024
,[],,fwdspan,delay,DVm4M911XkhetZSSYvoPm5tD8az2,html-keyboard-response,25,466703,0.0-7.0-2.0-0.0-2.0,,,,,,,6536baae5339076dc9aed683,5:54:08 AM,1/15/2024
3088.5999999940395,"<div class = numbox><p style=""font-size:2.5rem"">What were the numbers <b>in order</b>?<br>(When you are ready to lock in your answer, press <b>ENTER</b>)</p><button id = button_1 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>1</div></div></button><button id = button_2 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>2</div></div></button><button id = button_3 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>3</div></div></button><button id = button_4 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>4</div></div></button><button id = button_5 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>5</div></div></button><button id = button_6 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>6</div></div></button><button id = button_7 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>7</div></div></button><button id = button_8 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>8</div></div></button><button id = button_9 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>9</div></div></button><button class = clear_button id = ""ClearButton"" onclick = ""clearResponse()"">Clear</button><p><u><b>Current Answer:</b></u></p><div id=echoed_txt style=""font-size: 6rem; color:blue;""><b></b></div></div><br><br><br><br><br><br><br>",enter,fwdspan,response,DVm4M911XkhetZSSYvoPm5tD8az2,html-keyboard-response,26,469793,0.0-7.0-2.0-0.0-3.0,3.0,"[5,2,6]","[5,2,6]",1.0,"[3, 4, 5, 6, 7, 8, 8, 7, 8, 9, 10, 11]",,6536baae5339076dc9aed683,5:54:08 AM,1/15/2024
,,,fwdspan,update_span,DVm4M911XkhetZSSYvoPm5tD8az2,call-function,27,470052,0.0-7.0-2.0-0.0-4.0,,,,,,,6536baae5339076dc9aed683,5:54:08 AM,1/15/2024
1989.0999999940395,"<p style=""font-size:3rem"">Trial 2 of 12</p><br><br><br>",0,fwdspan,start_trial,DVm4M911XkhetZSSYvoPm5tD8az2,html-button-response,28,472043,0.0-7.0-2.1-0.1-0.1,,,,,,,6536baae5339076dc9aed683,5:54:08 AM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">9</p>",,fwdspan,number,DVm4M911XkhetZSSYvoPm5tD8az2,html-keyboard-response,29,473071,0.0-7.0-2.1-0.1-1.3-0.3,,,,,,,6536baae5339076dc9aed683,5:54:08 AM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">4</p>",,fwdspan,number,DVm4M911XkhetZSSYvoPm5tD8az2,html-keyboard-response,30,474095,0.0-7.0-2.1-0.1-1.4-0.4,,,,,,,6536baae5339076dc9aed683,5:54:08 AM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">2</p>",,fwdspan,number,DVm4M911XkhetZSSYvoPm5tD8az2,html-keyboard-response,31,475120,0.0-7.0-2.1-0.1-1.5-0.5,,,,,,,6536baae5339076dc9aed683,5:54:08 AM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">5</p>",,fwdspan,number,DVm4M911XkhetZSSYvoPm5tD8az2,html-keyboard-response,32,476127,0.0-7.0-2.1-0.1-1.6-0.6,,,,,,,6536baae5339076dc9aed683,5:54:08 AM,1/15/2024
,[],,fwdspan,delay,DVm4M911XkhetZSSYvoPm5tD8az2,html-keyboard-response,33,476685,0.0-7.0-2.1-0.1-2.1,,,,,,,6536baae5339076dc9aed683,5:54:08 AM,1/15/2024
4628.20000000298,"<div class = numbox><p style=""font-size:2.5rem"">What were the numbers <b>in order</b>?<br>(When you are ready to lock in your answer, press <b>ENTER</b>)</p><button id = button_1 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>1</div></div></button><button id = button_2 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>2</div></div></button><button id = button_3 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>3</div></div></button><button id = button_4 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>4</div></div></button><button id = button_5 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>5</div></div></button><button id = button_6 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>6</div></div></button><button id = button_7 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>7</div></div></button><button id = button_8 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>8</div></div></button><button id = button_9 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>9</div></div></button><button class = clear_button id = ""ClearButton"" onclick = ""clearResponse()"">Clear</button><p><u><b>Current Answer:</b></u></p><div id=echoed_txt style=""font-size: 6rem; color:blue;""><b></b></div></div><br><br><br><br><br><br><br>",enter,fwdspan,response,DVm4M911XkhetZSSYvoPm5tD8az2,html-keyboard-response,34,481315,0.0-7.0-2.1-0.1-3.1,4.0,"[9,4,2,5]","[9,4,2,5]",1.0,"[3, 4, 5, 6, 7, 8, 8, 7, 8, 9, 10, 11]",,6536baae5339076dc9aed683,5:54:08 AM,1/15/2024
,,,fwdspan,update_span,DVm4M911XkhetZSSYvoPm5tD8az2,call-function,35,481584,0.0-7.0-2.1-0.1-4.1,,,,,,,6536baae5339076dc9aed683,5:54:08 AM,1/15/2024
2793.2999999970198,"<p style=""font-size:3rem"">Trial 3 of 12</p><br><br><br>",0,fwdspan,start_trial,DVm4M911XkhetZSSYvoPm5tD8az2,html-button-response,36,484379,0.0-7.0-2.2-0.2-0.2,,,,,,,6536baae5339076dc9aed683,5:54:08 AM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">6</p>",,fwdspan,number,DVm4M911XkhetZSSYvoPm5tD8az2,html-keyboard-response,37,485398,0.0-7.0-2.2-0.2-1.7-0.7,,,,,,,6536baae5339076dc9aed683,5:54:08 AM,1/15/2024
,"<p style=""font-size:14rem;font-weight:400;"">7</p>",,fwdspan,number,DVm4M911XkhetZSSYvoPm5tD8az2,html-keyboard-response,38,486413,0.0-7.0-2.2-0.2-1.8-0.8,,,,,,,6536baae5339076dc9aed683,5:54:08 AM,1/15/2024
