rt,response,choice_idxs,exp_name,exp_stage,q_name,subjectID,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,labels,prolificID,start_time,date
12938,"{""Q0"":""Did not notice a pattern""}",[1],delaylearn,survey,delay1,0as1LruXGrgcYPIqHi2ZL33ZIk02,lmdlab-evan-quiz,45,271902,0.0-22.0,,,62ce9f115a24ca323371d2dc,09:08:01,27/02/2024
6484,0.22222217570861533,,delaylearn,survey,state_stress,0as1LruXGrgcYPIqHi2ZL33ZIk02,lmdlab-html-vas-response,62,343248,0.0-28.0,"<p style='font-size: 2.2rem; line-height: 1.3'>How would you rate your current stress level?<br><br>Use the scale below, with 1 being the least<br>stressed and 10 being the most stressed:</p><br><br>","['1<br>Low<br>stress', '2', '3', '4', '5', '6', '7', '8', '9', '10<br>High<br>stress']",62ce9f115a24ca323371d2dc,09:08:01,27/02/2024
5059,"{""Q0"":""Average""}",[2],delaylearn,survey,sleep1,0as1LruXGrgcYPIqHi2ZL33ZIk02,lmdlab-evan-quiz,63,349063,0.0-29.0,,,62ce9f115a24ca323371d2dc,09:08:01,27/02/2024
5651,"{""Q0"":""Less""}",[3],delaylearn,survey,sleep2,0as1LruXGrgcYPIqHi2ZL33ZIk02,lmdlab-evan-quiz,64,355470,0.0-30.0,,,62ce9f115a24ca323371d2dc,09:08:01,27/02/2024
4114,"{""Q0"":""Good""}",[1],delaylearn,survey,sleep3,0as1LruXGrgcYPIqHi2ZL33ZIk02,lmdlab-evan-quiz,65,360348,0.0-31.0,,,62ce9f115a24ca323371d2dc,09:08:01,27/02/2024
16768,"{""Q0"":""Shorter delay""}",[2],delaylearn,survey,delay2,0as1LruXGrgcYPIqHi2ZL33ZIk02,lmdlab-evan-quiz,67,381641,0.0-33.0,,,62ce9f115a24ca323371d2dc,09:08:01,27/02/2024
11689,0.3888888888888889,,delaylearn,survey,delay3,0as1LruXGrgcYPIqHi2ZL33ZIk02,lmdlab-html-vas-response,68,394835,0.0-34.0,<p style='font-size: 2.2rem; line-height: 1.3'><br>Were you at all bothered or frustrated by<br>the longer delays to point feedback?</p><br>,"['Not at all frustrated by long feedback delays', 'Somewhat frustrated', 'Very frustrated by long feedback delays']",62ce9f115a24ca323371d2dc,09:08:01,27/02/2024
13244,0.16358024691358025,,delaylearn,survey,mood1,0as1LruXGrgcYPIqHi2ZL33ZIk02,lmdlab-html-vas-response,69,409586,0.0-35.0,<p style='font-size: 2.2rem; line-height: 1.3'><br>Regarding the <b>happiness ratings</b>:<br>Were you at all bothered or frustrated by<br>the ratings?</p><br>,"['Not at all frustrated by mood ratings', 'Somewhat frustrated', 'Very frustrated by mood ratings']",62ce9f115a24ca323371d2dc,09:08:01,27/02/2024
3305,0.9421296296296297,,delaylearn,survey,engagement1,0as1LruXGrgcYPIqHi2ZL33ZIk02,lmdlab-html-vas-response,70,414394,0.0-36.0,"<p style=""font-size: 1.8rem; line-height: 1.3;"">How engaged and focused were you during this task?</p>","['Not at all engaged', 'Very engaged']",62ce9f115a24ca323371d2dc,09:08:01,27/02/2024
3948,"{""Q0"":""Yes""}",[0],delaylearn,survey,engagement2,0as1LruXGrgcYPIqHi2ZL33ZIk02,lmdlab-evan-quiz,71,419101,0.0-37.0,,,62ce9f115a24ca323371d2dc,09:08:01,27/02/2024
7359,{'Q0': 'none'},,delaylearn,survey,engagement3,0as1LruXGrgcYPIqHi2ZL33ZIk02,lmdlab-survey-text,72,427213,0.0-38.0,,,62ce9f115a24ca323371d2dc,09:08:01,27/02/2024
23855,{'Q0': 'Thank you I enjoyed this study very much.'},,delaylearn,survey,comment1,0as1LruXGrgcYPIqHi2ZL33ZIk02,lmdlab-survey-text,73,451821,0.0-39.0,,,62ce9f115a24ca323371d2dc,09:08:01,27/02/2024
