rt,response,choice_idxs,exp_name,exp_stage,q_name,subjectID,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,labels,prolificID,start_time,date
18664.0,"{""Q0"":""Did not notice a pattern""}",[1],delaylearn,survey,delay1,LpneGG4dU5PP4iMhfGSCTnGa74v1,lmdlab-evan-quiz,45,245969,0.0-22.0,,,63d19839498b3afe724b69d6,09:41:42,27/02/2024
10993.0,0.11316867404513889,,delaylearn,survey,state_stress,LpneGG4dU5PP4iMhfGSCTnGa74v1,lmdlab-html-vas-response,62,349195,0.0-28.0,"<p style='font-size: 2.2rem; line-height: 1.3'>How would you rate your current stress level?<br><br>Use the scale below, with 1 being the least<br>stressed and 10 being the most stressed:</p><br><br>","['1<br>Low<br>stress', '2', '3', '4', '5', '6', '7', '8', '9', '10<br>High<br>stress']",63d19839498b3afe724b69d6,09:41:42,27/02/2024
5368.0,"{""Q0"":""Good""}",[1],delaylearn,survey,sleep1,LpneGG4dU5PP4iMhfGSCTnGa74v1,lmdlab-evan-quiz,63,355409,0.0-29.0,,,63d19839498b3afe724b69d6,09:41:42,27/02/2024
5735.0,"{""Q0"":""More sleep""}",[1],delaylearn,survey,sleep2,LpneGG4dU5PP4iMhfGSCTnGa74v1,lmdlab-evan-quiz,64,361907,0.0-30.0,,,63d19839498b3afe724b69d6,09:41:42,27/02/2024
4792.0,"{""Q0"":""Good""}",[1],delaylearn,survey,sleep3,LpneGG4dU5PP4iMhfGSCTnGa74v1,lmdlab-evan-quiz,65,367464,0.0-31.0,,,63d19839498b3afe724b69d6,09:41:42,27/02/2024
12167.0,"{""Q0"":""Learned much better with shorter delay""}",[3],delaylearn,survey,delay2,LpneGG4dU5PP4iMhfGSCTnGa74v1,lmdlab-evan-quiz,67,384969,0.0-33.0,,,63d19839498b3afe724b69d6,09:41:42,27/02/2024
10357.0,0.0035184733072916668,,delaylearn,survey,delay3,LpneGG4dU5PP4iMhfGSCTnGa74v1,lmdlab-html-vas-response,68,396864,0.0-34.0,<p style='font-size: 2.2rem; line-height: 1.3'><br>Were you at all bothered or frustrated by<br>the longer delays to point feedback?</p><br>,"['Not at all frustrated by long feedback delays', 'Somewhat frustrated', 'Very frustrated by long feedback delays']",63d19839498b3afe724b69d6,09:41:42,27/02/2024
10863.0,0.001851806640625,,delaylearn,survey,mood1,LpneGG4dU5PP4iMhfGSCTnGa74v1,lmdlab-html-vas-response,69,409254,0.0-35.0,<p style='font-size: 2.2rem; line-height: 1.3'><br>Regarding the <b>happiness ratings</b>:<br>Were you at all bothered or frustrated by<br>the ratings?</p><br>,"['Not at all frustrated by mood ratings', 'Somewhat frustrated', 'Very frustrated by mood ratings']",63d19839498b3afe724b69d6,09:41:42,27/02/2024
6839.0,0.987820969557116,,delaylearn,survey,engagement1,LpneGG4dU5PP4iMhfGSCTnGa74v1,lmdlab-html-vas-response,70,417605,0.0-36.0,"<p style=""font-size: 1.8rem; line-height: 1.3;"">How engaged and focused were you during this task?</p>","['Not at all engaged', 'Very engaged']",63d19839498b3afe724b69d6,09:41:42,27/02/2024
6264.0,"{""Q0"":""Yes""}",[0],delaylearn,survey,engagement2,LpneGG4dU5PP4iMhfGSCTnGa74v1,lmdlab-evan-quiz,71,424631,0.0-37.0,,,63d19839498b3afe724b69d6,09:41:42,27/02/2024
38185.40000009537,"{'Q0': 'No there was no any instance of inattention, i was focused all through.'}",,delaylearn,survey,engagement3,LpneGG4dU5PP4iMhfGSCTnGa74v1,lmdlab-survey-text,72,463586,0.0-38.0,,,63d19839498b3afe724b69d6,09:41:42,27/02/2024
33949.7000002861,{'Q0': 'I enjoyed the task and all instructions was crystal clear.'},,delaylearn,survey,comment1,LpneGG4dU5PP4iMhfGSCTnGa74v1,lmdlab-survey-text,73,498299,0.0-39.0,,,63d19839498b3afe724b69d6,09:41:42,27/02/2024
