rt,response,choice_idxs,exp_name,exp_stage,q_name,subjectID,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,labels,prolificID,start_time,date
10278.0,"{""Q0"":""Sometimes noticed a pattern""}",[2],delaylearn,survey,delay1,Dd1Qntnp65NxPkjCVvdqvkk9TSn1,lmdlab-evan-quiz,69,225767,0.0-22.0,,,655509818aa2ed735957565c,18:45:47,27/03/2024
7764.0,0.33603345640871074,,delaylearn,survey,state_stress,Dd1Qntnp65NxPkjCVvdqvkk9TSn1,lmdlab-html-vas-response,86,359155,0.0-28.0,"<p style='font-size: 2.2rem; line-height: 1.3'>How would you rate your current stress level?<br><br>Use the scale below, with 1 being the least<br>stressed and 10 being the most stressed:</p><br><br>","['1<br>Low<br>stress', '2', '3', '4', '5', '6', '7', '8', '9', '10<br>High<br>stress']",655509818aa2ed735957565c,18:45:47,27/03/2024
29658.0,"{""Q0"":""Good""}",[1],delaylearn,survey,sleep1,Dd1Qntnp65NxPkjCVvdqvkk9TSn1,lmdlab-evan-quiz,87,389574,0.0-29.0,,,655509818aa2ed735957565c,18:45:47,27/03/2024
9258.0,"{""Q0"":""Average""}",[2],delaylearn,survey,sleep2,Dd1Qntnp65NxPkjCVvdqvkk9TSn1,lmdlab-evan-quiz,88,399589,0.0-30.0,,,655509818aa2ed735957565c,18:45:47,27/03/2024
48920.0,"{""Q0"":""Good""}",[1],delaylearn,survey,sleep3,Dd1Qntnp65NxPkjCVvdqvkk9TSn1,lmdlab-evan-quiz,89,449270,0.0-31.0,,,655509818aa2ed735957565c,18:45:47,27/03/2024
10489.0,"{""Q0"":""Shorter delay""}",[1],delaylearn,survey,delay2,Dd1Qntnp65NxPkjCVvdqvkk9TSn1,lmdlab-evan-quiz,91,470865,0.0-33.0,,,655509818aa2ed735957565c,18:45:47,27/03/2024
10066.0,0.5000169543250483,,delaylearn,survey,delay3,Dd1Qntnp65NxPkjCVvdqvkk9TSn1,lmdlab-html-vas-response,92,482445,0.0-34.0,<p style='font-size: 2.2rem; line-height: 1.3'><br>Were you at all bothered or frustrated by<br>the longer delays to point feedback?</p><br>,"['Not at all frustrated by long feedback delays', 'Somewhat frustrated', 'Very frustrated by long feedback delays']",655509818aa2ed735957565c,18:45:47,27/03/2024
9379.0,0.2764911328879997,,delaylearn,survey,mood1,Dd1Qntnp65NxPkjCVvdqvkk9TSn1,lmdlab-html-vas-response,93,493335,0.0-35.0,<p style='font-size: 2.2rem; line-height: 1.3'><br>Regarding the <b>happiness ratings</b>:<br>Were you at all bothered or frustrated by<br>the ratings?</p><br>,"['Not at all frustrated by mood ratings', 'Somewhat frustrated', 'Very frustrated by mood ratings']",655509818aa2ed735957565c,18:45:47,27/03/2024
17752.0,0.9850457782299085,,delaylearn,survey,engagement1,Dd1Qntnp65NxPkjCVvdqvkk9TSn1,lmdlab-html-vas-response,94,512595,0.0-36.0,"<p style=""font-size: 1.8rem; line-height: 1.3;"">How engaged and focused were you during this task?</p>","['Not at all engaged', 'Very engaged']",655509818aa2ed735957565c,18:45:47,27/03/2024
7077.0,"{""Q0"":""Yes""}",[0],delaylearn,survey,engagement2,Dd1Qntnp65NxPkjCVvdqvkk9TSn1,lmdlab-evan-quiz,95,520433,0.0-37.0,,,655509818aa2ed735957565c,18:45:47,27/03/2024
9961.599999997765,{'Q0': 'nope'},,delaylearn,survey,engagement3,Dd1Qntnp65NxPkjCVvdqvkk9TSn1,lmdlab-survey-text,96,531152,0.0-38.0,,,655509818aa2ed735957565c,18:45:47,27/03/2024
11485.89999999851,{'Q0': 'it was really interesting '},,delaylearn,survey,comment1,Dd1Qntnp65NxPkjCVvdqvkk9TSn1,lmdlab-survey-text,97,543392,0.0-39.0,,,655509818aa2ed735957565c,18:45:47,27/03/2024
