rt,response,choice_idxs,exp_name,exp_stage,q_name,subjectID,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,labels,prolificID,start_time,date
12887.0,"{""Q0"":""Did not notice a pattern""}",[1],delaylearn,survey,delay1,VBWkO9W60aNEOjxBq3p6UyQsCky1,lmdlab-evan-quiz,45,154211,0.0-22.0,,,6173c5b0aa4bc2370fd2c1f2,09:09:30,27/02/2024
4299.0,0.33712885952829,,delaylearn,survey,state_stress,VBWkO9W60aNEOjxBq3p6UyQsCky1,lmdlab-html-vas-response,62,196301,0.0-28.0,"<p style='font-size: 2.2rem; line-height: 1.3'>How would you rate your current stress level?<br><br>Use the scale below, with 1 being the least<br>stressed and 10 being the most stressed:</p><br><br>","['1<br>Low<br>stress', '2', '3', '4', '5', '6', '7', '8', '9', '10<br>High<br>stress']",6173c5b0aa4bc2370fd2c1f2,09:09:30,27/02/2024
2202.0,"{""Q0"":""Good""}",[1],delaylearn,survey,sleep1,VBWkO9W60aNEOjxBq3p6UyQsCky1,lmdlab-evan-quiz,63,199272,0.0-29.0,,,6173c5b0aa4bc2370fd2c1f2,09:09:30,27/02/2024
3231.0,"{""Q0"":""Average""}",[2],delaylearn,survey,sleep2,VBWkO9W60aNEOjxBq3p6UyQsCky1,lmdlab-evan-quiz,64,203274,0.0-30.0,,,6173c5b0aa4bc2370fd2c1f2,09:09:30,27/02/2024
2087.0,"{""Q0"":""Good""}",[1],delaylearn,survey,sleep3,VBWkO9W60aNEOjxBq3p6UyQsCky1,lmdlab-evan-quiz,65,206121,0.0-31.0,,,6173c5b0aa4bc2370fd2c1f2,09:09:30,27/02/2024
10381.0,"{""Q0"":""Longer delay""}",[1],delaylearn,survey,delay2,VBWkO9W60aNEOjxBq3p6UyQsCky1,lmdlab-evan-quiz,67,220953,0.0-33.0,,,6173c5b0aa4bc2370fd2c1f2,09:09:30,27/02/2024
4996.0,0.6369598112242988,,delaylearn,survey,delay3,VBWkO9W60aNEOjxBq3p6UyQsCky1,lmdlab-html-vas-response,68,227467,0.0-34.0,<p style='font-size: 2.2rem; line-height: 1.3'><br>Were you at all bothered or frustrated by<br>the longer delays to point feedback?</p><br>,"['Not at all frustrated by long feedback delays', 'Somewhat frustrated', 'Very frustrated by long feedback delays']",6173c5b0aa4bc2370fd2c1f2,09:09:30,27/02/2024
3029.0,0.7430554852400657,,delaylearn,survey,mood1,VBWkO9W60aNEOjxBq3p6UyQsCky1,lmdlab-html-vas-response,69,232016,0.0-35.0,<p style='font-size: 2.2rem; line-height: 1.3'><br>Regarding the <b>happiness ratings</b>:<br>Were you at all bothered or frustrated by<br>the ratings?</p><br>,"['Not at all frustrated by mood ratings', 'Somewhat frustrated', 'Very frustrated by mood ratings']",6173c5b0aa4bc2370fd2c1f2,09:09:30,27/02/2024
2655.0,0.9716796703395195,,delaylearn,survey,engagement1,VBWkO9W60aNEOjxBq3p6UyQsCky1,lmdlab-html-vas-response,70,236186,0.0-36.0,"<p style=""font-size: 1.8rem; line-height: 1.3;"">How engaged and focused were you during this task?</p>","['Not at all engaged', 'Very engaged']",6173c5b0aa4bc2370fd2c1f2,09:09:30,27/02/2024
3943.0,"{""Q0"":""Yes""}",[0],delaylearn,survey,engagement2,VBWkO9W60aNEOjxBq3p6UyQsCky1,lmdlab-evan-quiz,71,240889,0.0-37.0,,,6173c5b0aa4bc2370fd2c1f2,09:09:30,27/02/2024
11753.699999988079,{'Q0': 'Not applicable'},,delaylearn,survey,engagement3,VBWkO9W60aNEOjxBq3p6UyQsCky1,lmdlab-survey-text,72,253404,0.0-38.0,,,6173c5b0aa4bc2370fd2c1f2,09:09:30,27/02/2024
8693.5,{'Q0': 'Enjoyed the game'},,delaylearn,survey,comment1,VBWkO9W60aNEOjxBq3p6UyQsCky1,lmdlab-survey-text,73,262851,0.0-39.0,,,6173c5b0aa4bc2370fd2c1f2,09:09:30,27/02/2024
