rt,response,choice_idxs,exp_name,exp_stage,q_name,subjectID,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,labels,prolificID,start_time,date
8788.0,"{""Q0"":""Sometimes noticed a pattern""}",[2],delaylearn,survey,delay1,GSiPszFUwOdYuZR6fnqDeDupDr62,lmdlab-evan-quiz,69,238183,0.0-22.0,,,5ffa22d8dcae1e3cc129b6f6,16:48:43,27/03/2024
3622.0,0.5566049109834024,,delaylearn,survey,state_stress,GSiPszFUwOdYuZR6fnqDeDupDr62,lmdlab-html-vas-response,86,298288,0.0-28.0,"<p style='font-size: 2.2rem; line-height: 1.3'>How would you rate your current stress level?<br><br>Use the scale below, with 1 being the least<br>stressed and 10 being the most stressed:</p><br><br>","['1<br>Low<br>stress', '2', '3', '4', '5', '6', '7', '8', '9', '10<br>High<br>stress']",5ffa22d8dcae1e3cc129b6f6,16:48:43,27/03/2024
2919.0,"{""Q0"":""Good""}",[1],delaylearn,survey,sleep1,GSiPszFUwOdYuZR6fnqDeDupDr62,lmdlab-evan-quiz,87,301968,0.0-29.0,,,5ffa22d8dcae1e3cc129b6f6,16:48:43,27/03/2024
3704.0,"{""Q0"":""Less""}",[3],delaylearn,survey,sleep2,GSiPszFUwOdYuZR6fnqDeDupDr62,lmdlab-evan-quiz,88,306429,0.0-30.0,,,5ffa22d8dcae1e3cc129b6f6,16:48:43,27/03/2024
4051.0,"{""Q0"":""Average""}",[2],delaylearn,survey,sleep3,GSiPszFUwOdYuZR6fnqDeDupDr62,lmdlab-evan-quiz,89,311235,0.0-31.0,,,5ffa22d8dcae1e3cc129b6f6,16:48:43,27/03/2024
141782.0,"{""Q0"":""Longer delay""}",[2],delaylearn,survey,delay2,GSiPszFUwOdYuZR6fnqDeDupDr62,lmdlab-evan-quiz,91,461496,0.0-33.0,,,5ffa22d8dcae1e3cc129b6f6,16:48:43,27/03/2024
6359.0,0.7153139467592593,,delaylearn,survey,delay3,GSiPszFUwOdYuZR6fnqDeDupDr62,lmdlab-html-vas-response,92,469376,0.0-34.0,<p style='font-size: 2.2rem; line-height: 1.3'><br>Were you at all bothered or frustrated by<br>the longer delays to point feedback?</p><br>,"['Not at all frustrated by long feedback delays', 'Somewhat frustrated', 'Very frustrated by long feedback delays']",5ffa22d8dcae1e3cc129b6f6,16:48:43,27/03/2024
5273.0,0.5000361689814815,,delaylearn,survey,mood1,GSiPszFUwOdYuZR6fnqDeDupDr62,lmdlab-html-vas-response,93,476179,0.0-35.0,<p style='font-size: 2.2rem; line-height: 1.3'><br>Regarding the <b>happiness ratings</b>:<br>Were you at all bothered or frustrated by<br>the ratings?</p><br>,"['Not at all frustrated by mood ratings', 'Somewhat frustrated', 'Very frustrated by mood ratings']",5ffa22d8dcae1e3cc129b6f6,16:48:43,27/03/2024
5391.0,0.99658203125,,delaylearn,survey,engagement1,GSiPszFUwOdYuZR6fnqDeDupDr62,lmdlab-html-vas-response,94,483093,0.0-36.0,"<p style=""font-size: 1.8rem; line-height: 1.3;"">How engaged and focused were you during this task?</p>","['Not at all engaged', 'Very engaged']",5ffa22d8dcae1e3cc129b6f6,16:48:43,27/03/2024
4676.0,"{""Q0"":""Yes""}",[0],delaylearn,survey,engagement2,GSiPszFUwOdYuZR6fnqDeDupDr62,lmdlab-evan-quiz,95,488522,0.0-37.0,,,5ffa22d8dcae1e3cc129b6f6,16:48:43,27/03/2024
43641.299999999814,{'Q0': 'no although i did have a quick break halfway through '},,delaylearn,survey,engagement3,GSiPszFUwOdYuZR6fnqDeDupDr62,lmdlab-survey-text,96,532924,0.0-38.0,,,5ffa22d8dcae1e3cc129b6f6,16:48:43,27/03/2024
54801.299999999814,{'Q0': 'good experience although i still feel like i did not fully understand the patterns in the experiment but everything was clear and well explained '},,delaylearn,survey,comment1,GSiPszFUwOdYuZR6fnqDeDupDr62,lmdlab-survey-text,97,588478,0.0-39.0,,,5ffa22d8dcae1e3cc129b6f6,16:48:43,27/03/2024
