rt,response,choice_idxs,exp_name,exp_stage,q_name,subjectID,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,labels,prolificID,start_time,date
13582.0,"{""Q0"":""Sometimes noticed a pattern""}",[2],delaylearn,survey,delay1,h5cyt2f9S1OX67beaN0xZIVItDO2,lmdlab-evan-quiz,69,637705,0.0-22.0,,,60e0dc6be0772b7dfdad9b2c,17:15:31,27/03/2024
4939.0,0.45127464822247254,,delaylearn,survey,state_stress,h5cyt2f9S1OX67beaN0xZIVItDO2,lmdlab-html-vas-response,86,756884,0.0-28.0,"<p style='font-size: 2.2rem; line-height: 1.3'>How would you rate your current stress level?<br><br>Use the scale below, with 1 being the least<br>stressed and 10 being the most stressed:</p><br><br>","['1<br>Low<br>stress', '2', '3', '4', '5', '6', '7', '8', '9', '10<br>High<br>stress']",60e0dc6be0772b7dfdad9b2c,17:15:31,27/03/2024
7377.0,"{""Q0"":""Very poor""}",[4],delaylearn,survey,sleep1,h5cyt2f9S1OX67beaN0xZIVItDO2,lmdlab-evan-quiz,87,765026,0.0-29.0,,,60e0dc6be0772b7dfdad9b2c,17:15:31,27/03/2024
5271.0,"{""Q0"":""Less""}",[3],delaylearn,survey,sleep2,h5cyt2f9S1OX67beaN0xZIVItDO2,lmdlab-evan-quiz,88,771061,0.0-30.0,,,60e0dc6be0772b7dfdad9b2c,17:15:31,27/03/2024
3612.0,"{""Q0"":""Average""}",[2],delaylearn,survey,sleep3,h5cyt2f9S1OX67beaN0xZIVItDO2,lmdlab-evan-quiz,89,775432,0.0-31.0,,,60e0dc6be0772b7dfdad9b2c,17:15:31,27/03/2024
17394.0,"{""Q0"":""Shorter delay""}",[1],delaylearn,survey,delay2,h5cyt2f9S1OX67beaN0xZIVItDO2,lmdlab-evan-quiz,91,798130,0.0-33.0,,,60e0dc6be0772b7dfdad9b2c,17:15:31,27/03/2024
5476.0,0.5073171428163504,,delaylearn,survey,delay3,h5cyt2f9S1OX67beaN0xZIVItDO2,lmdlab-html-vas-response,92,805134,0.0-34.0,<p style='font-size: 2.2rem; line-height: 1.3'><br>Were you at all bothered or frustrated by<br>the longer delays to point feedback?</p><br>,"['Not at all frustrated by long feedback delays', 'Somewhat frustrated', 'Very frustrated by long feedback delays']",60e0dc6be0772b7dfdad9b2c,17:15:31,27/03/2024
5134.0,0.5000071386759184,,delaylearn,survey,mood1,h5cyt2f9S1OX67beaN0xZIVItDO2,lmdlab-html-vas-response,93,811796,0.0-35.0,<p style='font-size: 2.2rem; line-height: 1.3'><br>Regarding the <b>happiness ratings</b>:<br>Were you at all bothered or frustrated by<br>the ratings?</p><br>,"['Not at all frustrated by mood ratings', 'Somewhat frustrated', 'Very frustrated by mood ratings']",60e0dc6be0772b7dfdad9b2c,17:15:31,27/03/2024
5508.0,0.9961665310318242,,delaylearn,survey,engagement1,h5cyt2f9S1OX67beaN0xZIVItDO2,lmdlab-html-vas-response,94,818817,0.0-36.0,"<p style=""font-size: 1.8rem; line-height: 1.3;"">How engaged and focused were you during this task?</p>","['Not at all engaged', 'Very engaged']",60e0dc6be0772b7dfdad9b2c,17:15:31,27/03/2024
7102.0,"{""Q0"":""Yes""}",[0],delaylearn,survey,engagement2,h5cyt2f9S1OX67beaN0xZIVItDO2,lmdlab-evan-quiz,95,826683,0.0-37.0,,,60e0dc6be0772b7dfdad9b2c,17:15:31,27/03/2024
37215.0,"{'Q0': 'No, I pretty much focused fully on the study just checking the time on breaks and a quick drink.'}",,delaylearn,survey,engagement3,h5cyt2f9S1OX67beaN0xZIVItDO2,lmdlab-survey-text,96,864654,0.0-38.0,,,60e0dc6be0772b7dfdad9b2c,17:15:31,27/03/2024
24713.200000047684,{'Q0': 'I enjoyed earning points and building them up!.'},,delaylearn,survey,comment1,h5cyt2f9S1OX67beaN0xZIVItDO2,lmdlab-survey-text,97,890126,0.0-39.0,,,60e0dc6be0772b7dfdad9b2c,17:15:31,27/03/2024
