exp_name,exp_stage,subjectID,databaseID,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,response_string,response_times,question_order,rest_warning,span,answer,correct,correct_full,span_history,q_name,choice_idxs,prolificID,start_time,date
all,fullscreen,RYplRzWquYaCdYJJ2tB2RHfMw4X2,RYplRzWquYaCdYJJ2tB2RHfMw4X2,lmdlab-fullscreen,0,2183,0.0-0.0,,,,,,,,,,,,,,,5b1d557444127b00013fec9e,11:29:23,15/01/2024
delaylearn,instructions,RYplRzWquYaCdYJJ2tB2RHfMw4X2,RYplRzWquYaCdYJJ2tB2RHfMw4X2,lmdlab-rest-trial,1,40074,0.0-1.0,37389.5,"<p style='font-size: 3.4rem; line-height: 1.4'><br><br><br><b>Welcome to the experiment!</b><br><br><br>Today, there are two sets of self-report questionnaires,<br>with a number memory task in-between.<br><br>From participants in this study, we will be opening slots for a follow-up study.<br><br>In the follow-up, starting tomorrow, you can join a<br>study where you will win bonus money based on how well you<br>learn to choose lucky pictures.<br><br>Participants in the follow-up will earn a bonus of £3,<br>plus up to another £6 based on performance in that session.<br><br></p><br><br><br><br>",0,,,,,,,,,,,,5b1d557444127b00013fec9e,11:29:23,15/01/2024
delaylearn,survey,RYplRzWquYaCdYJJ2tB2RHfMw4X2,RYplRzWquYaCdYJJ2tB2RHfMw4X2,lmdlab-html-vas-response,2,45799,0.0-2.0,4186.0,How <b>happy</b> are you right now?,0.3256172839506173,,,,,,,,,,,,5b1d557444127b00013fec9e,11:29:23,15/01/2024
delaylearn,instructions,RYplRzWquYaCdYJJ2tB2RHfMw4X2,RYplRzWquYaCdYJJ2tB2RHfMw4X2,lmdlab-rest-trial,3,51377,0.0-3.0,5076.700000001118,"<p style='font-size: 3.4rem; line-height: 1.4'><br><br><br>First, you will complete a first set of self-report questionnaires.<br><br><br><br>These answers are <b>extremely</b> important for our research project.<br><br><br><b>It will be very very helpful if you can focus on these questions.</b><br><br><br>This part should take less than 6 minutes.<br><br></p><br><br><br><br>",0,,,,,,,,,,,,5b1d557444127b00013fec9e,11:29:23,15/01/2024
survey,introduction,RYplRzWquYaCdYJJ2tB2RHfMw4X2,,html-button-response,4,59229,0.0-4.0-0.0-0.0,7850.4000000003725,"<p style=""font-size: 3rem; line-height: 1.2"">This part involves the completion of several questionnaires<br> about mood and personality.<br><br><br>Please read the instructions for <b>each set of questions</b>,<br>and then <b>carefully</b> answer each question.<br><br><br>Please note that the <b>instructions and options change</b><br>for different questionnaries.<br><br><br>Also, some questions check whether you are paying attention.<br><br><br><br>This part has <b>five</b> short questionnaires.<br><br><br><br><b>Thank you for doing your best!</b><br><br><br>",0,,,,,,,,,,,,5b1d557444127b00013fec9e,11:29:23,15/01/2024
survey,AES,RYplRzWquYaCdYJJ2tB2RHfMw4X2,,html-button-response,5,65005,0.0-4.0-1.0-0.0-0.0,5773.699999999255,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> For each question, choose the answer that best describes your
thoughts, feelings, and actions during the <b>past 4 weeks</b>.</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,5b1d557444127b00013fec9e,11:29:23,15/01/2024
survey,AES,RYplRzWquYaCdYJJ2tB2RHfMw4X2,,lmdlab-survey-likert,6,116889,0.0-4.0-1.0-0.0-1.0,,,,"{""AES1"":1,""AES2"":1,""AES3"":2,""AES4"":3,""AES5"":2,""AES6"":2,""AES7"":0,""AES8"":0,""Catch"":0,""AES9"":2,""AES10"":1,""AES11"":0,""AES12"":1,""AES13"":2,""AES14"":2,""AES15"":1,""AES16"":2,""AES17"":1,""AES18"":0,""FSS9"":2}","{""trialStart"":109874.59999999963,""AES1"":4380.700000001118,""AES2"":6836.60000000149,""AES3"":10821,""AES4"":14412.5,""AES5"":15700.400000000373,""AES6"":20644.800000000745,""AES7"":23204.900000000373,""AES8"":25900.800000000745,""Catch"":27668.700000001118,""AES9"":30044.800000000745,""AES10"":33036.70000000112,""AES11"":36100.60000000149,""AES12"":37460.60000000149,""AES13"":39684.60000000149,""AES14"":42068.60000000149,""AES15"":43644.300000000745,""AES16"":45292.5,""AES17"":46980.60000000149,""AES18"":48300.60000000149,""FSS9"":50196.5}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",,,,,,,,,5b1d557444127b00013fec9e,11:29:23,15/01/2024
survey,STICSA,RYplRzWquYaCdYJJ2tB2RHfMw4X2,,html-button-response,7,125332,0.0-4.0-1.0-1.0-0.0,8442.199999999255,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> You will see a list of statements which can be used to describe how people feel.
Below each statement are four options which indicate how often each statement
is true of you. Please read each statement carefully and select the option which best indicates
how often, <b>in general</b>, the statement is true of you.</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,5b1d557444127b00013fec9e,11:29:23,15/01/2024
survey,STICSA,RYplRzWquYaCdYJJ2tB2RHfMw4X2,,lmdlab-survey-likert,8,150133,0.0-4.0-1.0-1.0-1.0,,,,"{""STICSA2"":0,""STICSA6"":0,""STICSA7"":1,""STICSA8"":1,""STICSA12"":1,""STICSA14"":2,""Catch"":3,""STICSA15"":1,""STICSA18"":0,""STICSA20"":2,""STICSA21"":1}","{""trialStart"":170200.59999999963,""STICSA2"":3726.300000000745,""STICSA6"":4726.300000000745,""STICSA7"":7390.300000000745,""STICSA8"":9318.200000001118,""STICSA12"":11342,""STICSA14"":13406.200000001118,""Catch"":14910.300000000745,""STICSA15"":17390.200000001118,""STICSA18"":19134.10000000149,""STICSA20"":20574.200000001118,""STICSA21"":22918.10000000149}","[0,1,2,3,4,5,6,7,8,9,10]",,,,,,,,,5b1d557444127b00013fec9e,11:29:23,15/01/2024
survey,OCIR,RYplRzWquYaCdYJJ2tB2RHfMw4X2,,html-button-response,9,155604,0.0-4.0-1.0-2.0-0.0,5469.0,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> The following statements refer to experiences that many people have in their
everyday lives. Rate according to the label that best describes <b>how much</b>
that experience has <b>distressed</b> or <b>bothered</b> you during the <b>past month</b>.</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,5b1d557444127b00013fec9e,11:29:23,15/01/2024
