exp_name,exp_stage,subjectID,databaseID,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,response_string,response_times,question_order,rest_warning,span,answer,correct,correct_full,span_history,q_name,choice_idxs,prolificID,start_time,date
all,fullscreen,3lWA5MFWiYRv8Gdb36uH9AGaIg33,3lWA5MFWiYRv8Gdb36uH9AGaIg33,lmdlab-fullscreen,0,2579,0.0-0.0,,,,,,,,,,,,,,,5c7bb4095dcdda001427a670,13:05:30,15/01/2024
delaylearn,instructions,3lWA5MFWiYRv8Gdb36uH9AGaIg33,3lWA5MFWiYRv8Gdb36uH9AGaIg33,lmdlab-rest-trial,1,22387,0.0-1.0,19274.30000001192,"<p style='font-size: 3.4rem; line-height: 1.4'><br><br><br><b>Welcome to the experiment!</b><br><br><br>Today, there are two sets of self-report questionnaires,<br>with a number memory task in-between.<br><br>From participants in this study, we will be opening slots for a follow-up study.<br><br>In the follow-up, starting tomorrow, you can join a<br>study where you will win bonus money based on how well you<br>learn to choose lucky pictures.<br><br>Participants in the follow-up will earn a bonus of £3,<br>plus up to another £6 based on performance in that session.<br><br></p><br><br><br><br>",0,,,,,,,,,,,,5c7bb4095dcdda001427a670,13:05:30,15/01/2024
delaylearn,survey,3lWA5MFWiYRv8Gdb36uH9AGaIg33,3lWA5MFWiYRv8Gdb36uH9AGaIg33,lmdlab-html-vas-response,2,30061,0.0-2.0,6121.0,How <b>happy</b> are you right now?,0.4587840358075345,,,,,,,,,,,,5c7bb4095dcdda001427a670,13:05:30,15/01/2024
delaylearn,instructions,3lWA5MFWiYRv8Gdb36uH9AGaIg33,3lWA5MFWiYRv8Gdb36uH9AGaIg33,lmdlab-rest-trial,3,41969,0.0-3.0,11402.90000000596,"<p style='font-size: 3.4rem; line-height: 1.4'><br><br><br>First, you will complete a first set of self-report questionnaires.<br><br><br><br>These answers are <b>extremely</b> important for our research project.<br><br><br><b>It will be very very helpful if you can focus on these questions.</b><br><br><br>This part should take less than 6 minutes.<br><br></p><br><br><br><br>",0,,,,,,,,,,,,5c7bb4095dcdda001427a670,13:05:30,15/01/2024
survey,introduction,3lWA5MFWiYRv8Gdb36uH9AGaIg33,,html-button-response,4,80401,0.0-4.0-0.0-0.0,38426.40000000596,"<p style=""font-size: 3rem; line-height: 1.2"">This part involves the completion of several questionnaires<br> about mood and personality.<br><br><br>Please read the instructions for <b>each set of questions</b>,<br>and then <b>carefully</b> answer each question.<br><br><br>Please note that the <b>instructions and options change</b><br>for different questionnaries.<br><br><br>Also, some questions check whether you are paying attention.<br><br><br><br>This part has <b>five</b> short questionnaires.<br><br><br><br><b>Thank you for doing your best!</b><br><br><br>",0,,,,,,,,,,,,5c7bb4095dcdda001427a670,13:05:30,15/01/2024
survey,SDS,3lWA5MFWiYRv8Gdb36uH9AGaIg33,,html-button-response,5,94158,0.0-4.0-1.0-0.0-0.0,13749.300000011921,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> Please read each statement and decide <b>how much</b> of the
time the statement describes how you have been feeling
during the <b>past several days</b>.</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,5c7bb4095dcdda001427a670,13:05:30,15/01/2024
survey,SDS,3lWA5MFWiYRv8Gdb36uH9AGaIg33,,lmdlab-survey-likert,6,186822,0.0-4.0-1.0-0.0-1.0,,,,"{""SDS2"":0,""SDS3"":1,""SDS5"":1,""SDS6"":0,""SDS7"":1,""SDS8"":1,""Catch"":0,""SDS9"":1,""SDS10"":3,""SDS11"":0,""SDS12"":1,""SDS14"":1,""SDS16"":1,""SDS17"":1,""SDS18"":0,""SDS20"":1}","{""trialStart"":124349.90000000596,""SDS2"":6322.300000011921,""SDS3"":14238,""SDS5"":16055.40000000596,""SDS6"":20327.5,""SDS7"":21913.59999999404,""SDS8"":25063,""Catch"":30737.80000001192,""SDS9"":34280.5,""SDS10"":35937.59999999404,""SDS11"":40731.40000000596,""SDS12"":42184.40000000596,""SDS14"":50372.09999999404,""SDS16"":57870,""SDS17"":72540.59999999404,""SDS18"":74515,""SDS20"":90649.59999999404}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15]",,,,,,,,,5c7bb4095dcdda001427a670,13:05:30,15/01/2024
survey,GAD7,3lWA5MFWiYRv8Gdb36uH9AGaIg33,,html-button-response,7,190476,0.0-4.0-1.0-1.0-0.0,3639.2999999821186,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> Over the <u>last two weeks</u>, how often have you been bothered by the following problems?</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,5c7bb4095dcdda001427a670,13:05:30,15/01/2024
survey,GAD7,3lWA5MFWiYRv8Gdb36uH9AGaIg33,,lmdlab-survey-likert,8,232088,0.0-4.0-1.0-1.0-1.0,,,,"{""GAD1"":3,""GAD2"":2,""GAD3"":2,""GAD4"":1,""GAD5"":1,""GAD6"":2,""GAD7"":3}","{""trialStart"":220661.90000000596,""GAD1"":2917.5999999940395,""GAD2"":10399,""GAD4"":18577.59999999404,""GAD3"":25099.40000000596,""GAD5"":32470,""GAD6"":36071.59999999404,""GAD7"":39647.19999998808}","[0,1,2,3,4,5,6]",,,,,,,,,5c7bb4095dcdda001427a670,13:05:30,15/01/2024
survey,PHQ9,3lWA5MFWiYRv8Gdb36uH9AGaIg33,,html-button-response,9,235321,0.0-4.0-1.0-2.0-0.0,3223.800000011921,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> Over the <u>last two weeks</u>, how often have you been bothered by any of the following problems?</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,5c7bb4095dcdda001427a670,13:05:30,15/01/2024
survey,PHQ9,3lWA5MFWiYRv8Gdb36uH9AGaIg33,,lmdlab-survey-likert,10,279361,0.0-4.0-1.0-2.0-1.0,,,,"{""PHQ1"":2,""PHQ2"":3,""PHQ3"":3,""PHQ4"":3,""Catch"":0,""PHQ5"":1,""PHQ6"":3,""PHQ7"":2,""PHQ8"":0,""PHQ9"":2}","{""trialStart"":265508.40000000596,""PHQ1"":2454.300000011921,""PHQ2"":3828.4000000059605,""PHQ3"":8708.300000011921,""PHQ4"":9866.09999999404,""Catch"":21644.90000000596,""PHQ5"":24906.19999998808,""PHQ6"":28185.69999998808,""PHQ7"":35139.19999998808,""PHQ8"":39410.30000001192,""PHQ9"":40879.5}","[0,1,2,3,4,5,6,7,8,9]",,,,,,,,,5c7bb4095dcdda001427a670,13:05:30,15/01/2024
survey,MASQ_7,3lWA5MFWiYRv8Gdb36uH9AGaIg33,,html-button-response,11,283060,0.0-4.0-1.0-3.0-0.0,3684.100000023842,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> Below is a list of feelings, sensations, problems, and experiences that people sometimes have.
Read each item and then choose the response that best describes how much you have felt or
experienced things this way during the <b>past week, including today</b>.</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,5c7bb4095dcdda001427a670,13:05:30,15/01/2024
survey,MASQ_7,3lWA5MFWiYRv8Gdb36uH9AGaIg33,,lmdlab-survey-likert,12,336142,0.0-4.0-1.0-3.0-1.0,,,,"{""MASQ1"":1,""MASQ5"":3,""MASQ9"":1,""MASQ11"":3,""MASQ15"":1,""MASQ19"":0,""MASQ23"":0,""MASQ25"":1,""HADS2"":2,""HADS6"":4}","{""trialStart"":313245.09999999404,""MASQ1"":2275.5,""MASQ5"":3580.800000011921,""MASQ9"":19135.90000000596,""MASQ11"":20131.80000001192,""MASQ19"":37028.10000002384,""MASQ23"":38613.5,""MASQ15"":41153.90000000596,""MASQ25"":46755.70000001788,""HADS2"":48236.20000001788,""HADS6"":51418.90000000596}","[0,1,2,3,4,5,6,7,8,9]",,,,,,,,,5c7bb4095dcdda001427a670,13:05:30,15/01/2024
survey,BIS,3lWA5MFWiYRv8Gdb36uH9AGaIg33,,html-button-response,13,342725,0.0-4.0-1.0-4.0-0.0,6569.5999999940395,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> People differ in the ways they act and think in different situations.
This is a test to measure some of the ways in which you act and think.
Read each statement and select the option that describes you.
Do not spend too much time on any statement. Answer quickly and honestly.</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,5c7bb4095dcdda001427a670,13:05:30,15/01/2024
survey,BIS_12,3lWA5MFWiYRv8Gdb36uH9AGaIg33,3lWA5MFWiYRv8Gdb36uH9AGaIg33,lmdlab-survey-likert,14,365133,0.0-4.0-1.0-4.0-1.0,,,,"{""BIS6"":3,""BIS14"":2,""Catch"":1,""BIS17"":2,""BIS19"":2,""BIS22"":2,""BIS25"":2}","{""trialStart"":372906.90000000596,""BIS6"":2410.699999988079,""BIS14"":6184.199999988079,""Catch"":12247.199999988079,""BIS17"":15296.699999988079,""BIS19"":16362.59999999404,""BIS22"":18489.19999998808,""BIS25"":19555.40000000596}","[0,1,2,3,4,5,6]",,,,,,,,,5c7bb4095dcdda001427a670,13:05:30,15/01/2024
