exp_name,exp_stage,subjectID,databaseID,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,response_string,response_times,question_order,rest_warning,span,answer,correct,correct_full,span_history,q_name,choice_idxs,prolificID,start_time,date
all,fullscreen,t9B0mrNCFwTY7aAfM27J7pkFrMj2,t9B0mrNCFwTY7aAfM27J7pkFrMj2,lmdlab-fullscreen,0,8977,0.0-0.0,,,,,,,,,,,,,,,637fbedd06b96e980ee37a6d,12:31:52 PM,1/15/2024
delaylearn,instructions,t9B0mrNCFwTY7aAfM27J7pkFrMj2,t9B0mrNCFwTY7aAfM27J7pkFrMj2,lmdlab-rest-trial,1,40496,0.0-1.0,31004.600000023842,"<p style='font-size: 3.4rem; line-height: 1.4'><br><br><br><b>Welcome to the experiment!</b><br><br><br>Today, there are two sets of self-report questionnaires,<br>with a number memory task in-between.<br><br>From participants in this study, we will be opening slots for a follow-up study.<br><br>In the follow-up, starting tomorrow, you can join a<br>study where you will win bonus money based on how well you<br>learn to choose lucky pictures.<br><br>Participants in the follow-up will earn a bonus of £3,<br>plus up to another £6 based on performance in that session.<br><br></p><br><br><br><br>",0,,,,,,,,,,,,637fbedd06b96e980ee37a6d,12:31:52 PM,1/15/2024
delaylearn,survey,t9B0mrNCFwTY7aAfM27J7pkFrMj2,t9B0mrNCFwTY7aAfM27J7pkFrMj2,lmdlab-html-vas-response,2,47486,0.0-2.0,5423.0,How <b>happy</b> are you right now?,0.8580922993455631,,,,,,,,,,,,637fbedd06b96e980ee37a6d,12:31:52 PM,1/15/2024
delaylearn,instructions,t9B0mrNCFwTY7aAfM27J7pkFrMj2,t9B0mrNCFwTY7aAfM27J7pkFrMj2,lmdlab-rest-trial,3,64326,0.0-3.0,16325.59999999404,"<p style='font-size: 3.4rem; line-height: 1.4'><br><br><br>First, you will complete a first set of self-report questionnaires.<br><br><br><br>These answers are <b>extremely</b> important for our research project.<br><br><br><b>It will be very very helpful if you can focus on these questions.</b><br><br><br>This part should take less than 6 minutes.<br><br></p><br><br><br><br>",0,,,,,,,,,,,,637fbedd06b96e980ee37a6d,12:31:52 PM,1/15/2024
survey,introduction,t9B0mrNCFwTY7aAfM27J7pkFrMj2,,html-button-response,4,80109,0.0-4.0-0.0-0.0,15774.800000011921,"<p style=""font-size: 3rem; line-height: 1.2"">This part involves the completion of several questionnaires<br> about mood and personality.<br><br><br>Please read the instructions for <b>each set of questions</b>,<br>and then <b>carefully</b> answer each question.<br><br><br>Please note that the <b>instructions and options change</b><br>for different questionnaries.<br><br><br>Also, some questions check whether you are paying attention.<br><br><br><br>This part has <b>five</b> short questionnaires.<br><br><br><br><b>Thank you for doing your best!</b><br><br><br>",0,,,,,,,,,,,,637fbedd06b96e980ee37a6d,12:31:52 PM,1/15/2024
survey,PHQ9,t9B0mrNCFwTY7aAfM27J7pkFrMj2,,html-button-response,5,90524,0.0-4.0-1.0-0.0-0.0,10378.59999999404,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> Over the <u>last two weeks</u>, how often have you been bothered by any of the following problems?</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,637fbedd06b96e980ee37a6d,12:31:52 PM,1/15/2024
survey,PHQ9,t9B0mrNCFwTY7aAfM27J7pkFrMj2,,lmdlab-survey-likert,6,158274,0.0-4.0-1.0-0.0-1.0,,,,"{""PHQ1"":1,""PHQ2"":1,""PHQ3"":1,""PHQ4"":2,""Catch"":0,""PHQ5"":2,""PHQ6"":1,""PHQ7"":3,""PHQ8"":0,""PHQ9"":0}","{""trialStart"":159884.59999999404,""PHQ1"":8115.699999988079,""PHQ2"":11180,""PHQ3"":23030.5,""PHQ4"":26977.19999998808,""Catch"":33179.5,""PHQ5"":36555.80000001192,""PHQ6"":40384.80000001192,""PHQ7"":51634.09999999404,""PHQ8"":58003.69999998808,""PHQ9"":64945}","[0,1,2,3,4,5,6,7,8,9]",,,,,,,,,637fbedd06b96e980ee37a6d,12:31:52 PM,1/15/2024
survey,SDS,t9B0mrNCFwTY7aAfM27J7pkFrMj2,,html-button-response,7,168145,0.0-4.0-1.0-1.0-0.0,9861.200000017881,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> Please read each statement and decide <b>how much</b> of the
time the statement describes how you have been feeling
during the <b>past several days</b>.</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,637fbedd06b96e980ee37a6d,12:31:52 PM,1/15/2024
survey,SDS,t9B0mrNCFwTY7aAfM27J7pkFrMj2,,lmdlab-survey-likert,8,254683,0.0-4.0-1.0-1.0-1.0,,,,"{""SDS2"":2,""SDS3"":1,""SDS5"":1,""SDS6"":1,""SDS7"":2,""SDS8"":0,""Catch"":0,""SDS9"":2,""SDS10"":2,""SDS11"":1,""SDS12"":1,""SDS14"":1,""SDS16"":1,""SDS17"":2,""SDS18"":3,""SDS20"":1}","{""trialStart"":237505.19999998808,""SDS2"":12002.200000017881,""SDS3"":16360.200000017881,""SDS5"":23408.40000000596,""SDS6"":25406.30000001192,""SDS7"":31841.20000001788,""SDS8"":34806.30000001192,""Catch"":43501,""SDS9"":50086.5,""SDS10"":52013.90000000596,""SDS11"":56239.40000000596,""SDS12"":60992.80000001192,""SDS14"":63611.59999999404,""SDS16"":68826.80000001192,""SDS17"":76246.70000001788,""SDS18"":78886.30000001192,""SDS20"":84347.80000001192}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15]",,,,,,,,,637fbedd06b96e980ee37a6d,12:31:52 PM,1/15/2024
survey,STICSA,t9B0mrNCFwTY7aAfM27J7pkFrMj2,,html-button-response,9,262838,0.0-4.0-1.0-2.0-0.0,8145.300000011921,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> You will see a list of statements which can be used to describe how people feel.
Below each statement are four options which indicate how often each statement
is true of you. Please read each statement carefully and select the option which best indicates
how often, <b>in general</b>, the statement is true of you.</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,637fbedd06b96e980ee37a6d,12:31:52 PM,1/15/2024
survey,STICSA,t9B0mrNCFwTY7aAfM27J7pkFrMj2,,lmdlab-survey-likert,10,292827,0.0-4.0-1.0-2.0-1.0,,,,"{""STICSA2"":1,""STICSA6"":0,""STICSA7"":0,""STICSA8"":0,""STICSA12"":0,""STICSA14"":0,""Catch"":3,""STICSA15"":1,""STICSA18"":2,""STICSA20"":0,""STICSA21"":0}","{""trialStart"":332196.7999999821,""STICSA2"":2851.300000011921,""STICSA6"":5268.600000023842,""STICSA7"":7017.200000017881,""STICSA8"":9797.5,""STICSA12"":11386.100000023842,""STICSA14"":14941.700000017881,""Catch"":16250.40000000596,""STICSA15"":19690.40000000596,""STICSA18"":23592.40000000596,""STICSA20"":25656.100000023842,""STICSA21"":27896.5}","[0,1,2,3,4,5,6,7,8,9,10]",,,,,,,,,637fbedd06b96e980ee37a6d,12:31:52 PM,1/15/2024
survey,BIS,t9B0mrNCFwTY7aAfM27J7pkFrMj2,,html-button-response,11,297575,0.0-4.0-1.0-3.0-0.0,4739.800000011921,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> People differ in the ways they act and think in different situations.
This is a test to measure some of the ways in which you act and think.
Read each statement and select the option that describes you.
Do not spend too much time on any statement. Answer quickly and honestly.</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,637fbedd06b96e980ee37a6d,12:31:52 PM,1/15/2024
survey,BIS_12,t9B0mrNCFwTY7aAfM27J7pkFrMj2,t9B0mrNCFwTY7aAfM27J7pkFrMj2,lmdlab-survey-likert,12,335517,0.0-4.0-1.0-3.0-1.0,,,,"{""BIS6"":2,""BIS14"":1,""Catch"":0,""BIS17"":1,""BIS19"":1,""BIS22"":1,""BIS25"":1}","{""trialStart"":366936,""BIS6"":3863.4000000059605,""BIS14"":6880.5,""Catch"":11871.5,""BIS17"":22992.40000000596,""BIS19"":21842.69999998808,""BIS22"":29103.40000000596,""BIS25"":35774.19999998808}","[0,1,2,3,4,5,6]",,,,,,,,,637fbedd06b96e980ee37a6d,12:31:52 PM,1/15/2024
survey,PVSS,t9B0mrNCFwTY7aAfM27J7pkFrMj2,,html-button-response,13,340225,0.0-4.0-1.0-4.0-0.0,4699.699999988079,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> Please indicate to what extent these statements describe your responses <b>over the last two 
weeks, including today</b>.<br>
Did you <b>not</b> have this experience? No problem. Please indicate how you <u>would have responded</u>
if you had experienced the situation over the last two weeks.</b><br>
Please consider only the aspect of the situation that is described, paying particular attention to
the <u>underlined text</u>. For example, if the statement says, ""<u>I wanted</u> to meet new people,"" rate
how much you wanted or would have wanted to meet new people over the last two weeks,
assuming that the opportunity presented itself. Do not consider what the situation would have
required of you or whether it would have been possible for you to meet people.</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,637fbedd06b96e980ee37a6d,12:31:52 PM,1/15/2024
survey,PVSS,t9B0mrNCFwTY7aAfM27J7pkFrMj2,,lmdlab-survey-likert,14,559293,0.0-4.0-1.0-4.0-1.0,,,,"{""PVSS1"":6,""PVSS2"":6,""PVSS3"":6,""PVSS4"":8,""PVSS5"":5,""PVSS6"":6,""PVSS7"":6,""PVSS8"":7,""Catch"":8,""PVSS9"":6,""PVSS10"":7,""PVSS11"":7,""PVSS12"":7,""PVSS13"":6,""PVSS14"":6,""PVSS15"":8,""PVSS16"":4,""PVSS17"":8,""PVSS18"":6,""PVSS19"":7,""PVSS20"":8,""PVSS21"":2}","{""trialStart"":409601.09999999404,""PVSS1"":15428.300000011921,""PVSS2"":17734.90000000596,""PVSS3"":22882.90000000596,""PVSS4"":46422.69999998808,""PVSS5"":66187.5,""PVSS6"":100683.19999998808,""PVSS7"":106319,""PVSS8"":113055.59999999404,""Catch"":116911.90000000596,""PVSS9"":123889.80000001192,""PVSS10"":134670.69999998808,""PVSS11"":141967.59999999404,""PVSS12"":157167.59999999404,""PVSS13"":171844.80000001192,""PVSS14"":176128.19999998808,""PVSS15"":181632.09999999404,""PVSS16"":190065.19999998808,""PVSS17"":191456.80000001192,""PVSS18"":194664.30000001192,""PVSS19"":202833.59999999404,""PVSS20"":205695.80000001192,""PVSS21"":216968.90000000596}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,,,,,,,,637fbedd06b96e980ee37a6d,12:31:52 PM,1/15/2024
survey,resources,t9B0mrNCFwTY7aAfM27J7pkFrMj2,,html-button-response,15,572270,0.0-4.0-2.0-0.0,12962.0,"<p style=""font-size: 3.5rem; line-height: 1.5"">If you feel affected by the issues raised by these questions and<br>wish to access any further support with regards to your mental<br>health you can find more information on this website:<br><br><b>https://www.nhs.uk/nhs-services/mental-health-services/where-to-get-urgent-help-for-mental-health/</b><br><br><br>Should you wish to talk, any time of day or night, you can call<br>116 123 to talk to the Samaritans you can also text ""SHOUT""<br>to 85258 to contact the Shout Crisis Text Line.<br><br><br><br></p>",0,,,,,,,,,,,,637fbedd06b96e980ee37a6d,12:31:52 PM,1/15/2024
survey,finish,t9B0mrNCFwTY7aAfM27J7pkFrMj2,,html-button-response,16,575205,0.0-4.0-3.0,2924.5999999940395,"<p style=""font-size: 3rem"">Thank you!  You have finished this part of the experiment!<br><br><br>",0,,,,,,,,,,,,637fbedd06b96e980ee37a6d,12:31:52 PM,1/15/2024
delaylearn,survey,t9B0mrNCFwTY7aAfM27J7pkFrMj2,t9B0mrNCFwTY7aAfM27J7pkFrMj2,lmdlab-html-vas-response,17,581069,0.0-5.0,4286.0,How <b>happy</b> are you right now?,0.713776971034531,,,,,,,,,,,,637fbedd06b96e980ee37a6d,12:31:52 PM,1/15/2024
delaylearn,rest,t9B0mrNCFwTY7aAfM27J7pkFrMj2,t9B0mrNCFwTY7aAfM27J7pkFrMj2,lmdlab-rest-trial-limit,18,587352,0.0-6.0,5770.5,"<p style='font-size: 4.4rem; color: white;'>Great work on that part! Please take a break.<br><br><br><br><i>(For example, stand up, stretch, get some water)</i><br><br><br><br><br>When you are ready, press the button<br><br>to start the next section.</p><br><br><br><br>",0,,,,0.0,,,,,,,,637fbedd06b96e980ee37a6d,12:31:52 PM,1/15/2024
fwdspan,instruct,t9B0mrNCFwTY7aAfM27J7pkFrMj2,,html-button-response,19,593973,0.0-7.0-0.0,6613.0999999940395,"<p style=""font-size:4rem""><br><br>In the next part today, we have a completely different short task.<br><br><br>This part involves keeping numbers in you mind. Participation takes around 5 minutes.<br><br><br></p>",0,,,,,,,,,,,,637fbedd06b96e980ee37a6d,12:31:52 PM,1/15/2024
fwdspan,instruct,t9B0mrNCFwTY7aAfM27J7pkFrMj2,,html-button-response,20,616991,0.0-7.0-1.0,23010.30000001192,"<p style=""font-size:5rem"">Welcome to the <b>digit span task</b>!<br><br></p><p style=""font-size:3.4rem""><br>On each trial, you will see a sequence of digits, followed by a delay.</p><p style=""font-size:3.4rem""><br>Then you will be asked to type them back in the same order in which they were seen.</p><p style=""font-size:3.4rem""><br><br><br>For example, if you saw the digits <b style=""color:blue;"">1</b>, <b style=""color:blue;"">2</b>, <b style=""color:blue;"">3</b>, you would respond with <b style=""color:blue;"">1</b>, <b style=""color:blue;"">2</b>, <b style=""color:blue;"">3</b></p><p style=""font-size:3.4rem""><br><br><br>To ensure the best measure of true performance for our study,<br><br>it is very important that you do not use any memory aid (e.g., pen and paper).<br><br>Please do the task solely in your head.</p><p style=""font-size:3.4rem""><br><br><br>There will be 12 total trials. Participation takes around 5 minutes.</p><br><br><br>",0,,,,,,,,,,,,637fbedd06b96e980ee37a6d,12:31:52 PM,1/15/2024
fwdspan,start_trial,t9B0mrNCFwTY7aAfM27J7pkFrMj2,,html-button-response,21,618492,0.0-7.0-2.0-0.0-0.0,1465.7000000178814,"<p style=""font-size:3rem"">Trial 1 of 12</p><br><br><br>",0,,,,,,,,,,,,637fbedd06b96e980ee37a6d,12:31:52 PM,1/15/2024
fwdspan,number,t9B0mrNCFwTY7aAfM27J7pkFrMj2,,html-keyboard-response,22,619511,0.0-7.0-2.0-0.0-1.0-0.0,,"<p style=""font-size:14rem;font-weight:400;"">2</p>",,,,,,,,,,,,,637fbedd06b96e980ee37a6d,12:31:52 PM,1/15/2024
fwdspan,number,t9B0mrNCFwTY7aAfM27J7pkFrMj2,,html-keyboard-response,23,620535,0.0-7.0-2.0-0.0-1.1-0.1,,"<p style=""font-size:14rem;font-weight:400;"">7</p>",,,,,,,,,,,,,637fbedd06b96e980ee37a6d,12:31:52 PM,1/15/2024
fwdspan,number,t9B0mrNCFwTY7aAfM27J7pkFrMj2,,html-keyboard-response,24,621547,0.0-7.0-2.0-0.0-1.2-0.2,,"<p style=""font-size:14rem;font-weight:400;"">1</p>",,,,,,,,,,,,,637fbedd06b96e980ee37a6d,12:31:52 PM,1/15/2024
fwdspan,delay,t9B0mrNCFwTY7aAfM27J7pkFrMj2,,html-keyboard-response,25,622127,0.0-7.0-2.0-0.0-2.0,,[],,,,,,,,,,,,,637fbedd06b96e980ee37a6d,12:31:52 PM,1/15/2024
