exp_name,exp_stage,subjectID,databaseID,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,response_string,response_times,question_order,rest_warning,span,answer,correct,correct_full,span_history,q_name,choice_idxs,prolificID,start_time,date
all,fullscreen,VktJXsubevZxPgonw3b0scISkjR2,VktJXsubevZxPgonw3b0scISkjR2,lmdlab-fullscreen,0,3575,0.0-0.0,,,,,,,,,,,,,,,63850434e9e4c94af1c53e23,11:09:02,15/01/2024
delaylearn,instructions,VktJXsubevZxPgonw3b0scISkjR2,VktJXsubevZxPgonw3b0scISkjR2,lmdlab-rest-trial,1,29774,0.0-1.0,25697.0,"<p style='font-size: 3.4rem; line-height: 1.4'><br><br><br><b>Welcome to the experiment!</b><br><br><br>Today, there are two sets of self-report questionnaires,<br>with a number memory task in-between.<br><br>From participants in this study, we will be opening slots for a follow-up study.<br><br>In the follow-up, starting tomorrow, you can join a<br>study where you will win bonus money based on how well you<br>learn to choose lucky pictures.<br><br>Participants in the follow-up will earn a bonus of £3,<br>plus up to another £6 based on performance in that session.<br><br></p><br><br><br><br>",0,,,,,,,,,,,,63850434e9e4c94af1c53e23,11:09:02,15/01/2024
delaylearn,survey,VktJXsubevZxPgonw3b0scISkjR2,VktJXsubevZxPgonw3b0scISkjR2,lmdlab-html-vas-response,2,43075,0.0-2.0,11783.0,How <b>happy</b> are you right now?,0.7488425808733443,,,,,,,,,,,,63850434e9e4c94af1c53e23,11:09:02,15/01/2024
delaylearn,instructions,VktJXsubevZxPgonw3b0scISkjR2,VktJXsubevZxPgonw3b0scISkjR2,lmdlab-rest-trial,3,51502,0.0-3.0,7919.0,"<p style='font-size: 3.4rem; line-height: 1.4'><br><br><br>First, you will complete a first set of self-report questionnaires.<br><br><br><br>These answers are <b>extremely</b> important for our research project.<br><br><br><b>It will be very very helpful if you can focus on these questions.</b><br><br><br>This part should take less than 6 minutes.<br><br></p><br><br><br><br>",0,,,,,,,,,,,,63850434e9e4c94af1c53e23,11:09:02,15/01/2024
survey,introduction,VktJXsubevZxPgonw3b0scISkjR2,,html-button-response,4,68356,0.0-4.0-0.0-0.0,16852.0,"<p style=""font-size: 3rem; line-height: 1.2"">This part involves the completion of several questionnaires<br> about mood and personality.<br><br><br>Please read the instructions for <b>each set of questions</b>,<br>and then <b>carefully</b> answer each question.<br><br><br>Please note that the <b>instructions and options change</b><br>for different questionnaries.<br><br><br>Also, some questions check whether you are paying attention.<br><br><br><br>This part has <b>five</b> short questionnaires.<br><br><br><br><b>Thank you for doing your best!</b><br><br><br>",0,,,,,,,,,,,,63850434e9e4c94af1c53e23,11:09:02,15/01/2024
survey,MASQ_7,VktJXsubevZxPgonw3b0scISkjR2,,html-button-response,5,84478,0.0-4.0-1.0-0.0-0.0,16120.0,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> Below is a list of feelings, sensations, problems, and experiences that people sometimes have.
Read each item and then choose the response that best describes how much you have felt or
experienced things this way during the <b>past week, including today</b>.</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,63850434e9e4c94af1c53e23,11:09:02,15/01/2024
survey,MASQ_7,VktJXsubevZxPgonw3b0scISkjR2,,lmdlab-survey-likert,6,178483,0.0-4.0-1.0-0.0-1.0,,,,"{""MASQ1"":2,""MASQ5"":4,""MASQ9"":1,""MASQ11"":2,""MASQ15"":2,""MASQ19"":1,""MASQ23"":2,""MASQ25"":2,""HADS2"":1,""HADS6"":3}","{""trialStart"":166873,""MASQ1"":5359,""MASQ5"":10172,""MASQ9"":14968,""MASQ11"":19250,""MASQ15"":24954,""MASQ19"":33226,""MASQ23"":38753,""MASQ25"":91056,""HADS2"":54765,""HADS6"":57375}","[0,1,2,3,4,5,6,7,8,9]",,,,,,,,,63850434e9e4c94af1c53e23,11:09:02,15/01/2024
survey,STICSA,VktJXsubevZxPgonw3b0scISkjR2,,html-button-response,7,185274,0.0-4.0-1.0-1.0-0.0,6787.0,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> You will see a list of statements which can be used to describe how people feel.
Below each statement are four options which indicate how often each statement
is true of you. Please read each statement carefully and select the option which best indicates
how often, <b>in general</b>, the statement is true of you.</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,63850434e9e4c94af1c53e23,11:09:02,15/01/2024
survey,STICSA,VktJXsubevZxPgonw3b0scISkjR2,,lmdlab-survey-likert,8,230086,0.0-4.0-1.0-1.0-1.0,,,,"{""STICSA2"":0,""STICSA6"":0,""STICSA7"":0,""STICSA8"":0,""STICSA12"":0,""STICSA14"":1,""Catch"":3,""STICSA15"":0,""STICSA18"":0,""STICSA20"":0,""STICSA21"":0}","{""trialStart"":267667,""STICSA2"":6602,""STICSA6"":8471,""STICSA7"":12887,""STICSA8"":14504,""STICSA12"":15751,""STICSA14"":18783,""Catch"":22383,""STICSA15"":24721,""STICSA18"":28103,""STICSA20"":30937,""STICSA21"":34063}","[0,1,2,3,4,5,6,7,8,9,10]",,,,,,,,,63850434e9e4c94af1c53e23,11:09:02,15/01/2024
survey,GAD7,VktJXsubevZxPgonw3b0scISkjR2,,html-button-response,9,234377,0.0-4.0-1.0-2.0-0.0,4289.0,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> Over the <u>last two weeks</u>, how often have you been bothered by the following problems?</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,63850434e9e4c94af1c53e23,11:09:02,15/01/2024
survey,GAD7,VktJXsubevZxPgonw3b0scISkjR2,,lmdlab-survey-likert,10,294583,0.0-4.0-1.0-2.0-1.0,,,,"{""GAD1"":2,""GAD2"":3,""GAD3"":2,""GAD4"":1,""GAD5"":2,""GAD6"":1,""GAD7"":1}","{""trialStart"":316771,""GAD1"":3641,""GAD2"":8452,""GAD3"":11730,""GAD4"":15234,""GAD5"":20825,""GAD6"":46299,""GAD7"":52219}","[0,1,2,3,4,5,6]",,,,,,,,,63850434e9e4c94af1c53e23,11:09:02,15/01/2024
survey,SDS,VktJXsubevZxPgonw3b0scISkjR2,,html-button-response,11,299992,0.0-4.0-1.0-3.0-0.0,5407.0,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> Please read each statement and decide <b>how much</b> of the
time the statement describes how you have been feeling
during the <b>past several days</b>.</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,63850434e9e4c94af1c53e23,11:09:02,15/01/2024
survey,SDS,VktJXsubevZxPgonw3b0scISkjR2,,lmdlab-survey-likert,12,421920,0.0-4.0-1.0-3.0-1.0,,,,"{""SDS2"":1,""SDS3"":1,""SDS5"":2,""SDS6"":3,""SDS7"":1,""SDS8"":1,""Catch"":1,""SDS9"":0,""SDS10"":0,""SDS11"":1,""SDS12"":3,""SDS14"":1,""SDS16"":2,""SDS17"":2,""SDS18"":2,""SDS20"":2}","{""trialStart"":382386,""SDS2"":5305,""SDS3"":13070,""SDS5"":25191,""SDS6"":28133,""SDS7"":32538,""SDS8"":35268,""Catch"":46935,""SDS9"":57281,""SDS10"":62307,""SDS11"":69414,""SDS12"":73625,""SDS14"":78172,""SDS16"":87821,""SDS17"":91584,""SDS18"":109458,""SDS20"":115902}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15]",,,,,,,,,63850434e9e4c94af1c53e23,11:09:02,15/01/2024
survey,PHQ9,VktJXsubevZxPgonw3b0scISkjR2,,html-button-response,13,425654,0.0-4.0-1.0-4.0-0.0,3732.0,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> Over the <u>last two weeks</u>, how often have you been bothered by any of the following problems?</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,63850434e9e4c94af1c53e23,11:09:02,15/01/2024
survey,PHQ9,VktJXsubevZxPgonw3b0scISkjR2,,lmdlab-survey-likert,14,526001,0.0-4.0-1.0-4.0-1.0,,,,"{""PHQ1"":1,""PHQ2"":1,""PHQ3"":0,""PHQ4"":0,""Catch"":0,""PHQ5"":1,""PHQ6"":0,""PHQ7"":0,""PHQ8"":1,""PHQ9"":0}","{""trialStart"":508049,""PHQ1"":14536,""PHQ2"":22323,""PHQ3"":24956,""PHQ4"":27178,""Catch"":33223,""PHQ5"":37610,""PHQ6"":49714,""PHQ7"":57524,""PHQ8"":75604,""PHQ9"":97983}","[0,1,2,3,4,5,6,7,8,9]",,,,,,,,,63850434e9e4c94af1c53e23,11:09:02,15/01/2024
survey,resources,VktJXsubevZxPgonw3b0scISkjR2,,html-button-response,15,543317,0.0-4.0-2.0-0.0,17313.0,"<p style=""font-size: 3.5rem; line-height: 1.5"">If you feel affected by the issues raised by these questions and<br>wish to access any further support with regards to your mental<br>health you can find more information on this website:<br><br><b>https://www.nhs.uk/nhs-services/mental-health-services/where-to-get-urgent-help-for-mental-health/</b><br><br><br>Should you wish to talk, any time of day or night, you can call<br>116 123 to talk to the Samaritans you can also text ""SHOUT""<br>to 85258 to contact the Shout Crisis Text Line.<br><br><br><br></p>",0,,,,,,,,,,,,63850434e9e4c94af1c53e23,11:09:02,15/01/2024
survey,finish,VktJXsubevZxPgonw3b0scISkjR2,,html-button-response,16,545496,0.0-4.0-3.0,2176.0,"<p style=""font-size: 3rem"">Thank you!  You have finished this part of the experiment!<br><br><br>",0,,,,,,,,,,,,63850434e9e4c94af1c53e23,11:09:02,15/01/2024
delaylearn,survey,VktJXsubevZxPgonw3b0scISkjR2,VktJXsubevZxPgonw3b0scISkjR2,lmdlab-html-vas-response,17,551937,0.0-5.0,4926.0,How <b>happy</b> are you right now?,0.74498455636368,,,,,,,,,,,,63850434e9e4c94af1c53e23,11:09:02,15/01/2024
delaylearn,rest,VktJXsubevZxPgonw3b0scISkjR2,VktJXsubevZxPgonw3b0scISkjR2,lmdlab-rest-trial-limit,18,586969,0.0-6.0,34479.0,"<p style='font-size: 4.4rem; color: white;'>Great work on that part! Please take a break.<br><br><br><br><i>(For example, stand up, stretch, get some water)</i><br><br><br><br><br>When you are ready, press the button<br><br>to start the next section.</p><br><br><br><br>",0,,,,0.0,,,,,,,,63850434e9e4c94af1c53e23,11:09:02,15/01/2024
fwdspan,instruct,VktJXsubevZxPgonw3b0scISkjR2,,html-button-response,19,591981,0.0-7.0-0.0,5009.0,"<p style=""font-size:4rem""><br><br>In the next part today, we have a completely different short task.<br><br><br>This part involves keeping numbers in you mind. Participation takes around 5 minutes.<br><br><br></p>",0,,,,,,,,,,,,63850434e9e4c94af1c53e23,11:09:02,15/01/2024
fwdspan,instruct,VktJXsubevZxPgonw3b0scISkjR2,,html-button-response,20,608278,0.0-7.0-1.0,16297.0,"<p style=""font-size:5rem"">Welcome to the <b>digit span task</b>!<br><br></p><p style=""font-size:3.4rem""><br>On each trial, you will see a sequence of digits, followed by a delay.</p><p style=""font-size:3.4rem""><br>Then you will be asked to type them back in the same order in which they were seen.</p><p style=""font-size:3.4rem""><br><br><br>For example, if you saw the digits <b style=""color:blue;"">1</b>, <b style=""color:blue;"">2</b>, <b style=""color:blue;"">3</b>, you would respond with <b style=""color:blue;"">1</b>, <b style=""color:blue;"">2</b>, <b style=""color:blue;"">3</b></p><p style=""font-size:3.4rem""><br><br><br>To ensure the best measure of true performance for our study,<br><br>it is very important that you do not use any memory aid (e.g., pen and paper).<br><br>Please do the task solely in your head.</p><p style=""font-size:3.4rem""><br><br><br>There will be 12 total trials. Participation takes around 5 minutes.</p><br><br><br>",0,,,,,,,,,,,,63850434e9e4c94af1c53e23,11:09:02,15/01/2024
fwdspan,start_trial,VktJXsubevZxPgonw3b0scISkjR2,,html-button-response,21,611396,0.0-7.0-2.0-0.0-0.0,3115.0,"<p style=""font-size:3rem"">Trial 1 of 12</p><br><br><br>",0,,,,,,,,,,,,63850434e9e4c94af1c53e23,11:09:02,15/01/2024
fwdspan,number,VktJXsubevZxPgonw3b0scISkjR2,,html-keyboard-response,22,612432,0.0-7.0-2.0-0.0-1.0-0.0,,"<p style=""font-size:14rem;font-weight:400;"">6</p>",,,,,,,,,,,,,63850434e9e4c94af1c53e23,11:09:02,15/01/2024
fwdspan,number,VktJXsubevZxPgonw3b0scISkjR2,,html-keyboard-response,23,613450,0.0-7.0-2.0-0.0-1.1-0.1,,"<p style=""font-size:14rem;font-weight:400;"">1</p>",,,,,,,,,,,,,63850434e9e4c94af1c53e23,11:09:02,15/01/2024
fwdspan,number,VktJXsubevZxPgonw3b0scISkjR2,,html-keyboard-response,24,614470,0.0-7.0-2.0-0.0-1.2-0.2,,"<p style=""font-size:14rem;font-weight:400;"">7</p>",,,,,,,,,,,,,63850434e9e4c94af1c53e23,11:09:02,15/01/2024
fwdspan,delay,VktJXsubevZxPgonw3b0scISkjR2,,html-keyboard-response,25,615039,0.0-7.0-2.0-0.0-2.0,,[],,,,,,,,,,,,,63850434e9e4c94af1c53e23,11:09:02,15/01/2024
fwdspan,response,VktJXsubevZxPgonw3b0scISkjR2,,html-keyboard-response,26,627113,0.0-7.0-2.0-0.0-3.0,12072.0,"<div class = numbox><p style=""font-size:2.5rem"">What were the numbers <b>in order</b>?<br>(When you are ready to lock in your answer, press <b>ENTER</b>)</p><button id = button_1 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>1</div></div></button><button id = button_2 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>2</div></div></button><button id = button_3 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>3</div></div></button><button id = button_4 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>4</div></div></button><button id = button_5 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>5</div></div></button><button id = button_6 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>6</div></div></button><button id = button_7 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>7</div></div></button><button id = button_8 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>8</div></div></button><button id = button_9 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>9</div></div></button><button class = clear_button id = ""ClearButton"" onclick = ""clearResponse()"">Clear</button><p><u><b>Current Answer:</b></u></p><div id=echoed_txt style=""font-size: 6rem; color:blue;""><b></b></div></div><br><br><br><br><br><br><br>",enter,,,,,3.0,"[6,1,7]","[6,1,7]",1.0,"[3, 4, 5, 6, 7, 8, 8, 7, 7, 6, 7, 8]",,,63850434e9e4c94af1c53e23,11:09:02,15/01/2024
fwdspan,update_span,VktJXsubevZxPgonw3b0scISkjR2,,call-function,27,627374,0.0-7.0-2.0-0.0-4.0,,,,,,,,,,,,,,,63850434e9e4c94af1c53e23,11:09:02,15/01/2024
