exp_name,exp_stage,subjectID,databaseID,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,response_string,response_times,question_order,rest_warning,span,answer,correct,correct_full,span_history,q_name,choice_idxs,prolificID,start_time,date
all,fullscreen,k4yrv9GEXGfZYc6RIcWUsXqaIiq2,k4yrv9GEXGfZYc6RIcWUsXqaIiq2,lmdlab-fullscreen,0,3464,0.0-0.0,,,,,,,,,,,,,,,63de88d74d63ce321662f029,16:32:42,15/01/2024
delaylearn,instructions,k4yrv9GEXGfZYc6RIcWUsXqaIiq2,k4yrv9GEXGfZYc6RIcWUsXqaIiq2,lmdlab-rest-trial,1,7772,0.0-1.0,3805.5,"<p style='font-size: 3.4rem; line-height: 1.4'><br><br><br><b>Welcome to the experiment!</b><br><br><br>Today, there are two sets of self-report questionnaires,<br>with a number memory task in-between.<br><br>From participants in this study, we will be opening slots for a follow-up study.<br><br>In the follow-up, starting tomorrow, you can join a<br>study where you will win bonus money based on how well you<br>learn to choose lucky pictures.<br><br>Participants in the follow-up will earn a bonus of £3,<br>plus up to another £6 based on performance in that session.<br><br></p><br><br><br><br>",0,,,,,,,,,,,,63de88d74d63ce321662f029,16:32:42,15/01/2024
delaylearn,survey,k4yrv9GEXGfZYc6RIcWUsXqaIiq2,k4yrv9GEXGfZYc6RIcWUsXqaIiq2,lmdlab-html-vas-response,2,12453,0.0-2.0,3168.0,How <b>happy</b> are you right now?,0.5317460317460317,,,,,,,,,,,,63de88d74d63ce321662f029,16:32:42,15/01/2024
delaylearn,instructions,k4yrv9GEXGfZYc6RIcWUsXqaIiq2,k4yrv9GEXGfZYc6RIcWUsXqaIiq2,lmdlab-rest-trial,3,15226,0.0-3.0,2269.699999988079,"<p style='font-size: 3.4rem; line-height: 1.4'><br><br><br>First, you will complete a first set of self-report questionnaires.<br><br><br><br>These answers are <b>extremely</b> important for our research project.<br><br><br><b>It will be very very helpful if you can focus on these questions.</b><br><br><br>This part should take less than 6 minutes.<br><br></p><br><br><br><br>",0,,,,,,,,,,,,63de88d74d63ce321662f029,16:32:42,15/01/2024
survey,introduction,k4yrv9GEXGfZYc6RIcWUsXqaIiq2,,html-button-response,4,16489,0.0-4.0-0.0-0.0,1262.1000000238419,"<p style=""font-size: 3rem; line-height: 1.2"">This part involves the completion of several questionnaires<br> about mood and personality.<br><br><br>Please read the instructions for <b>each set of questions</b>,<br>and then <b>carefully</b> answer each question.<br><br><br>Please note that the <b>instructions and options change</b><br>for different questionnaries.<br><br><br>Also, some questions check whether you are paying attention.<br><br><br><br>This part has <b>five</b> short questionnaires.<br><br><br><br><b>Thank you for doing your best!</b><br><br><br>",0,,,,,,,,,,,,63de88d74d63ce321662f029,16:32:42,15/01/2024
survey,BIS,k4yrv9GEXGfZYc6RIcWUsXqaIiq2,,html-button-response,5,17594,0.0-4.0-1.0-0.0-0.0,1103.0,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> People differ in the ways they act and think in different situations.
This is a test to measure some of the ways in which you act and think.
Read each statement and select the option that describes you.
Do not spend too much time on any statement. Answer quickly and honestly.</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,63de88d74d63ce321662f029,16:32:42,15/01/2024
survey,BIS_12,k4yrv9GEXGfZYc6RIcWUsXqaIiq2,k4yrv9GEXGfZYc6RIcWUsXqaIiq2,lmdlab-survey-likert,6,37877,0.0-4.0-1.0-0.0-1.0,,,,"{""BIS6"":2,""BIS14"":1,""Catch"":0,""BIS17"":2,""BIS19"":2,""BIS22"":2,""BIS25"":1}","{""trialStart"":37341.70000001788,""BIS6"":2203.9000000059605,""BIS14"":4165.5,""Catch"":10883.5,""BIS17"":12608,""BIS19"":13986.5,""BIS22"":15224.5,""BIS25"":18361}","[0,1,2,3,4,5,6]",,,,,,,,,63de88d74d63ce321662f029,16:32:42,15/01/2024
survey,OCIR,k4yrv9GEXGfZYc6RIcWUsXqaIiq2,,html-button-response,7,39267,0.0-4.0-1.0-1.0-0.0,1388.4000000059605,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> The following statements refer to experiences that many people have in their
everyday lives. Rate according to the label that best describes <b>how much</b>
that experience has <b>distressed</b> or <b>bothered</b> you during the <b>past month</b>.</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,63de88d74d63ce321662f029,16:32:42,15/01/2024
survey,OCIR_10,k4yrv9GEXGfZYc6RIcWUsXqaIiq2,,lmdlab-survey-likert,8,107837,0.0-4.0-1.0-1.0-1.0,,,,"{""OCIR2"":1,""OCIR3"":1,""OCIR4"":0,""OCIR6"":0,""OCIR7"":2,""OCIR9"":0,""OCIR12"":0,""OCIR13"":2,""OCIR15"":0,""OCIR18"":1}","{""trialStart"":59013.60000002384,""OCIR2"":3810.399999976158,""OCIR3"":6256.0999999940395,""OCIR4"":10703.59999999404,""OCIR6"":14276.199999988079,""OCIR7"":22158.19999998808,""OCIR9"":38239.09999999404,""OCIR12"":41938.19999998808,""OCIR13"":48747.09999999404,""OCIR15"":63558.89999997616,""OCIR18"":66537.89999997616}","[0,1,2,3,4,5,6,7,8,9]",,,,,,,,,63de88d74d63ce321662f029,16:32:42,15/01/2024
survey,PVSS,k4yrv9GEXGfZYc6RIcWUsXqaIiq2,,html-button-response,9,115428,0.0-4.0-1.0-2.0-0.0,7589.200000017881,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> Please indicate to what extent these statements describe your responses <b>over the last two 
weeks, including today</b>.<br>
Did you <b>not</b> have this experience? No problem. Please indicate how you <u>would have responded</u>
if you had experienced the situation over the last two weeks.</b><br>
Please consider only the aspect of the situation that is described, paying particular attention to
the <u>underlined text</u>. For example, if the statement says, ""<u>I wanted</u> to meet new people,"" rate
how much you wanted or would have wanted to meet new people over the last two weeks,
assuming that the opportunity presented itself. Do not consider what the situation would have
required of you or whether it would have been possible for you to meet people.</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,63de88d74d63ce321662f029,16:32:42,15/01/2024
survey,PVSS,k4yrv9GEXGfZYc6RIcWUsXqaIiq2,,lmdlab-survey-likert,10,273620,0.0-4.0-1.0-2.0-1.0,,,,"{""PVSS1"":7,""PVSS2"":7,""PVSS3"":7,""PVSS4"":6,""PVSS5"":7,""PVSS6"":6,""PVSS7"":6,""PVSS8"":4,""Catch"":8,""PVSS9"":7,""PVSS10"":8,""PVSS11"":6,""PVSS12"":7,""PVSS13"":7,""PVSS14"":7,""PVSS15"":7,""PVSS16"":7,""PVSS17"":8,""PVSS18"":6,""PVSS19"":6,""PVSS20"":6,""PVSS21"":6}","{""trialStart"":135175.90000000596,""PVSS1"":4506.700000017881,""PVSS2"":57503.90000000596,""PVSS3"":60095.20000001788,""PVSS4"":62656.80000001192,""PVSS5"":66884.20000001788,""PVSS6"":69437.40000000596,""PVSS7"":74898.80000001192,""PVSS8"":82788.70000001788,""Catch"":85229.20000001788,""PVSS9"":88351.40000000596,""PVSS10"":93062.20000001788,""PVSS11"":96177,""PVSS12"":99421.20000001788,""PVSS13"":102461.59999999404,""PVSS14"":105654.40000000596,""PVSS15"":113684,""PVSS16"":119392.80000001192,""PVSS17"":122820.90000000596,""PVSS18"":141815.30000001192,""PVSS19"":146384.90000000596,""PVSS20"":152316.20000001788,""PVSS21"":156097.90000000596}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,,,,,,,,63de88d74d63ce321662f029,16:32:42,15/01/2024
survey,SDS,k4yrv9GEXGfZYc6RIcWUsXqaIiq2,,html-button-response,11,275874,0.0-4.0-1.0-3.0-0.0,2252.699999988079,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> Please read each statement and decide <b>how much</b> of the
time the statement describes how you have been feeling
during the <b>past several days</b>.</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,63de88d74d63ce321662f029,16:32:42,15/01/2024
survey,SDS,k4yrv9GEXGfZYc6RIcWUsXqaIiq2,,lmdlab-survey-likert,12,350049,0.0-4.0-1.0-3.0-1.0,,,,"{""SDS2"":2,""SDS3"":0,""SDS5"":3,""SDS6"":3,""SDS7"":1,""SDS8"":1,""Catch"":0,""SDS9"":0,""SDS10"":1,""SDS11"":2,""SDS12"":2,""SDS14"":2,""SDS16"":1,""SDS17"":2,""SDS18"":1,""SDS20"":3}","{""trialStart"":295617.7000000179,""SDS2"":15300.5,""SDS3"":17433.5,""SDS5"":20449.69999998808,""SDS6"":22078,""SDS7"":24962,""SDS8"":27422.90000000596,""Catch"":32629.79999998212,""SDS9"":39356.09999999404,""SDS10"":50332.09999999404,""SDS11"":53337.29999998212,""SDS12"":56391.69999998808,""SDS14"":59696.69999998808,""SDS16"":61286.29999998212,""SDS17"":63607.5,""SDS18"":67371.5,""SDS20"":72134.09999999404}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15]",,,,,,,,,63de88d74d63ce321662f029,16:32:42,15/01/2024
survey,PHQ9,k4yrv9GEXGfZYc6RIcWUsXqaIiq2,,html-button-response,13,352664,0.0-4.0-1.0-4.0-0.0,2604.600000023842,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> Over the <u>last two weeks</u>, how often have you been bothered by any of the following problems?</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,63de88d74d63ce321662f029,16:32:42,15/01/2024
survey,PHQ9,k4yrv9GEXGfZYc6RIcWUsXqaIiq2,,lmdlab-survey-likert,14,412216,0.0-4.0-1.0-4.0-1.0,,,,"{""PHQ1"":0,""PHQ2"":0,""PHQ3"":0,""PHQ4"":0,""Catch"":0,""PHQ5"":1,""PHQ6"":0,""PHQ7"":2,""PHQ8"":0,""PHQ9"":0}","{""trialStart"":372406.60000002384,""PHQ1"":7805.5999999940395,""PHQ2"":8991.799999982119,""PHQ3"":11717.5,""PHQ4"":12587.09999999404,""Catch"":15174,""PHQ5"":25259,""PHQ6"":23037.69999998808,""PHQ7"":31931.09999999404,""PHQ8"":34750.39999997616,""PHQ9"":49839}","[0,1,2,3,4,5,6,7,8,9]",,,,,,,,,63de88d74d63ce321662f029,16:32:42,15/01/2024
survey,resources,k4yrv9GEXGfZYc6RIcWUsXqaIiq2,,html-button-response,15,462527,0.0-4.0-2.0-0.0,50308.09999999404,"<p style=""font-size: 3.5rem; line-height: 1.5"">If you feel affected by the issues raised by these questions and<br>wish to access any further support with regards to your mental<br>health you can find more information on this website:<br><br><b>https://www.nhs.uk/nhs-services/mental-health-services/where-to-get-urgent-help-for-mental-health/</b><br><br><br>Should you wish to talk, any time of day or night, you can call<br>116 123 to talk to the Samaritans you can also text ""SHOUT""<br>to 85258 to contact the Shout Crisis Text Line.<br><br><br><br></p>",0,,,,,,,,,,,,63de88d74d63ce321662f029,16:32:42,15/01/2024
