exp_name,exp_stage,subjectID,databaseID,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,response_string,response_times,question_order,rest_warning,span,answer,correct,correct_full,span_history,q_name,choice_idxs,prolificID,start_time,date
all,fullscreen,YXFN2dl3nVbZWe0YwExW1oUFgSJ3,YXFN2dl3nVbZWe0YwExW1oUFgSJ3,lmdlab-fullscreen,0,2850,0.0-0.0,,,,,,,,,,,,,,,62a737b12cc61f784c4aab36,3:57:53 AM,1/15/2024
delaylearn,instructions,YXFN2dl3nVbZWe0YwExW1oUFgSJ3,YXFN2dl3nVbZWe0YwExW1oUFgSJ3,lmdlab-rest-trial,1,12137,0.0-1.0,8782.199999988079,"<p style='font-size: 3.4rem; line-height: 1.4'><br><br><br><b>Welcome to the experiment!</b><br><br><br>Today, there are two sets of self-report questionnaires,<br>with a number memory task in-between.<br><br>From participants in this study, we will be opening slots for a follow-up study.<br><br>In the follow-up, starting tomorrow, you can join a<br>study where you will win bonus money based on how well you<br>learn to choose lucky pictures.<br><br>Participants in the follow-up will earn a bonus of £3,<br>plus up to another £6 based on performance in that session.<br><br></p><br><br><br><br>",0,,,,,,,,,,,,62a737b12cc61f784c4aab36,3:57:53 AM,1/15/2024
delaylearn,survey,YXFN2dl3nVbZWe0YwExW1oUFgSJ3,YXFN2dl3nVbZWe0YwExW1oUFgSJ3,lmdlab-html-vas-response,2,88771,0.0-2.0,75100.0,How <b>happy</b> are you right now?,0.9535790580177003,,,,,,,,,,,,62a737b12cc61f784c4aab36,3:57:53 AM,1/15/2024
delaylearn,instructions,YXFN2dl3nVbZWe0YwExW1oUFgSJ3,YXFN2dl3nVbZWe0YwExW1oUFgSJ3,lmdlab-rest-trial,3,107501,0.0-3.0,18225.19999998808,"<p style='font-size: 3.4rem; line-height: 1.4'><br><br><br>First, you will complete a first set of self-report questionnaires.<br><br><br><br>These answers are <b>extremely</b> important for our research project.<br><br><br><b>It will be very very helpful if you can focus on these questions.</b><br><br><br>This part should take less than 6 minutes.<br><br></p><br><br><br><br>",0,,,,,,,,,,,,62a737b12cc61f784c4aab36,3:57:53 AM,1/15/2024
survey,introduction,YXFN2dl3nVbZWe0YwExW1oUFgSJ3,,html-button-response,4,174307,0.0-4.0-0.0-0.0,66802.0,"<p style=""font-size: 3rem; line-height: 1.2"">This part involves the completion of several questionnaires<br> about mood and personality.<br><br><br>Please read the instructions for <b>each set of questions</b>,<br>and then <b>carefully</b> answer each question.<br><br><br>Please note that the <b>instructions and options change</b><br>for different questionnaries.<br><br><br>Also, some questions check whether you are paying attention.<br><br><br><br>This part has <b>five</b> short questionnaires.<br><br><br><br><b>Thank you for doing your best!</b><br><br><br>",0,,,,,,,,,,,,62a737b12cc61f784c4aab36,3:57:53 AM,1/15/2024
survey,SDS,YXFN2dl3nVbZWe0YwExW1oUFgSJ3,,html-button-response,5,188633,0.0-4.0-1.0-0.0-0.0,14322.300000011921,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> Please read each statement and decide <b>how much</b> of the
time the statement describes how you have been feeling
during the <b>past several days</b>.</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,62a737b12cc61f784c4aab36,3:57:53 AM,1/15/2024
survey,SDS,YXFN2dl3nVbZWe0YwExW1oUFgSJ3,,lmdlab-survey-likert,6,340463,0.0-4.0-1.0-0.0-1.0,,,,"{""SDS2"":3,""SDS3"":3,""SDS5"":2,""SDS6"":3,""SDS7"":0,""SDS8"":0,""Catch"":2,""SDS9"":0,""SDS10"":0,""SDS11"":3,""SDS12"":3,""SDS14"":3,""SDS16"":3,""SDS17"":3,""SDS18"":3,""SDS20"":3}","{""trialStart"":225182.19999998808,""SDS2"":22556,""SDS3"":28400.899999976158,""SDS5"":34520.19999998808,""SDS6"":36783.89999997616,""SDS7"":63931.30000001192,""SDS8"":67362.80000001192,""Catch"":88616.69999998808,""SDS9"":91501.89999997616,""SDS10"":108562.60000002384,""SDS11"":110900,""SDS12"":117240.60000002384,""SDS14"":123880.80000001192,""SDS16"":129401.60000002384,""SDS17"":137559.10000002384,""SDS18"":141414.30000001192,""SDS20"":149275}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15]",,,,,,,,,62a737b12cc61f784c4aab36,3:57:53 AM,1/15/2024
survey,AES,YXFN2dl3nVbZWe0YwExW1oUFgSJ3,,html-button-response,7,343784,0.0-4.0-1.0-1.0-0.0,3317.099999964237,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> For each question, choose the answer that best describes your
thoughts, feelings, and actions during the <b>past 4 weeks</b>.</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,62a737b12cc61f784c4aab36,3:57:53 AM,1/15/2024
survey,AES,YXFN2dl3nVbZWe0YwExW1oUFgSJ3,,lmdlab-survey-likert,8,517058,0.0-4.0-1.0-1.0-1.0,,,,"{""AES1"":3,""AES2"":3,""AES3"":3,""AES4"":3,""AES5"":3,""AES6"":3,""AES7"":3,""AES8"":3,""Catch"":0,""AES9"":3,""AES10"":0,""AES11"":1,""AES12"":2,""AES13"":3,""AES14"":3,""AES15"":3,""AES16"":3,""AES17"":3,""AES18"":3,""FSS9"":3}","{""trialStart"":380332,""AES1"":5579.899999976158,""AES2"":12035.599999964237,""AES3"":13668,""AES4"":17980.80000001192,""AES5"":23079.19999998808,""AES6"":25803.599999964237,""AES7"":30790.899999976158,""AES8"":32781,""Catch"":38289.69999998808,""AES9"":75871.80000001192,""AES10"":81543.89999997616,""AES11"":87673.69999998808,""AES12"":92125.30000001192,""AES13"":96614,""AES14"":103354.09999996424,""AES15"":155547,""AES16"":157736.09999996424,""AES17"":159352.39999997616,""AES18"":165931.30000001192,""FSS9"":168033.39999997616}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",,,,,,,,,62a737b12cc61f784c4aab36,3:57:53 AM,1/15/2024
survey,GAD7,YXFN2dl3nVbZWe0YwExW1oUFgSJ3,,html-button-response,9,526186,0.0-4.0-1.0-2.0-0.0,9124.5,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> Over the <u>last two weeks</u>, how often have you been bothered by the following problems?</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,62a737b12cc61f784c4aab36,3:57:53 AM,1/15/2024
survey,GAD7,YXFN2dl3nVbZWe0YwExW1oUFgSJ3,,lmdlab-survey-likert,10,566104,0.0-4.0-1.0-2.0-1.0,,,,"{""GAD1"":0,""GAD2"":0,""GAD3"":0,""GAD4"":0,""GAD5"":0,""GAD6"":0,""GAD7"":1}","{""trialStart"":562733,""GAD1"":7698.399999976158,""GAD2"":13689.399999976158,""GAD3"":19932.80000001192,""GAD4"":21921.80000001192,""GAD5"":27232.899999976158,""GAD6"":29085.399999976158,""GAD7"":35192.5}","[0,1,2,3,4,5,6]",,,,,,,,,62a737b12cc61f784c4aab36,3:57:53 AM,1/15/2024
survey,STICSA,YXFN2dl3nVbZWe0YwExW1oUFgSJ3,,html-button-response,11,578185,0.0-4.0-1.0-3.0-0.0,12077.5,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> You will see a list of statements which can be used to describe how people feel.
Below each statement are four options which indicate how often each statement
is true of you. Please read each statement carefully and select the option which best indicates
how often, <b>in general</b>, the statement is true of you.</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,62a737b12cc61f784c4aab36,3:57:53 AM,1/15/2024
