exp_name,exp_stage,subjectID,databaseID,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,response_string,response_times,question_order,rest_warning,span,answer,correct,correct_full,span_history,q_name,choice_idxs,prolificID,start_time,date
all,fullscreen,225dG1IqK2REropLN2pPSkTF9e42,225dG1IqK2REropLN2pPSkTF9e42,lmdlab-fullscreen,0,2578,0.0-0.0,,,,,,,,,,,,,,,609fe745ce68c700663d6339,11:55:40,15/01/2024
delaylearn,instructions,225dG1IqK2REropLN2pPSkTF9e42,225dG1IqK2REropLN2pPSkTF9e42,lmdlab-rest-trial,1,70418,0.0-1.0,67329.20000001788,"<p style='font-size: 3.4rem; line-height: 1.4'><br><br><br><b>Welcome to the experiment!</b><br><br><br>Today, there are two sets of self-report questionnaires,<br>with a number memory task in-between.<br><br>From participants in this study, we will be opening slots for a follow-up study.<br><br>In the follow-up, starting tomorrow, you can join a<br>study where you will win bonus money based on how well you<br>learn to choose lucky pictures.<br><br>Participants in the follow-up will earn a bonus of £3,<br>plus up to another £6 based on performance in that session.<br><br></p><br><br><br><br>",0,,,,,,,,,,,,609fe745ce68c700663d6339,11:55:40,15/01/2024
delaylearn,survey,225dG1IqK2REropLN2pPSkTF9e42,225dG1IqK2REropLN2pPSkTF9e42,lmdlab-html-vas-response,2,73977,0.0-2.0,2028.0,How <b>happy</b> are you right now?,0.44675925925925924,,,,,,,,,,,,609fe745ce68c700663d6339,11:55:40,15/01/2024
delaylearn,instructions,225dG1IqK2REropLN2pPSkTF9e42,225dG1IqK2REropLN2pPSkTF9e42,lmdlab-rest-trial,3,98823,0.0-3.0,24331.30000001192,"<p style='font-size: 3.4rem; line-height: 1.4'><br><br><br>First, you will complete a first set of self-report questionnaires.<br><br><br><br>These answers are <b>extremely</b> important for our research project.<br><br><br><b>It will be very very helpful if you can focus on these questions.</b><br><br><br>This part should take less than 6 minutes.<br><br></p><br><br><br><br>",0,,,,,,,,,,,,609fe745ce68c700663d6339,11:55:40,15/01/2024
survey,introduction,225dG1IqK2REropLN2pPSkTF9e42,,html-button-response,4,133099,0.0-4.0-0.0-0.0,34274.09999999404,"<p style=""font-size: 3rem; line-height: 1.2"">This part involves the completion of several questionnaires<br> about mood and personality.<br><br><br>Please read the instructions for <b>each set of questions</b>,<br>and then <b>carefully</b> answer each question.<br><br><br>Please note that the <b>instructions and options change</b><br>for different questionnaries.<br><br><br>Also, some questions check whether you are paying attention.<br><br><br><br>This part has <b>five</b> short questionnaires.<br><br><br><br><b>Thank you for doing your best!</b><br><br><br>",0,,,,,,,,,,,,609fe745ce68c700663d6339,11:55:40,15/01/2024
survey,AES,225dG1IqK2REropLN2pPSkTF9e42,,html-button-response,5,137422,0.0-4.0-1.0-0.0-0.0,4317.5999999940395,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> For each question, choose the answer that best describes your
thoughts, feelings, and actions during the <b>past 4 weeks</b>.</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,609fe745ce68c700663d6339,11:55:40,15/01/2024
survey,AES,225dG1IqK2REropLN2pPSkTF9e42,,lmdlab-survey-likert,6,189832,0.0-4.0-1.0-0.0-1.0,,,,"{""AES1"":1,""AES2"":2,""AES3"":2,""AES4"":1,""AES5"":2,""AES6"":1,""AES7"":2,""AES8"":2,""Catch"":1,""AES9"":2,""AES10"":1,""AES11"":2,""AES12"":1,""AES13"":2,""AES14"":2,""AES15"":2,""AES16"":2,""AES17"":2,""AES18"":1,""FSS9"":2}","{""trialStart"":259097.70000001788,""AES1"":3318.5,""AES2"":4201.4000000059605,""AES3"":7456.299999982119,""AES4"":12077.59999999404,""AES5"":13587.59999999404,""AES6"":16602.29999998212,""AES7"":17626.09999999404,""AES8"":21251.29999998212,""Catch"":22446.79999998212,""AES9"":27430.59999999404,""AES10"":28482.69999998808,""AES11"":31336.19999998808,""AES12"":32376.90000000596,""AES13"":35427.59999999404,""AES14"":36539,""AES15"":39160.29999998212,""AES16"":42613,""AES17"":45394.09999999404,""AES18"":46303.40000000596,""FSS9"":49011.40000000596}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",,,,,,,,,609fe745ce68c700663d6339,11:55:40,15/01/2024
survey,PVSS,225dG1IqK2REropLN2pPSkTF9e42,,html-button-response,7,269023,0.0-4.0-1.0-1.0-0.0,79188.39999997616,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> Please indicate to what extent these statements describe your responses <b>over the last two 
weeks, including today</b>.<br>
Did you <b>not</b> have this experience? No problem. Please indicate how you <u>would have responded</u>
if you had experienced the situation over the last two weeks.</b><br>
Please consider only the aspect of the situation that is described, paying particular attention to
the <u>underlined text</u>. For example, if the statement says, ""<u>I wanted</u> to meet new people,"" rate
how much you wanted or would have wanted to meet new people over the last two weeks,
assuming that the opportunity presented itself. Do not consider what the situation would have
required of you or whether it would have been possible for you to meet people.</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,609fe745ce68c700663d6339,11:55:40,15/01/2024
survey,PVSS,225dG1IqK2REropLN2pPSkTF9e42,,lmdlab-survey-likert,8,321359,0.0-4.0-1.0-1.0-1.0,,,,"{""PVSS1"":6,""PVSS2"":4,""PVSS3"":5,""PVSS4"":5,""PVSS5"":5,""PVSS6"":5,""PVSS7"":3,""PVSS8"":5,""Catch"":8,""PVSS9"":5,""PVSS10"":8,""PVSS11"":7,""PVSS12"":6,""PVSS13"":5,""PVSS14"":6,""PVSS15"":7,""PVSS16"":7,""PVSS17"":5,""PVSS18"":6,""PVSS19"":6,""PVSS20"":5,""PVSS21"":6}","{""trialStart"":390700.3000000119,""PVSS1"":5311.300000011921,""PVSS2"":6663.800000011921,""PVSS3"":9296.800000011921,""PVSS4"":10087.59999999404,""PVSS5"":13058.800000011921,""PVSS6"":15519.699999988079,""PVSS7"":16156,""PVSS8"":18843.19999998808,""Catch"":22089.69999998808,""PVSS9"":24725.90000000596,""PVSS10"":28011.19999998808,""PVSS11"":29789.19999998808,""PVSS12"":32548.30000001192,""PVSS13"":33268.30000001192,""PVSS14"":35859.09999999404,""PVSS15"":37312.59999999404,""PVSS16"":39357.69999998808,""PVSS17"":41605.59999999404,""PVSS18"":44297,""PVSS19"":46658.40000000596,""PVSS20"":47325.40000000596,""PVSS21"":49323.5}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,,,,,,,,609fe745ce68c700663d6339,11:55:40,15/01/2024
survey,SDS,225dG1IqK2REropLN2pPSkTF9e42,,html-button-response,9,482045,0.0-4.0-1.0-2.0-0.0,160682.70000001788,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> Please read each statement and decide <b>how much</b> of the
time the statement describes how you have been feeling
during the <b>past several days</b>.</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,609fe745ce68c700663d6339,11:55:40,15/01/2024
