exp_name,exp_stage,subjectID,databaseID,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,response_string,response_times,question_order,rest_warning,span,answer,correct,correct_full,span_history,q_name,choice_idxs,prolificID,start_time,date
all,fullscreen,qmRyHL1bXwaTUZSwuUu1cycHB5y2,qmRyHL1bXwaTUZSwuUu1cycHB5y2,lmdlab-fullscreen,0,11533,0.0-0.0,,,,,,,,,,,,,,,57c74977b23f0e000182dc3f,11:28:15,15/01/2024
delaylearn,instructions,qmRyHL1bXwaTUZSwuUu1cycHB5y2,qmRyHL1bXwaTUZSwuUu1cycHB5y2,lmdlab-rest-trial,1,28101,0.0-1.0,16062.400000000023,"<p style='font-size: 3.4rem; line-height: 1.4'><br><br><br><b>Welcome to the experiment!</b><br><br><br>Today, there are two sets of self-report questionnaires,<br>with a number memory task in-between.<br><br>From participants in this study, we will be opening slots for a follow-up study.<br><br>In the follow-up, starting tomorrow, you can join a<br>study where you will win bonus money based on how well you<br>learn to choose lucky pictures.<br><br>Participants in the follow-up will earn a bonus of £3,<br>plus up to another £6 based on performance in that session.<br><br></p><br><br><br><br>",0,,,,,,,,,,,,57c74977b23f0e000182dc3f,11:28:15,15/01/2024
delaylearn,survey,qmRyHL1bXwaTUZSwuUu1cycHB5y2,qmRyHL1bXwaTUZSwuUu1cycHB5y2,lmdlab-html-vas-response,2,36337,0.0-2.0,6718.0,How <b>happy</b> are you right now?,0.4652944966260893,,,,,,,,,,,,57c74977b23f0e000182dc3f,11:28:15,15/01/2024
delaylearn,instructions,qmRyHL1bXwaTUZSwuUu1cycHB5y2,qmRyHL1bXwaTUZSwuUu1cycHB5y2,lmdlab-rest-trial,3,46282,0.0-3.0,9439.300000000047,"<p style='font-size: 3.4rem; line-height: 1.4'><br><br><br>First, you will complete a first set of self-report questionnaires.<br><br><br><br>These answers are <b>extremely</b> important for our research project.<br><br><br><b>It will be very very helpful if you can focus on these questions.</b><br><br><br>This part should take less than 6 minutes.<br><br></p><br><br><br><br>",0,,,,,,,,,,,,57c74977b23f0e000182dc3f,11:28:15,15/01/2024
survey,introduction,qmRyHL1bXwaTUZSwuUu1cycHB5y2,,html-button-response,4,56238,0.0-4.0-0.0-0.0,9952.599999999977,"<p style=""font-size: 3rem; line-height: 1.2"">This part involves the completion of several questionnaires<br> about mood and personality.<br><br><br>Please read the instructions for <b>each set of questions</b>,<br>and then <b>carefully</b> answer each question.<br><br><br>Please note that the <b>instructions and options change</b><br>for different questionnaries.<br><br><br>Also, some questions check whether you are paying attention.<br><br><br><br>This part has <b>five</b> short questionnaires.<br><br><br><br><b>Thank you for doing your best!</b><br><br><br>",0,,,,,,,,,,,,57c74977b23f0e000182dc3f,11:28:15,15/01/2024
survey,AES,qmRyHL1bXwaTUZSwuUu1cycHB5y2,,html-button-response,5,64696,0.0-4.0-1.0-0.0-0.0,8454.399999999907,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> For each question, choose the answer that best describes your
thoughts, feelings, and actions during the <b>past 4 weeks</b>.</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,57c74977b23f0e000182dc3f,11:28:15,15/01/2024
survey,AES,qmRyHL1bXwaTUZSwuUu1cycHB5y2,,lmdlab-survey-likert,6,154845,0.0-4.0-1.0-0.0-1.0,,,,"{""AES1"":1,""AES2"":1,""AES3"":1,""AES4"":1,""AES5"":1,""AES6"":2,""AES7"":1,""AES8"":1,""Catch"":0,""AES9"":1,""AES10"":2,""AES11"":3,""AES12"":0,""AES13"":1,""AES14"":2,""AES15"":2,""AES16"":1,""AES17"":1,""AES18"":1,""FSS9"":2}","{""trialStart"":169385.90000000002,""AES1"":6202.29999999993,""AES2"":10943.79999999993,""AES3"":14129.400000000023,""AES4"":21712.699999999953,""AES5"":23217.900000000023,""AES6"":26706.099999999977,""AES7"":31316,""AES8"":37224.59999999998,""Catch"":39266.59999999998,""AES9"":44276.09999999998,""AES10"":47884,""AES11"":54301.90000000002,""AES12"":55829.09999999998,""AES13"":63021.69999999995,""AES14"":66084.09999999998,""AES15"":74232.5,""AES16"":77457.69999999995,""AES17"":78633,""FSS9"":85080.40000000002,""AES18"":87893.90000000002}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",,,,,,,,,57c74977b23f0e000182dc3f,11:28:15,15/01/2024
survey,MASQ_7,qmRyHL1bXwaTUZSwuUu1cycHB5y2,,html-button-response,7,166664,0.0-4.0-1.0-1.0-0.0,11813.70000000007,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> Below is a list of feelings, sensations, problems, and experiences that people sometimes have.
Read each item and then choose the response that best describes how much you have felt or
experienced things this way during the <b>past week, including today</b>.</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,57c74977b23f0e000182dc3f,11:28:15,15/01/2024
survey,MASQ_7,qmRyHL1bXwaTUZSwuUu1cycHB5y2,,lmdlab-survey-likert,8,204824,0.0-4.0-1.0-1.0-1.0,,,,"{""MASQ1"":1,""MASQ5"":3,""MASQ9"":2,""MASQ11"":3,""MASQ15"":0,""MASQ19"":0,""MASQ23"":0,""MASQ25"":0,""HADS2"":3,""HADS6"":4}","{""trialStart"":271350.4,""MASQ1"":5581.699999999953,""MASQ5"":8063.29999999993,""MASQ9"":14664.5,""MASQ11"":16101.699999999953,""MASQ15"":20120.099999999977,""MASQ19"":25041.699999999953,""MASQ23"":27273.5,""MASQ25"":30899.29999999993,""HADS2"":32878,""HADS6"":36295.59999999998}","[0,1,2,3,4,5,6,7,8,9]",,,,,,,,,57c74977b23f0e000182dc3f,11:28:15,15/01/2024
survey,PHQ9,qmRyHL1bXwaTUZSwuUu1cycHB5y2,,html-button-response,9,208438,0.0-4.0-1.0-2.0-0.0,3609.9000000000233,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> Over the <u>last two weeks</u>, how often have you been bothered by any of the following problems?</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,57c74977b23f0e000182dc3f,11:28:15,15/01/2024
