exp_name,exp_stage,subjectID,databaseID,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,response_string,response_times,question_order,rest_warning,span,answer,correct,correct_full,span_history,q_name,choice_idxs,prolificID,start_time,date
all,fullscreen,1dakG6RCj3WJQy28xOnCgU7jSmf2,1dakG6RCj3WJQy28xOnCgU7jSmf2,lmdlab-fullscreen,0,3706,0.0-0.0,,,,,,,,,,,,,,,65379d29632c303c2c964ea7,11:25:18 AM,1/15/2024
delaylearn,instructions,1dakG6RCj3WJQy28xOnCgU7jSmf2,1dakG6RCj3WJQy28xOnCgU7jSmf2,lmdlab-rest-trial,1,31279,0.0-1.0,27070.099999964237,"<p style='font-size: 3.4rem; line-height: 1.4'><br><br><br><b>Welcome to the experiment!</b><br><br><br>Today, there are two sets of self-report questionnaires,<br>with a number memory task in-between.<br><br>From participants in this study, we will be opening slots for a follow-up study.<br><br>In the follow-up, starting tomorrow, you can join a<br>study where you will win bonus money based on how well you<br>learn to choose lucky pictures.<br><br>Participants in the follow-up will earn a bonus of £3,<br>plus up to another £6 based on performance in that session.<br><br></p><br><br><br><br>",0,,,,,,,,,,,,65379d29632c303c2c964ea7,11:25:18 AM,1/15/2024
delaylearn,survey,1dakG6RCj3WJQy28xOnCgU7jSmf2,1dakG6RCj3WJQy28xOnCgU7jSmf2,lmdlab-html-vas-response,2,37470,0.0-2.0,4670.0,How <b>happy</b> are you right now?,0.8672839506172839,,,,,,,,,,,,65379d29632c303c2c964ea7,11:25:18 AM,1/15/2024
delaylearn,instructions,1dakG6RCj3WJQy28xOnCgU7jSmf2,1dakG6RCj3WJQy28xOnCgU7jSmf2,lmdlab-rest-trial,3,45419,0.0-3.0,7431.800000011921,"<p style='font-size: 3.4rem; line-height: 1.4'><br><br><br>First, you will complete a first set of self-report questionnaires.<br><br><br><br>These answers are <b>extremely</b> important for our research project.<br><br><br><b>It will be very very helpful if you can focus on these questions.</b><br><br><br>This part should take less than 6 minutes.<br><br></p><br><br><br><br>",0,,,,,,,,,,,,65379d29632c303c2c964ea7,11:25:18 AM,1/15/2024
survey,introduction,1dakG6RCj3WJQy28xOnCgU7jSmf2,,html-button-response,4,60517,0.0-4.0-0.0-0.0,15095.800000011921,"<p style=""font-size: 3rem; line-height: 1.2"">This part involves the completion of several questionnaires<br> about mood and personality.<br><br><br>Please read the instructions for <b>each set of questions</b>,<br>and then <b>carefully</b> answer each question.<br><br><br>Please note that the <b>instructions and options change</b><br>for different questionnaries.<br><br><br>Also, some questions check whether you are paying attention.<br><br><br><br>This part has <b>five</b> short questionnaires.<br><br><br><br><b>Thank you for doing your best!</b><br><br><br>",0,,,,,,,,,,,,65379d29632c303c2c964ea7,11:25:18 AM,1/15/2024
survey,PHQ9,1dakG6RCj3WJQy28xOnCgU7jSmf2,,html-button-response,5,69053,0.0-4.0-1.0-0.0-0.0,8525.399999976158,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> Over the <u>last two weeks</u>, how often have you been bothered by any of the following problems?</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,65379d29632c303c2c964ea7,11:25:18 AM,1/15/2024
survey,PHQ9,1dakG6RCj3WJQy28xOnCgU7jSmf2,,lmdlab-survey-likert,6,117821,0.0-4.0-1.0-0.0-1.0,,,,"{""PHQ1"":1,""PHQ2"":0,""PHQ3"":2,""PHQ4"":2,""Catch"":0,""PHQ5"":0,""PHQ6"":0,""PHQ7"":1,""PHQ8"":0,""PHQ9"":0}","{""trialStart"":111770,""PHQ1"":5937.399999976158,""PHQ2"":12877.5,""PHQ3"":16817.600000023842,""PHQ4"":25253.30000001192,""Catch"":27913.899999976158,""PHQ5"":32138,""PHQ6"":37071.89999997616,""PHQ7"":40153.60000002384,""PHQ8"":44594.30000001192,""PHQ9"":47093.5}","[0,1,2,3,4,5,6,7,8,9]",,,,,,,,,65379d29632c303c2c964ea7,11:25:18 AM,1/15/2024
survey,GAD7,1dakG6RCj3WJQy28xOnCgU7jSmf2,,html-button-response,7,122439,0.0-4.0-1.0-1.0-0.0,4616.800000011921,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> Over the <u>last two weeks</u>, how often have you been bothered by the following problems?</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,65379d29632c303c2c964ea7,11:25:18 AM,1/15/2024
survey,GAD7,1dakG6RCj3WJQy28xOnCgU7jSmf2,,lmdlab-survey-likert,8,146907,0.0-4.0-1.0-1.0-1.0,,,,"{""GAD1"":1,""GAD2"":1,""GAD3"":1,""GAD4"":1,""GAD5"":0,""GAD6"":0,""GAD7"":0}","{""trialStart"":165153.5,""GAD1"":4053.800000011921,""GAD2"":7284.600000023842,""GAD3"":12174.399999976158,""GAD5"":17203.5,""GAD4"":18237.69999998808,""GAD6"":20706.100000023842,""GAD7"":22672.5}","[0,1,2,3,4,5,6]",,,,,,,,,65379d29632c303c2c964ea7,11:25:18 AM,1/15/2024
survey,PVSS,1dakG6RCj3WJQy28xOnCgU7jSmf2,,html-button-response,9,183710,0.0-4.0-1.0-2.0-0.0,36800.69999998808,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> Please indicate to what extent these statements describe your responses <b>over the last two 
weeks, including today</b>.<br>
Did you <b>not</b> have this experience? No problem. Please indicate how you <u>would have responded</u>
if you had experienced the situation over the last two weeks.</b><br>
Please consider only the aspect of the situation that is described, paying particular attention to
the <u>underlined text</u>. For example, if the statement says, ""<u>I wanted</u> to meet new people,"" rate
how much you wanted or would have wanted to meet new people over the last two weeks,
assuming that the opportunity presented itself. Do not consider what the situation would have
required of you or whether it would have been possible for you to meet people.</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,65379d29632c303c2c964ea7,11:25:18 AM,1/15/2024
