exp_name,exp_stage,subjectID,databaseID,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,response_string,response_times,question_order,rest_warning,span,answer,correct,correct_full,span_history,q_name,choice_idxs,prolificID,start_time,date
all,fullscreen,isP1JtkH6XOin13t2eHu0ukSdgi1,isP1JtkH6XOin13t2eHu0ukSdgi1,lmdlab-fullscreen,0,4569,0.0-0.0,,,,,,,,,,,,,,,6544fd23649b492ec6242947,11:30:54 AM,1/15/2024
delaylearn,instructions,isP1JtkH6XOin13t2eHu0ukSdgi1,isP1JtkH6XOin13t2eHu0ukSdgi1,lmdlab-rest-trial,1,21734,0.0-1.0,16654.299999999814,"<p style='font-size: 3.4rem; line-height: 1.4'><br><br><br><b>Welcome to the experiment!</b><br><br><br>Today, there are two sets of self-report questionnaires,<br>with a number memory task in-between.<br><br>From participants in this study, we will be opening slots for a follow-up study.<br><br>In the follow-up, starting tomorrow, you can join a<br>study where you will win bonus money based on how well you<br>learn to choose lucky pictures.<br><br>Participants in the follow-up will earn a bonus of £3,<br>plus up to another £6 based on performance in that session.<br><br></p><br><br><br><br>",0,,,,,,,,,,,,6544fd23649b492ec6242947,11:30:54 AM,1/15/2024
delaylearn,survey,isP1JtkH6XOin13t2eHu0ukSdgi1,isP1JtkH6XOin13t2eHu0ukSdgi1,lmdlab-html-vas-response,2,26991,0.0-2.0,3724.0,How <b>happy</b> are you right now?,0.5169753086419753,,,,,,,,,,,,6544fd23649b492ec6242947,11:30:54 AM,1/15/2024
delaylearn,instructions,isP1JtkH6XOin13t2eHu0ukSdgi1,isP1JtkH6XOin13t2eHu0ukSdgi1,lmdlab-rest-trial,3,32424,0.0-3.0,4926.5,"<p style='font-size: 3.4rem; line-height: 1.4'><br><br><br>First, you will complete a first set of self-report questionnaires.<br><br><br><br>These answers are <b>extremely</b> important for our research project.<br><br><br><b>It will be very very helpful if you can focus on these questions.</b><br><br><br>This part should take less than 6 minutes.<br><br></p><br><br><br><br>",0,,,,,,,,,,,,6544fd23649b492ec6242947,11:30:54 AM,1/15/2024
survey,introduction,isP1JtkH6XOin13t2eHu0ukSdgi1,,html-button-response,4,37152,0.0-4.0-0.0-0.0,4724.9000000003725,"<p style=""font-size: 3rem; line-height: 1.2"">This part involves the completion of several questionnaires<br> about mood and personality.<br><br><br>Please read the instructions for <b>each set of questions</b>,<br>and then <b>carefully</b> answer each question.<br><br><br>Please note that the <b>instructions and options change</b><br>for different questionnaries.<br><br><br>Also, some questions check whether you are paying attention.<br><br><br><br>This part has <b>five</b> short questionnaires.<br><br><br><br><b>Thank you for doing your best!</b><br><br><br>",0,,,,,,,,,,,,6544fd23649b492ec6242947,11:30:54 AM,1/15/2024
survey,GAD7,isP1JtkH6XOin13t2eHu0ukSdgi1,,html-button-response,5,42240,0.0-4.0-1.0-0.0-0.0,5083.0999999996275,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> Over the <u>last two weeks</u>, how often have you been bothered by the following problems?</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,6544fd23649b492ec6242947,11:30:54 AM,1/15/2024
survey,GAD7,isP1JtkH6XOin13t2eHu0ukSdgi1,,lmdlab-survey-likert,6,62680,0.0-4.0-1.0-0.0-1.0,,,,"{""GAD1"":2,""GAD2"":2,""GAD3"":2,""GAD4"":1,""GAD5"":0,""GAD6"":1,""GAD7"":3}","{""trialStart"":450789.5999999996,""GAD1"":3066.7000000001863,""GAD2"":5642.5,""GAD3"":6794,""GAD4"":9290.700000000186,""GAD5"":13578.100000000559,""GAD6"":15298.300000000745,""GAD7"":18482.200000000186}","[0,1,2,3,4,5,6]",,,,,,,,,6544fd23649b492ec6242947,11:30:54 AM,1/15/2024
survey,AES,isP1JtkH6XOin13t2eHu0ukSdgi1,,html-button-response,7,66319,0.0-4.0-1.0-1.0-0.0,3636.5,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> For each question, choose the answer that best describes your
thoughts, feelings, and actions during the <b>past 4 weeks</b>.</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,6544fd23649b492ec6242947,11:30:54 AM,1/15/2024
survey,AES,isP1JtkH6XOin13t2eHu0ukSdgi1,,lmdlab-survey-likert,8,127449,0.0-4.0-1.0-1.0-1.0,,,,"{""AES1"":1,""AES2"":2,""AES3"":2,""AES4"":1,""AES5"":2,""AES6"":1,""AES7"":0,""AES8"":2,""Catch"":0,""AES9"":2,""AES10"":0,""AES11"":1,""AES12"":1,""AES13"":2,""AES14"":2,""AES15"":1,""AES16"":1,""AES17"":2,""AES18"":1,""FSS9"":3}","{""trialStart"":474867.4000000004,""AES1"":3148.699999999255,""AES2"":5300.399999999441,""AES3"":9430.799999999814,""AES4"":10788.399999999441,""AES5"":12876.599999999627,""AES6"":15197.099999999627,""AES7"":19885.699999999255,""AES8"":23308.799999999814,""Catch"":24908.799999999814,""AES9"":30836.699999999255,""AES10"":37188.699999999255,""AES11"":41620.59999999963,""AES12"":43540.699999999255,""AES13"":44876.299999999814,""AES14"":46389.199999999255,""AES15"":48164.59999999963,""AES16"":53700.5,""AES17"":55516.59999999963,""AES18"":56789.09999999963,""FSS9"":59532.299999999814}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",,,,,,,,,6544fd23649b492ec6242947,11:30:54 AM,1/15/2024
survey,PHQ9,isP1JtkH6XOin13t2eHu0ukSdgi1,,html-button-response,9,129975,0.0-4.0-1.0-2.0-0.0,2523.199999999255,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> Over the <u>last two weeks</u>, how often have you been bothered by any of the following problems?</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,6544fd23649b492ec6242947,11:30:54 AM,1/15/2024
