exp_name,exp_stage,subjectID,databaseID,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,response_string,response_times,question_order,rest_warning,span,answer,correct,correct_full,span_history,q_name,choice_idxs,prolificID,start_time,date
all,fullscreen,QjSWbsIe9NSt5L1KzOhkK6Aim9y1,QjSWbsIe9NSt5L1KzOhkK6Aim9y1,lmdlab-fullscreen,0,2385,0.0-0.0,,,,,,,,,,,,,,,5c28d34f664ccc000127be3c,11:24:04,15/01/2024
delaylearn,instructions,QjSWbsIe9NSt5L1KzOhkK6Aim9y1,QjSWbsIe9NSt5L1KzOhkK6Aim9y1,lmdlab-rest-trial,1,18227,0.0-1.0,15337.699999988079,"<p style='font-size: 3.4rem; line-height: 1.4'><br><br><br><b>Welcome to the experiment!</b><br><br><br>Today, there are two sets of self-report questionnaires,<br>with a number memory task in-between.<br><br>From participants in this study, we will be opening slots for a follow-up study.<br><br>In the follow-up, starting tomorrow, you can join a<br>study where you will win bonus money based on how well you<br>learn to choose lucky pictures.<br><br>Participants in the follow-up will earn a bonus of £3,<br>plus up to another £6 based on performance in that session.<br><br></p><br><br><br><br>",0,,,,,,,,,,,,5c28d34f664ccc000127be3c,11:24:04,15/01/2024
delaylearn,survey,QjSWbsIe9NSt5L1KzOhkK6Aim9y1,QjSWbsIe9NSt5L1KzOhkK6Aim9y1,lmdlab-html-vas-response,2,23185,0.0-2.0,3445.0,How <b>happy</b> are you right now?,0.7789855072463768,,,,,,,,,,,,5c28d34f664ccc000127be3c,11:24:04,15/01/2024
delaylearn,instructions,QjSWbsIe9NSt5L1KzOhkK6Aim9y1,QjSWbsIe9NSt5L1KzOhkK6Aim9y1,lmdlab-rest-trial,3,27064,0.0-3.0,3376.0,"<p style='font-size: 3.4rem; line-height: 1.4'><br><br><br>First, you will complete a first set of self-report questionnaires.<br><br><br><br>These answers are <b>extremely</b> important for our research project.<br><br><br><b>It will be very very helpful if you can focus on these questions.</b><br><br><br>This part should take less than 6 minutes.<br><br></p><br><br><br><br>",0,,,,,,,,,,,,5c28d34f664ccc000127be3c,11:24:04,15/01/2024
survey,introduction,QjSWbsIe9NSt5L1KzOhkK6Aim9y1,,html-button-response,4,30561,0.0-4.0-0.0-0.0,3493.899999976158,"<p style=""font-size: 3rem; line-height: 1.2"">This part involves the completion of several questionnaires<br> about mood and personality.<br><br><br>Please read the instructions for <b>each set of questions</b>,<br>and then <b>carefully</b> answer each question.<br><br><br>Please note that the <b>instructions and options change</b><br>for different questionnaries.<br><br><br>Also, some questions check whether you are paying attention.<br><br><br><br>This part has <b>five</b> short questionnaires.<br><br><br><br><b>Thank you for doing your best!</b><br><br><br>",0,,,,,,,,,,,,5c28d34f664ccc000127be3c,11:24:04,15/01/2024
survey,AES,QjSWbsIe9NSt5L1KzOhkK6Aim9y1,,html-button-response,5,33630,0.0-4.0-1.0-0.0-0.0,3065.099999964237,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> For each question, choose the answer that best describes your
thoughts, feelings, and actions during the <b>past 4 weeks</b>.</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,5c28d34f664ccc000127be3c,11:24:04,15/01/2024
survey,AES,QjSWbsIe9NSt5L1KzOhkK6Aim9y1,,lmdlab-survey-likert,6,81880,0.0-4.0-1.0-0.0-1.0,,,,"{""AES1"":3,""AES2"":3,""AES3"":3,""AES4"":2,""AES5"":2,""AES6"":0,""AES7"":1,""AES8"":2,""Catch"":0,""AES9"":2,""AES10"":0,""AES11"":0,""AES12"":1,""AES13"":0,""AES14"":3,""AES15"":1,""AES16"":3,""AES17"":3,""AES18"":3,""FSS9"":1}","{""trialStart"":49267.19999998808,""AES1"":4136,""AES2"":5519.699999988079,""AES3"":7747.5,""AES4"":9716.199999988079,""AES5"":11455.600000023842,""AES6"":13171.5,""AES7"":15989.5,""AES8"":19285.80000001192,""Catch"":21230.19999998808,""AES9"":23583.600000023842,""AES10"":25275.399999976158,""AES11"":29572.5,""AES12"":31351.100000023842,""AES13"":34341.69999998808,""AES14"":36663.69999998808,""AES15"":40079.19999998808,""AES16"":42259.69999998808,""AES17"":43527.69999998808,""AES18"":44894.89999997616,""FSS9"":46251}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",,,,,,,,,5c28d34f664ccc000127be3c,11:24:04,15/01/2024
survey,BIS,QjSWbsIe9NSt5L1KzOhkK6Aim9y1,,html-button-response,7,88085,0.0-4.0-1.0-1.0-0.0,6202.100000023842,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> People differ in the ways they act and think in different situations.
This is a test to measure some of the ways in which you act and think.
Read each statement and select the option that describes you.
Do not spend too much time on any statement. Answer quickly and honestly.</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,5c28d34f664ccc000127be3c,11:24:04,15/01/2024
survey,BIS_12,QjSWbsIe9NSt5L1KzOhkK6Aim9y1,QjSWbsIe9NSt5L1KzOhkK6Aim9y1,lmdlab-survey-likert,8,105757,0.0-4.0-1.0-1.0-1.0,,,,"{""BIS6"":2,""BIS14"":1,""Catch"":0,""BIS17"":1,""BIS19"":1,""BIS22"":3,""BIS25"":2}","{""trialStart"":103720.09999996424,""BIS6"":1942.4000000357628,""BIS14"":3704.600000023842,""Catch"":8553.600000023842,""BIS17"":10938.300000011921,""BIS19"":11686.100000023842,""BIS22"":13204.300000011921,""BIS25"":15810.100000023842}","[0,1,2,3,4,5,6]",,,,,,,,,5c28d34f664ccc000127be3c,11:24:04,15/01/2024
survey,PVSS,QjSWbsIe9NSt5L1KzOhkK6Aim9y1,,html-button-response,9,122586,0.0-4.0-1.0-2.0-0.0,16825.399999976158,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> Please indicate to what extent these statements describe your responses <b>over the last two 
weeks, including today</b>.<br>
Did you <b>not</b> have this experience? No problem. Please indicate how you <u>would have responded</u>
if you had experienced the situation over the last two weeks.</b><br>
Please consider only the aspect of the situation that is described, paying particular attention to
the <u>underlined text</u>. For example, if the statement says, ""<u>I wanted</u> to meet new people,"" rate
how much you wanted or would have wanted to meet new people over the last two weeks,
assuming that the opportunity presented itself. Do not consider what the situation would have
required of you or whether it would have been possible for you to meet people.</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,5c28d34f664ccc000127be3c,11:24:04,15/01/2024
