exp_name,exp_stage,subjectID,databaseID,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,response_string,response_times,question_order,rest_warning,span,answer,correct,correct_full,span_history,q_name,choice_idxs,prolificID,start_time,date
all,fullscreen,1ABfEPNehdbP4SBSEFdHCdJqdF32,1ABfEPNehdbP4SBSEFdHCdJqdF32,lmdlab-fullscreen,0,2276,0.0-0.0,,,,,,,,,,,,,,,6131f6711c0d96f6f1fb04af,11:31:25 AM,1/15/2024
delaylearn,instructions,1ABfEPNehdbP4SBSEFdHCdJqdF32,1ABfEPNehdbP4SBSEFdHCdJqdF32,lmdlab-rest-trial,1,21968,0.0-1.0,19179.0,"<p style='font-size: 3.4rem; line-height: 1.4'><br><br><br><b>Welcome to the experiment!</b><br><br><br>Today, there are two sets of self-report questionnaires,<br>with a number memory task in-between.<br><br>From participants in this study, we will be opening slots for a follow-up study.<br><br>In the follow-up, starting tomorrow, you can join a<br>study where you will win bonus money based on how well you<br>learn to choose lucky pictures.<br><br>Participants in the follow-up will earn a bonus of £3,<br>plus up to another £6 based on performance in that session.<br><br></p><br><br><br><br>",0,,,,,,,,,,,,6131f6711c0d96f6f1fb04af,11:31:25 AM,1/15/2024
delaylearn,survey,1ABfEPNehdbP4SBSEFdHCdJqdF32,1ABfEPNehdbP4SBSEFdHCdJqdF32,lmdlab-html-vas-response,2,27187,0.0-2.0,3709.0,How <b>happy</b> are you right now?,0.9182098765432098,,,,,,,,,,,,6131f6711c0d96f6f1fb04af,11:31:25 AM,1/15/2024
delaylearn,instructions,1ABfEPNehdbP4SBSEFdHCdJqdF32,1ABfEPNehdbP4SBSEFdHCdJqdF32,lmdlab-rest-trial,3,35962,0.0-3.0,8267.0,"<p style='font-size: 3.4rem; line-height: 1.4'><br><br><br>First, you will complete a first set of self-report questionnaires.<br><br><br><br>These answers are <b>extremely</b> important for our research project.<br><br><br><b>It will be very very helpful if you can focus on these questions.</b><br><br><br>This part should take less than 6 minutes.<br><br></p><br><br><br><br>",0,,,,,,,,,,,,6131f6711c0d96f6f1fb04af,11:31:25 AM,1/15/2024
survey,introduction,1ABfEPNehdbP4SBSEFdHCdJqdF32,,html-button-response,4,47856,0.0-4.0-0.0-0.0,11893.0,"<p style=""font-size: 3rem; line-height: 1.2"">This part involves the completion of several questionnaires<br> about mood and personality.<br><br><br>Please read the instructions for <b>each set of questions</b>,<br>and then <b>carefully</b> answer each question.<br><br><br>Please note that the <b>instructions and options change</b><br>for different questionnaries.<br><br><br>Also, some questions check whether you are paying attention.<br><br><br><br>This part has <b>five</b> short questionnaires.<br><br><br><br><b>Thank you for doing your best!</b><br><br><br>",0,,,,,,,,,,,,6131f6711c0d96f6f1fb04af,11:31:25 AM,1/15/2024
survey,PVSS,1ABfEPNehdbP4SBSEFdHCdJqdF32,,html-button-response,5,80518,0.0-4.0-1.0-0.0-0.0,32658.0,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> Please indicate to what extent these statements describe your responses <b>over the last two 
weeks, including today</b>.<br>
Did you <b>not</b> have this experience? No problem. Please indicate how you <u>would have responded</u>
if you had experienced the situation over the last two weeks.</b><br>
Please consider only the aspect of the situation that is described, paying particular attention to
the <u>underlined text</u>. For example, if the statement says, ""<u>I wanted</u> to meet new people,"" rate
how much you wanted or would have wanted to meet new people over the last two weeks,
assuming that the opportunity presented itself. Do not consider what the situation would have
required of you or whether it would have been possible for you to meet people.</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,6131f6711c0d96f6f1fb04af,11:31:25 AM,1/15/2024
survey,PVSS,1ABfEPNehdbP4SBSEFdHCdJqdF32,,lmdlab-survey-likert,6,192821,0.0-4.0-1.0-0.0-1.0,,,,"{""PVSS1"":6,""PVSS2"":7,""PVSS3"":8,""PVSS4"":7,""PVSS5"":7,""PVSS6"":7,""PVSS7"":8,""PVSS8"":5,""Catch"":8,""PVSS9"":7,""PVSS10"":7,""PVSS11"":8,""PVSS12"":7,""PVSS13"":7,""PVSS14"":7,""PVSS15"":7,""PVSS16"":6,""PVSS17"":7,""PVSS18"":7,""PVSS19"":7,""PVSS20"":8,""PVSS21"":8}","{""trialStart"":120499,""PVSS1"":30259,""PVSS2"":35346,""PVSS3"":38959,""PVSS4"":41658,""PVSS5"":50765,""PVSS6"":54040,""PVSS7"":57136,""PVSS8"":61613,""Catch"":64899,""PVSS9"":68079,""PVSS10"":72087,""PVSS11"":74727,""PVSS12"":78171,""PVSS13"":81566,""PVSS14"":85074,""PVSS15"":88229,""PVSS16"":92226,""PVSS17"":96737,""PVSS18"":100324,""PVSS19"":104164,""PVSS20"":107608,""PVSS21"":109695}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,,,,,,,,6131f6711c0d96f6f1fb04af,11:31:25 AM,1/15/2024
survey,GAD7,1ABfEPNehdbP4SBSEFdHCdJqdF32,,html-button-response,7,200150,0.0-4.0-1.0-1.0-0.0,7325.0,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> Over the <u>last two weeks</u>, how often have you been bothered by the following problems?</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,6131f6711c0d96f6f1fb04af,11:31:25 AM,1/15/2024
survey,GAD7,1ABfEPNehdbP4SBSEFdHCdJqdF32,,lmdlab-survey-likert,8,263032,0.0-4.0-1.0-1.0-1.0,,,,"{""GAD1"":1,""GAD2"":1,""GAD3"":1,""GAD4"":1,""GAD5"":0,""GAD6"":0,""GAD7"":1}","{""trialStart"":240130,""GAD1"":11758,""GAD2"":46160,""GAD3"":49292,""GAD4"":52339,""GAD5"":55446,""GAD6"":57786,""GAD7"":60954}","[0,1,2,3,4,5,6]",,,,,,,,,6131f6711c0d96f6f1fb04af,11:31:25 AM,1/15/2024
survey,AES,1ABfEPNehdbP4SBSEFdHCdJqdF32,,html-button-response,9,267250,0.0-4.0-1.0-2.0-0.0,4212.0,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> For each question, choose the answer that best describes your
thoughts, feelings, and actions during the <b>past 4 weeks</b>.</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,6131f6711c0d96f6f1fb04af,11:31:25 AM,1/15/2024
survey,AES,1ABfEPNehdbP4SBSEFdHCdJqdF32,,lmdlab-survey-likert,10,320766,0.0-4.0-1.0-2.0-1.0,,,,"{""AES1"":3,""AES2"":3,""AES3"":3,""AES4"":3,""AES5"":3,""AES6"":0,""AES7"":2,""AES8"":3,""Catch"":0,""AES9"":3,""AES10"":0,""AES11"":0,""AES12"":2,""AES13"":2,""AES14"":3,""AES15"":3,""AES16"":3,""AES17"":3,""AES18"":3,""FSS9"":0}","{""trialStart"":307230,""AES1"":2866,""AES2"":4641,""AES3"":6945,""AES4"":8349,""AES5"":10124,""AES6"":12068,""AES7"":15092,""AES8"":18248,""Catch"":20695,""AES9"":23347,""AES10"":27187,""AES11"":34099,""AES12"":36462,""AES13"":38598,""AES14"":40746,""AES15"":42773,""AES16"":44801,""AES17"":45725,""AES18"":47501,""FSS9"":51137}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",,,,,,,,,6131f6711c0d96f6f1fb04af,11:31:25 AM,1/15/2024
survey,STAI,1ABfEPNehdbP4SBSEFdHCdJqdF32,,html-button-response,11,335441,0.0-4.0-1.0-3.0-0.0,14671.0,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> A number of statements which people have used to describe themselves are
given below. Read each statement and then rate according to the labels to
indicate <b>how you generally feel</b>.<br>
There are no right or wrong answers. Do not spend too much time on any one
statement but give the answer which seems to describe how you generally feel.</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,6131f6711c0d96f6f1fb04af,11:31:25 AM,1/15/2024
