exp_name,exp_stage,subjectID,databaseID,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,response_string,response_times,question_order,rest_warning,span,answer,correct,correct_full,span_history,q_name,choice_idxs,prolificID,start_time,date
all,fullscreen,x8dDjXAczXamcqmN51DJRb6xPvk1,x8dDjXAczXamcqmN51DJRb6xPvk1,lmdlab-fullscreen,0,4154,0.0-0.0,,,,,,,,,,,,,,,65587e7a2c6ba5c526da3041,11:30:23,15/01/2024
delaylearn,instructions,x8dDjXAczXamcqmN51DJRb6xPvk1,x8dDjXAczXamcqmN51DJRb6xPvk1,lmdlab-rest-trial,1,22284,0.0-1.0,17616.0,"<p style='font-size: 3.4rem; line-height: 1.4'><br><br><br><b>Welcome to the experiment!</b><br><br><br>Today, there are two sets of self-report questionnaires,<br>with a number memory task in-between.<br><br>From participants in this study, we will be opening slots for a follow-up study.<br><br>In the follow-up, starting tomorrow, you can join a<br>study where you will win bonus money based on how well you<br>learn to choose lucky pictures.<br><br>Participants in the follow-up will earn a bonus of £3,<br>plus up to another £6 based on performance in that session.<br><br></p><br><br><br><br>",0,,,,,,,,,,,,65587e7a2c6ba5c526da3041,11:30:23,15/01/2024
delaylearn,survey,x8dDjXAczXamcqmN51DJRb6xPvk1,x8dDjXAczXamcqmN51DJRb6xPvk1,lmdlab-html-vas-response,2,29785,0.0-2.0,5987.0,How <b>happy</b> are you right now?,0.7821180064215836,,,,,,,,,,,,65587e7a2c6ba5c526da3041,11:30:23,15/01/2024
delaylearn,instructions,x8dDjXAczXamcqmN51DJRb6xPvk1,x8dDjXAczXamcqmN51DJRb6xPvk1,lmdlab-rest-trial,3,36137,0.0-3.0,5839.0,"<p style='font-size: 3.4rem; line-height: 1.4'><br><br><br>First, you will complete a first set of self-report questionnaires.<br><br><br><br>These answers are <b>extremely</b> important for our research project.<br><br><br><b>It will be very very helpful if you can focus on these questions.</b><br><br><br>This part should take less than 6 minutes.<br><br></p><br><br><br><br>",0,,,,,,,,,,,,65587e7a2c6ba5c526da3041,11:30:23,15/01/2024
survey,introduction,x8dDjXAczXamcqmN51DJRb6xPvk1,,html-button-response,4,46123,0.0-4.0-0.0-0.0,9985.0,"<p style=""font-size: 3rem; line-height: 1.2"">This part involves the completion of several questionnaires<br> about mood and personality.<br><br><br>Please read the instructions for <b>each set of questions</b>,<br>and then <b>carefully</b> answer each question.<br><br><br>Please note that the <b>instructions and options change</b><br>for different questionnaries.<br><br><br>Also, some questions check whether you are paying attention.<br><br><br><br>This part has <b>five</b> short questionnaires.<br><br><br><br><b>Thank you for doing your best!</b><br><br><br>",0,,,,,,,,,,,,65587e7a2c6ba5c526da3041,11:30:23,15/01/2024
survey,BIS,x8dDjXAczXamcqmN51DJRb6xPvk1,,html-button-response,5,55098,0.0-4.0-1.0-0.0-0.0,8973.0,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> People differ in the ways they act and think in different situations.
This is a test to measure some of the ways in which you act and think.
Read each statement and select the option that describes you.
Do not spend too much time on any statement. Answer quickly and honestly.</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,65587e7a2c6ba5c526da3041,11:30:23,15/01/2024
survey,BIS_12,x8dDjXAczXamcqmN51DJRb6xPvk1,x8dDjXAczXamcqmN51DJRb6xPvk1,lmdlab-survey-likert,6,82249,0.0-4.0-1.0-0.0-1.0,,,,"{""BIS6"":3,""BIS14"":1,""Catch"":0,""BIS17"":2,""BIS19"":2,""BIS22"":2,""BIS25"":1}","{""trialStart"":108511,""BIS6"":5298,""BIS14"":8528,""Catch"":13551,""BIS17"":17088,""BIS19"":18936,""BIS22"":20944,""BIS25"":24279}","[0,1,2,3,4,5,6]",,,,,,,,,65587e7a2c6ba5c526da3041,11:30:23,15/01/2024
survey,OCIR,x8dDjXAczXamcqmN51DJRb6xPvk1,,html-button-response,7,89740,0.0-4.0-1.0-1.0-0.0,7490.0,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> The following statements refer to experiences that many people have in their
everyday lives. Rate according to the label that best describes <b>how much</b>
that experience has <b>distressed</b> or <b>bothered</b> you during the <b>past month</b>.</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,65587e7a2c6ba5c526da3041,11:30:23,15/01/2024
survey,OCIR_10,x8dDjXAczXamcqmN51DJRb6xPvk1,,lmdlab-survey-likert,8,123731,0.0-4.0-1.0-1.0-1.0,,,,"{""OCIR2"":2,""OCIR3"":1,""OCIR4"":0,""OCIR6"":4,""OCIR7"":4,""OCIR9"":0,""OCIR12"":3,""OCIR13"":3,""OCIR15"":0,""OCIR18"":2}","{""trialStart"":143154,""OCIR2"":4329,""OCIR3"":8681,""OCIR4"":11039,""OCIR6"":13148,""OCIR7"":15435,""OCIR9"":19046,""OCIR12"":22787,""OCIR13"":27432,""OCIR15"":29659,""OCIR18"":32235}","[0,1,2,3,4,5,6,7,8,9]",,,,,,,,,65587e7a2c6ba5c526da3041,11:30:23,15/01/2024
survey,PVSS,x8dDjXAczXamcqmN51DJRb6xPvk1,,html-button-response,9,151101,0.0-4.0-1.0-2.0-0.0,27368.0,"<p style=""font-size: 2.5rem"">In the next short questionnaire, the instructions are:<br><br><br></p><p style=""font-size: 3rem; line-height: 1.3; color: #000080; max-width: 60ch""> Please indicate to what extent these statements describe your responses <b>over the last two 
weeks, including today</b>.<br>
Did you <b>not</b> have this experience? No problem. Please indicate how you <u>would have responded</u>
if you had experienced the situation over the last two weeks.</b><br>
Please consider only the aspect of the situation that is described, paying particular attention to
the <u>underlined text</u>. For example, if the statement says, ""<u>I wanted</u> to meet new people,"" rate
how much you wanted or would have wanted to meet new people over the last two weeks,
assuming that the opportunity presented itself. Do not consider what the situation would have
required of you or whether it would have been possible for you to meet people.</p><br><br><br><p style=""font-size: 2.5rem""> Thank you for your continued attention and focus!</p><br><br><br>",0,,,,,,,,,,,,65587e7a2c6ba5c526da3041,11:30:23,15/01/2024
survey,PVSS,x8dDjXAczXamcqmN51DJRb6xPvk1,,lmdlab-survey-likert,10,267386,0.0-4.0-1.0-2.0-1.0,,,,"{""PVSS1"":5,""PVSS2"":6,""PVSS3"":6,""PVSS4"":5,""PVSS5"":2,""PVSS6"":8,""PVSS7"":6,""PVSS8"":0,""Catch"":8,""PVSS9"":6,""PVSS10"":7,""PVSS11"":3,""PVSS12"":8,""PVSS13"":8,""PVSS14"":6,""PVSS15"":4,""PVSS16"":8,""PVSS17"":8,""PVSS18"":7,""PVSS19"":8,""PVSS20"":8,""PVSS21"":0}","{""trialStart"":204515,""PVSS1"":8325,""PVSS2"":12236,""PVSS3"":17390,""PVSS4"":21079,""PVSS5"":31904,""PVSS6"":37231,""PVSS7"":45214,""PVSS8"":49311,""Catch"":52254,""PVSS9"":57857,""PVSS10"":63415,""PVSS11"":70231,""PVSS12"":73339,""PVSS13"":76749,""PVSS14"":82804,""PVSS15"":88522,""PVSS16"":91781,""PVSS17"":94959,""PVSS18"":101957,""PVSS19"":104441,""PVSS20"":107877,""PVSS21"":114152}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,,,,,,,,65587e7a2c6ba5c526da3041,11:30:23,15/01/2024
